<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.03.31	07:48:57.026	67613.58	67614.58			6
2026.03.31	07:48:57.416	67613.57	67614.57			6
2026.03.31	07:48:57.432	67613.38	67614.38			6
2026.03.31	07:48:57.614	67613.46	67614.46			6
2026.03.31	07:48:57.636	67613.47	67614.47			6
2026.03.31	07:48:57.820	67613.91	67614.91			6
2026.03.31	07:48:58.216	67613.95	67614.95			6
2026.03.31	07:48:58.414	67620.51	67622.40			6
2026.03.31	07:48:58.459	67623.77	67624.77			6
2026.03.31	07:48:58.621	67623.74	67624.74			6
2026.03.31	07:48:58.658	67623.77	67624.77			6
2026.03.31	07:48:58.862	67623.75	67624.75			6
2026.03.31	07:48:59.020	67623.73	67624.73			6
2026.03.31	07:48:59.069	67623.78	67624.78			6
2026.03.31	07:48:59.218	67623.74	67624.74			6
2026.03.31	07:48:59.628	67623.77	67624.77			6
2026.03.31	07:48:59.683	67623.73	67624.73			6
2026.03.31	07:48:59.821	67623.83	67624.83			6
2026.03.31	07:49:00.019	67623.87	67624.87			6
2026.03.31	07:49:00.228	67623.68	67624.68			6
2026.03.31	07:49:00.293	67624.51	67625.51			6
2026.03.31	07:49:00.422	67624.70	67626.19			6
2026.03.31	07:49:00.497		67626.51			4
2026.03.31	07:49:00.701	67625.30	67626.94			6
2026.03.31	07:49:00.827		67627.32			4
2026.03.31	07:49:01.029	67625.06	67626.06			6
2026.03.31	07:49:01.215	67624.25	67625.25			6
2026.03.31	07:49:01.419	67624.24	67625.24			6
2026.03.31	07:49:01.611	67624.25	67625.25			6
2026.03.31	07:49:02.416	67623.85	67624.85			6
2026.03.31	07:49:02.443	67618.21	67619.50			6
2026.03.31	07:49:02.651	67619.35	67620.35			6
2026.03.31	07:49:02.818	67619.36	67620.36			6
2026.03.31	07:49:02.848	67619.02	67620.02			6
2026.03.31	07:49:03.021	67618.53	67619.53			6
2026.03.31	07:49:03.257	67619.30	67620.30			6
2026.03.31	07:49:04.022	67619.26	67620.26			6
2026.03.31	07:49:04.078	67619.28	67620.28			6
2026.03.31	07:49:04.417	67619.30	67620.30			6
2026.03.31	07:49:04.481	67619.31	67620.31			6
2026.03.31	07:49:04.624	67619.32	67620.32			6
2026.03.31	07:49:04.886	67619.30	67620.30			6
2026.03.31	07:49:05.298	67619.29	67620.29			6
2026.03.31	07:49:05.502	67619.33	67620.33			6
2026.03.31	07:49:05.615	67619.23	67620.23			6
2026.03.31	07:49:05.823	67619.10	67620.10			6
2026.03.31	07:49:06.013	67619.26	67620.26			6
2026.03.31	07:49:06.422	67619.27	67620.27			6
2026.03.31	07:49:06.434	67619.74	67620.74			6
2026.03.31	07:49:06.622	67619.67	67620.67			6
2026.03.31	07:49:06.629	67619.94	67620.94			6
2026.03.31	07:49:06.815	67623.08	67624.08			6
2026.03.31	07:49:06.837	67624.17	67625.17			6
2026.03.31	07:49:07.015	67624.23	67625.23			6
2026.03.31	07:49:07.225	67624.22	67625.22			6
2026.03.31	07:49:07.238	67624.24	67625.24			6
2026.03.31	07:49:07.419	67624.22	67625.22			6
2026.03.31	07:49:08.059	67624.23	67625.23			6
2026.03.31	07:49:08.225	67624.22	67625.22			6
2026.03.31	07:49:09.215	67624.32	67625.32			6
2026.03.31	07:49:09.285	67624.13	67625.13			6
2026.03.31	07:49:09.694	67624.22	67625.22			6
2026.03.31	07:49:09.897	67624.23	67625.23			6
2026.03.31	07:49:10.428	67624.26	67625.26			6
2026.03.31	07:49:10.631	67628.30	67629.30			6
2026.03.31	07:49:10.821	67631.64	67633.13			6
2026.03.31	07:49:10.827		67633.14			4
2026.03.31	07:49:11.021		67633.22			4
2026.03.31	07:49:11.216		67633.24			4
2026.03.31	07:49:11.229	67631.63	67633.16			6
2026.03.31	07:49:11.441		67633.17			4
2026.03.31	07:49:11.640		67633.14			4
2026.03.31	07:49:11.813	67632.63	67633.63			6
2026.03.31	07:49:11.840	67631.78	67632.78			6
2026.03.31	07:49:12.011	67632.62	67633.62			6
2026.03.31	07:49:12.251	67634.23	67635.23			6
2026.03.31	07:49:14.220	67634.22	67635.22			6
2026.03.31	07:49:15.415	67634.21	67635.21			6
2026.03.31	07:49:16.014	67634.22	67635.22			6
2026.03.31	07:49:16.231	67634.82	67635.82			6
2026.03.31	07:49:18.275	67634.81	67635.81			6
2026.03.31	07:49:18.417	67634.84	67635.84			6
2026.03.31	07:49:18.477	67634.83	67635.83			6
2026.03.31	07:49:18.615	67634.81	67635.81			6
2026.03.31	07:49:18.683	67634.84	67635.84			6
2026.03.31	07:49:18.810	67634.83	67635.83			6
2026.03.31	07:49:19.024	67634.84	67635.84			6
2026.03.31	07:49:19.703	67634.83	67635.83			6
2026.03.31	07:49:20.013	67634.84	67635.84			6
2026.03.31	07:49:20.411	67634.83	67635.83			6
2026.03.31	07:49:20.419	67634.84	67635.84			6
2026.03.31	07:49:20.832	67634.72	67635.72			6
2026.03.31	07:49:21.015	67634.55	67635.55			6
2026.03.31	07:49:21.038	67634.52	67635.52			6
2026.03.31	07:49:21.237	67634.51	67635.51			6
2026.03.31	07:49:21.445	67634.35	67635.35			6
2026.03.31	07:49:21.617	67632.46	67633.46			6
2026.03.31	07:49:21.648	67631.05	67632.05			6
2026.03.31	07:49:21.824	67631.09	67632.09			6
2026.03.31	07:49:21.848	67631.08	67632.08			6
2026.03.31	07:49:22.615	67631.04	67632.04			6
2026.03.31	07:49:23.224	67631.06	67632.06			6
2026.03.31	07:49:23.687	67631.10	67632.10			6
2026.03.31	07:49:23.826	67631.06	67632.06			6
2026.03.31	07:49:24.420	67631.32	67632.32			6
2026.03.31	07:49:24.614	67631.95	67632.95			6
2026.03.31	07:49:24.627	67631.35	67632.35			6
2026.03.31	07:49:24.815	67631.26	67632.26			6
2026.03.31	07:49:24.827	67631.41	67632.41			6
2026.03.31	07:49:25.012	67631.57	67632.57			6
2026.03.31	07:49:25.018	67631.63	67632.63			6
2026.03.31	07:49:25.211	67631.59	67632.59			6
2026.03.31	07:49:25.223	67631.50	67632.50			6
2026.03.31	07:49:25.412	67631.44	67632.44			6
2026.03.31	07:49:25.421	67631.33	67632.33			6
2026.03.31	07:49:25.614	67631.34	67632.34			6
2026.03.31	07:49:25.815	67631.33	67632.33			6
2026.03.31	07:49:26.034	67631.29	67632.29			6
2026.03.31	07:49:26.212	67631.33	67632.33			6
2026.03.31	07:49:26.239	67631.45	67632.45			6
2026.03.31	07:49:27.414	67631.44	67632.44			6
2026.03.31	07:49:27.670	67631.45	67632.45			6
2026.03.31	07:49:27.813	67632.33	67633.81			6
2026.03.31	07:49:27.873		67633.82			4
2026.03.31	07:49:28.014		67633.67			4
2026.03.31	07:49:28.079		67633.82			4
2026.03.31	07:49:28.416	67631.20	67632.20			6
2026.03.31	07:49:28.587	67632.32	67633.63			6
2026.03.31	07:49:28.688	67632.05	67633.05			6
2026.03.31	07:49:29.099	67632.01	67633.01			6
2026.03.31	07:49:29.216	67631.16	67632.16			6
2026.03.31	07:49:29.304	67631.15	67632.15			6
2026.03.31	07:49:29.609	67630.58	67631.58			6
2026.03.31	07:49:29.809	67630.43	67631.43			6
2026.03.31	07:49:30.015	67630.27	67631.27			6
2026.03.31	07:49:30.832	67630.32	67631.32			6
2026.03.31	07:49:31.011	67630.33	67631.33			6
2026.03.31	07:49:31.036	67630.32	67631.32			6
2026.03.31	07:49:31.240	67630.67	67631.67			6
2026.03.31	07:49:31.652	67630.32	67631.32			6
2026.03.31	07:49:31.813	67630.31	67631.31			6
2026.03.31	07:49:32.813	67630.62	67631.62			6
2026.03.31	07:49:33.011	67630.81	67631.81			6
2026.03.31	07:49:33.078	67630.83	67631.83			6
2026.03.31	07:49:33.286	67630.82	67631.82			6
2026.03.31	07:49:33.692	67630.83	67631.83			6
2026.03.31	07:49:33.899	67630.78	67631.78			6
2026.03.31	07:49:34.022	67630.52	67631.52			6
2026.03.31	07:49:34.215	67630.43	67631.43			6
2026.03.31	07:49:34.304	67630.57	67631.57			6
2026.03.31	07:49:34.428	67630.44	67631.44			6
2026.03.31	07:49:34.614	67630.43	67631.43			6
2026.03.31	07:49:34.623	67630.62	67631.62			6
2026.03.31	07:49:34.823	67630.53	67631.53			6
2026.03.31	07:49:35.231	67630.44	67631.44			6
2026.03.31	07:49:35.613	67630.46	67631.46			6
2026.03.31	07:49:36.243	67630.37	67631.37			6
2026.03.31	07:49:36.654	67629.91	67630.91			6
2026.03.31	07:49:37.015	67629.90	67630.90			6
2026.03.31	07:49:37.214	67624.94	67625.94			6
2026.03.31	07:49:37.267	67620.32	67621.32			6
2026.03.31	07:49:37.615	67620.33	67621.33			6
2026.03.31	07:49:37.812	67620.32	67621.32			6
2026.03.31	07:49:38.225	67620.35	67621.35			6
2026.03.31	07:49:38.629	67620.36	67621.36			6
2026.03.31	07:49:38.693	67620.28	67621.28			6
2026.03.31	07:49:38.828	67620.30	67621.30			6
2026.03.31	07:49:38.901	67620.58	67621.58			6
2026.03.31	07:49:39.229	67620.33	67621.33			6
2026.03.31	07:49:39.418	67620.29	67621.29			6
2026.03.31	07:49:39.619	67620.28	67621.28			6
2026.03.31	07:49:39.633	67619.16	67620.16			6
2026.03.31	07:49:40.213	67619.11	67620.11			6
2026.03.31	07:49:40.228	67619.15	67620.15			6
2026.03.31	07:49:40.423	67619.48	67620.48			6
2026.03.31	07:49:40.616	67619.49	67620.49			6
2026.03.31	07:49:40.820	67619.48	67620.48			6
2026.03.31	07:49:41.023	67619.49	67620.49			6
2026.03.31	07:49:41.454	67619.14	67620.14			6
2026.03.31	07:49:41.619	67619.11	67620.11			6
2026.03.31	07:49:41.658	67615.29	67616.30			6
2026.03.31	07:49:41.817	67614.27	67615.27			6
2026.03.31	07:49:42.023	67614.28	67615.28			6
2026.03.31	07:49:42.066	67614.27	67615.27			6
2026.03.31	07:49:42.228	67614.29	67615.29			6
2026.03.31	07:49:42.678	67614.28	67615.28			6
2026.03.31	07:49:42.883	67614.27	67615.27			6
2026.03.31	07:49:43.227	67614.29	67615.29			6
2026.03.31	07:49:43.292	67614.30	67615.30			6
2026.03.31	07:49:43.627	67614.29	67615.29			6
2026.03.31	07:49:45.236	67614.28	67615.28			6
2026.03.31	07:49:45.440	67613.48	67614.48			6
2026.03.31	07:49:45.624	67610.51	67611.51			6
2026.03.31	07:49:48.822	67607.02	67608.02			6
2026.03.31	07:49:49.014	67607.00	67608.00			6
2026.03.31	07:49:49.019	67607.38	67608.38			6
2026.03.31	07:49:49.210	67607.40	67608.40			6
2026.03.31	07:49:49.412	67607.44	67608.44			6
2026.03.31	07:49:49.418	67607.42	67608.42			6
2026.03.31	07:49:49.623	67607.52	67608.52			6
2026.03.31	07:49:49.829	67607.42	67608.42			6
2026.03.31	07:49:50.233	67607.53	67608.53			6
2026.03.31	07:49:50.422	67607.54	67608.54			6
2026.03.31	07:49:50.438	67607.55	67608.55			6
2026.03.31	07:49:50.823	67607.54	67608.54			6
2026.03.31	07:49:51.015	67607.55	67608.55			6
2026.03.31	07:49:51.228	67607.54	67608.54			6
2026.03.31	07:49:51.254	67607.47	67608.47			6
2026.03.31	07:49:51.418	67607.46	67608.46			6
2026.03.31	07:49:51.464	67607.35	67608.35			6
2026.03.31	07:49:51.622	67607.38	67608.38			6
2026.03.31	07:49:51.824	67607.46	67608.46			6
2026.03.31	07:49:52.684	67607.54	67608.54			6
2026.03.31	07:49:52.890	67607.55	67608.55			6
2026.03.31	07:49:53.300	67607.54	67608.54			6
2026.03.31	07:49:53.502	67607.40	67608.40			6
2026.03.31	07:49:53.628	67607.51	67608.51			6
2026.03.31	07:49:54.011	67607.39	67608.39			6
2026.03.31	07:49:54.019	67607.47	67608.47			6
2026.03.31	07:49:54.219	67607.13	67608.13			6
2026.03.31	07:49:54.227	67607.07	67608.07			6
2026.03.31	07:49:54.629	67607.08	67608.08			6
2026.03.31	07:49:54.832	67607.07	67608.07			6
2026.03.31	07:49:55.214	67607.08	67608.08			6
2026.03.31	07:49:55.612	67607.45	67608.45			6
2026.03.31	07:49:56.616	67607.46	67608.46			6
2026.03.31	07:49:56.873	67607.45	67608.45			6
2026.03.31	07:49:57.079	67607.08	67608.08			6
2026.03.31	07:49:57.692	67607.43	67608.43			6
2026.03.31	07:49:57.825	67607.44	67608.44			6
2026.03.31	07:49:58.102	67607.49	67608.49			6
2026.03.31	07:49:58.206	67607.46	67608.46			6
2026.03.31	07:49:58.415	67607.43	67608.43			6
2026.03.31	07:49:58.419	67607.44	67608.44			6
2026.03.31	07:49:58.713	67607.43	67608.43			6
2026.03.31	07:49:58.817	67607.09	67608.09			6
2026.03.31	07:49:59.018	67607.43	67608.43			6
2026.03.31	07:49:59.213	67606.57	67607.57			6
2026.03.31	07:49:59.226	67606.58	67607.58			6
2026.03.31	07:50:00.215	67606.60	67607.60			6
2026.03.31	07:50:00.859	67606.62	67607.62			6
2026.03.31	07:50:01.015	67606.61	67607.61			6
2026.03.31	07:50:01.267	67606.58	67607.58			6
2026.03.31	07:50:01.426	67606.57	67607.57			6
2026.03.31	07:50:01.472	67605.63	67606.63			6
2026.03.31	07:50:01.673	67605.64	67606.64			6
2026.03.31	07:50:02.082	67605.79	67606.79			6
2026.03.31	07:50:02.415	67605.77	67606.77			6
2026.03.31	07:50:02.490	67605.64	67606.64			6
2026.03.31	07:50:02.697	67602.37	67603.37			6
2026.03.31	07:50:02.815	67599.37	67600.37			6
2026.03.31	07:50:03.001	67599.61	67600.61			6
2026.03.31	07:50:03.217	67599.62	67600.62			6
2026.03.31	07:50:03.420	67599.61	67600.61			6
2026.03.31	07:50:03.622	67599.60	67600.60			6
2026.03.31	07:50:04.013	67599.61	67600.61			6
2026.03.31	07:50:04.214	67599.60	67600.60			6
2026.03.31	07:50:04.412	67599.29	67600.29			6
2026.03.31	07:50:05.016	67599.25	67600.25			6
2026.03.31	07:50:05.043	67599.26	67600.26			6
2026.03.31	07:50:05.222	67599.23	67600.23			6
2026.03.31	07:50:05.246	67599.26	67600.26			6
2026.03.31	07:50:05.452	67599.25	67600.25			6
2026.03.31	07:50:05.813	67599.27	67600.27			6
2026.03.31	07:50:06.027	67599.37	67600.37			6
2026.03.31	07:50:06.215	67599.27	67600.27			6
2026.03.31	07:50:06.613	67599.28	67600.28			6
2026.03.31	07:50:06.680	67599.48	67600.48			6
2026.03.31	07:50:07.086	67599.27	67600.27			6
2026.03.31	07:50:07.213	67599.25	67600.25			6
2026.03.31	07:50:07.492	67599.26	67600.26			6
2026.03.31	07:50:07.613	67599.27	67600.27			6
2026.03.31	07:50:08.429	67599.45	67600.45			6
2026.03.31	07:50:08.621	67599.71	67600.71			6
2026.03.31	07:50:08.631	67605.84	67606.84			6
2026.03.31	07:50:08.822	67607.93	67608.93			6
2026.03.31	07:50:08.834	67612.60	67613.91			6
2026.03.31	07:50:09.021	67613.23	67614.23			6
2026.03.31	07:50:09.030	67613.47	67614.47			6
2026.03.31	07:50:09.230	67613.48	67614.48			6
2026.03.31	07:50:09.416	67613.21	67614.21			6
2026.03.31	07:50:09.439	67613.17	67614.17			6
2026.03.31	07:50:09.629	67613.48	67614.48			6
2026.03.31	07:50:09.642	67617.97	67618.97			6
2026.03.31	07:50:09.821	67617.94	67618.94			6
2026.03.31	07:50:09.842	67617.99	67618.99			6
2026.03.31	07:50:10.050	67617.47	67618.47			6
2026.03.31	07:50:10.219	67617.43	67618.43			6
2026.03.31	07:50:10.261	67631.78	67632.78			6
2026.03.31	07:50:10.459	67631.75	67632.75			6
2026.03.31	07:50:10.625	67631.86	67632.86			6
2026.03.31	07:50:10.661	67631.07	67632.10			6
2026.03.31	07:50:10.817	67631.14	67632.14			6
2026.03.31	07:50:11.217	67631.29	67632.29			6
2026.03.31	07:50:11.273	67631.42	67632.42			6
2026.03.31	07:50:11.424	67632.84	67633.84			6
2026.03.31	07:50:11.630	67632.83	67633.83			6
2026.03.31	07:50:11.687	67632.59	67633.59			6
2026.03.31	07:50:11.827	67632.60	67633.60			6
2026.03.31	07:50:11.890	67632.58	67633.58			6
2026.03.31	07:50:12.016	67632.28	67633.45			6
2026.03.31	07:50:12.092	67632.29	67633.53			6
2026.03.31	07:50:12.226	67632.28	67633.46			6
2026.03.31	07:50:12.413		67633.44			4
2026.03.31	07:50:12.503	67632.36	67633.46			6
2026.03.31	07:50:13.017		67633.45			4
2026.03.31	07:50:13.427		67633.44			4
2026.03.31	07:50:13.634	67631.88	67632.88			6
2026.03.31	07:50:13.825	67631.90	67632.90			6
2026.03.31	07:50:14.223	67632.42	67633.42			6
2026.03.31	07:50:14.248	67633.12	67634.24			6
2026.03.31	07:50:14.422	67632.92	67633.92			6
2026.03.31	07:50:14.622	67632.93	67633.93			6
2026.03.31	07:50:14.850	67632.94	67633.94			6
2026.03.31	07:50:15.020	67632.96	67633.96			6
2026.03.31	07:50:15.823	67632.95	67633.95			6
2026.03.31	07:50:17.015	67633.14	67634.26			6
2026.03.31	07:50:17.221	67641.30	67642.30			6
2026.03.31	07:50:17.304	67643.05	67644.05			6
2026.03.31	07:50:17.405	67646.55	67647.55			6
2026.03.31	07:50:17.615	67647.20	67648.89			6
2026.03.31	07:50:17.628	67647.15	67648.84			6
2026.03.31	07:50:17.815	67647.12	67648.12			6
2026.03.31	07:50:18.219	67647.14	67648.20			6
2026.03.31	07:50:18.227	67647.18	67648.98			6
2026.03.31	07:50:18.417		67648.96			4
2026.03.31	07:50:18.433		67648.93			4
2026.03.31	07:50:18.629	67647.00	67648.00			6
2026.03.31	07:50:18.822	67616.00	67617.00			6
2026.03.31	07:50:18.845	67619.85	67620.85			6
2026.03.31	07:50:19.017	67620.80	67622.95			6
2026.03.31	07:50:19.242		67622.96			4
2026.03.31	07:50:19.430		67622.98			4
2026.03.31	07:50:19.618		67622.83			4
2026.03.31	07:50:19.653		67622.96			4
2026.03.31	07:50:19.856		67622.97			4
2026.03.31	07:50:20.017	67623.55	67624.55			6
2026.03.31	07:50:20.060	67623.51	67624.51			6
2026.03.31	07:50:20.465	67623.15	67624.15			6
2026.03.31	07:50:20.616	67623.14	67624.14			6
2026.03.31	07:50:21.011	67623.13	67624.13			6
2026.03.31	07:50:21.090	67623.14	67624.14			6
2026.03.31	07:50:21.215	67623.15	67624.15			6
2026.03.31	07:50:22.215	67623.12	67624.12			6
2026.03.31	07:50:22.611	67623.13	67624.13			6
2026.03.31	07:50:22.615	67623.12	67624.12			6
2026.03.31	07:50:23.411	67627.37	67628.37			6
2026.03.31	07:50:23.541	67627.36	67628.36			6
2026.03.31	07:50:23.640	67626.75	67627.75			6
2026.03.31	07:50:24.049	67626.71	67627.71			6
2026.03.31	07:50:24.457	67626.75	67627.75			6
2026.03.31	07:50:24.613	67626.71	67627.71			6
2026.03.31	07:50:25.011	67629.18	67630.18			6
2026.03.31	07:50:25.070	67629.04	67630.04			6
2026.03.31	07:50:25.213	67628.84	67629.84			6
2026.03.31	07:50:25.278	67628.72	67629.72			6
2026.03.31	07:50:25.413	67628.74	67629.74			6
2026.03.31	07:50:25.476	67628.80	67629.80			6
2026.03.31	07:50:25.611	67628.92	67629.92			6
2026.03.31	07:50:26.086	67629.16	67630.16			6
2026.03.31	07:50:26.213	67628.96	67629.96			6
2026.03.31	07:50:26.296	67628.83	67629.83			6
2026.03.31	07:50:26.419	67629.16	67630.16			6
2026.03.31	07:50:26.604	67629.05	67630.05			6
2026.03.31	07:50:27.017	67629.09	67630.09			6
2026.03.31	07:50:27.210	67629.18	67630.18			6
2026.03.31	07:50:27.213	67629.16	67630.16			6
2026.03.31	07:50:28.646	67628.82	67629.82			6
2026.03.31	07:50:28.815	67628.95	67629.95			6
2026.03.31	07:50:28.849	67629.16	67630.16			6
2026.03.31	07:50:29.461	67630.75	67631.75			6
2026.03.31	07:50:29.612	67630.76	67631.76			6
2026.03.31	07:50:29.663	67630.75	67631.75			6
2026.03.31	07:50:29.816	67630.74	67631.74			6
2026.03.31	07:50:30.416	67630.73	67631.73			6
2026.03.31	07:50:30.616	67630.74	67631.74			6
2026.03.31	07:50:30.683	67630.73	67631.73			6
2026.03.31	07:50:30.811	67630.24	67631.24			6
2026.03.31	07:50:31.014	67630.01	67631.01			6
2026.03.31	07:50:31.093	67629.93	67630.93			6
2026.03.31	07:50:31.211	67629.94	67630.94			6
2026.03.31	07:50:31.298	67630.22	67631.22			6
2026.03.31	07:50:31.425	67630.70	67631.70			6
2026.03.31	07:50:31.622	67630.73	67631.73			6
2026.03.31	07:50:32.017	67630.74	67631.74			6
2026.03.31	07:50:32.219	67630.33	67631.33			6
2026.03.31	07:50:32.414	67630.35	67631.35			6
2026.03.31	07:50:32.430	67629.60	67630.60			6
2026.03.31	07:50:32.630	67629.75	67630.75			6
2026.03.31	07:50:34.019	67629.80	67630.80			6
2026.03.31	07:50:34.678	67629.87	67630.87			6
2026.03.31	07:50:34.886	67629.90	67630.90			6
2026.03.31	07:50:35.013	67629.89	67630.89			6
2026.03.31	07:50:36.005	67629.90	67630.90			6
2026.03.31	07:50:36.213	67629.82	67630.82			6
2026.03.31	07:50:36.419	67629.64	67630.64			6
2026.03.31	07:50:36.427	67629.65	67630.65			6
2026.03.31	07:50:36.823	67629.64	67630.64			6
2026.03.31	07:50:37.017	67629.67	67630.67			6
2026.03.31	07:50:37.228	67629.49	67630.49			6
2026.03.31	07:50:37.432	67629.54	67630.54			6
2026.03.31	07:50:38.250	67629.95	67630.95			6
2026.03.31	07:50:38.423	67630.13	67631.13			6
2026.03.31	07:50:38.456	67629.39	67630.39			6
2026.03.31	07:50:38.861	67629.40	67630.40			6
2026.03.31	07:50:39.624	67629.39	67630.39			6
2026.03.31	07:50:39.881	67629.40	67630.40			6
2026.03.31	07:50:40.085	67629.39	67630.39			6
2026.03.31	07:50:40.220	67629.38	67630.38			6
2026.03.31	07:50:40.426	67629.35	67630.35			6
2026.03.31	07:50:40.495	67629.22	67630.22			6
2026.03.31	07:50:40.625	67629.25	67630.25			6
2026.03.31	07:50:40.698	67629.26	67630.26			6
2026.03.31	07:50:40.902	67629.39	67630.39			6
2026.03.31	07:50:41.010	67629.45	67630.45			6
2026.03.31	07:50:41.211	67629.48	67630.48			6
2026.03.31	07:50:41.422	67630.61	67631.94			6
2026.03.31	07:50:41.426	67629.99	67631.95			6
2026.03.31	07:50:41.632	67630.02	67631.96			6
2026.03.31	07:50:41.819	67629.99	67631.95			6
2026.03.31	07:50:41.835	67630.02	67631.96			6
2026.03.31	07:50:42.020	67632.90	67633.90			6
2026.03.31	07:50:44.217	67632.88	67633.88			6
2026.03.31	07:50:44.427	67632.87	67633.87			6
2026.03.31	07:50:44.618	67632.54	67633.54			6
2026.03.31	07:50:44.683	67632.53	67633.53			6
2026.03.31	07:50:44.828	67632.54	67633.54			6
2026.03.31	07:50:44.887	67632.58	67633.58			6
2026.03.31	07:50:45.089	67632.56	67633.56			6
2026.03.31	07:50:45.617	67632.55	67633.55			6
2026.03.31	07:50:45.816	67632.75	67633.75			6
2026.03.31	07:50:46.027	67599.45	67600.45			6
2026.03.31	07:50:46.229	67600.18	67601.18			6
2026.03.31	07:50:46.419	67600.17	67601.17			6
2026.03.31	07:50:46.432	67600.16	67601.16			6
2026.03.31	07:50:46.622	67600.18	67601.18			6
2026.03.31	07:50:46.628	67600.24	67601.24			6
2026.03.31	07:50:46.824	67600.21	67601.21			6
2026.03.31	07:50:46.844	67600.24	67601.24			6
2026.03.31	07:50:47.028	67600.20	67601.20			6
2026.03.31	07:50:47.034	67599.85	67600.85			6
2026.03.31	07:50:47.220	67598.79	67599.79			6
2026.03.31	07:50:47.234	67598.62	67599.62			6
2026.03.31	07:50:47.444	67598.66	67599.66			6
2026.03.31	07:50:47.642	67598.68	67599.68			6
2026.03.31	07:50:47.818	67598.72	67599.72			6
2026.03.31	07:50:48.425	67598.71	67599.71			6
2026.03.31	07:50:48.458	67598.62	67599.62			6
2026.03.31	07:50:48.665	67597.40	67598.40			6
2026.03.31	07:50:48.865	67597.46	67598.46			6
2026.03.31	07:50:49.018	67597.47	67598.47			6
2026.03.31	07:50:49.215	67597.48	67598.48			6
2026.03.31	07:50:49.276	67597.53	67598.53			6
2026.03.31	07:50:49.416	67597.60	67598.60			6
2026.03.31	07:50:49.477	67597.59	67598.59			6
2026.03.31	07:50:49.683	67597.60	67598.60			6
2026.03.31	07:50:49.817	67597.59	67598.59			6
2026.03.31	07:50:49.885	67597.60	67598.60			6
2026.03.31	07:50:50.095	67597.59	67598.59			6
2026.03.31	07:50:53.263	67597.61	67598.61			6
2026.03.31	07:50:53.472	67602.02	67603.02			6
2026.03.31	07:50:53.826	67604.63	67605.63			6
2026.03.31	07:50:53.976	67604.73	67605.73			6
2026.03.31	07:50:54.078	67604.30	67605.30			6
2026.03.31	07:50:54.285	67604.46	67605.46			6
2026.03.31	07:50:54.424	67604.73	67605.73			6
2026.03.31	07:50:54.488	67605.60	67606.60			6
2026.03.31	07:50:54.618	67605.56	67606.56			6
2026.03.31	07:50:54.692	67605.79	67606.79			6
2026.03.31	07:50:54.820	67605.54	67606.54			6
2026.03.31	07:50:55.018	67606.24	67607.24			6
2026.03.31	07:50:55.614	67606.18	67607.18			6
2026.03.31	07:50:55.620	67606.22	67607.22			6
2026.03.31	07:50:56.022	67606.25	67607.25			6
2026.03.31	07:50:56.419	67606.17	67607.17			6
2026.03.31	07:50:56.430	67606.25	67607.25			6
2026.03.31	07:50:56.617	67606.17	67607.17			6
2026.03.31	07:50:56.637	67606.18	67607.18			6
2026.03.31	07:50:57.248	67606.14	67607.14			6
2026.03.31	07:50:57.417	67606.15	67607.15			6
2026.03.31	07:50:57.653	67606.12	67607.12			6
2026.03.31	07:50:57.815	67606.13	67607.13			6
2026.03.31	07:50:57.857	67606.14	67607.14			6
2026.03.31	07:50:58.020	67606.18	67607.18			6
2026.03.31	07:50:58.060	67606.14	67607.14			6
2026.03.31	07:50:58.217	67606.15	67607.15			6
2026.03.31	07:50:58.423	67606.14	67607.14			6
2026.03.31	07:50:58.472	67606.15	67607.15			6
2026.03.31	07:50:58.677	67606.14	67607.14			6
2026.03.31	07:50:59.696	67606.19	67607.19			6
2026.03.31	07:50:59.817	67606.14	67607.14			6
2026.03.31	07:51:00.107	67606.18	67607.18			6
2026.03.31	07:51:00.219	67613.80	67614.80			6
2026.03.31	07:51:00.423	67613.81	67614.81			6
2026.03.31	07:51:00.431	67617.07	67618.07			6
2026.03.31	07:51:00.623	67617.45	67618.45			6
2026.03.31	07:51:01.031	67617.44	67618.44			6
2026.03.31	07:51:01.238	67616.79	67617.79			6
2026.03.31	07:51:01.417	67616.03	67617.03			6
2026.03.31	07:51:01.432	67616.20	67617.20			6
2026.03.31	07:51:01.624	67616.25	67617.25			6
2026.03.31	07:51:02.051	67616.23	67617.23			6
2026.03.31	07:51:02.257	67616.25	67617.25			6
2026.03.31	07:51:03.067	67616.20	67617.20			6
2026.03.31	07:51:03.213	67616.26	67617.26			6
2026.03.31	07:51:03.426	67616.25	67617.25			6
2026.03.31	07:51:03.678	67616.26	67617.26			6
2026.03.31	07:51:05.220	67616.28	67617.28			6
2026.03.31	07:51:05.419	67616.85	67617.85			6
2026.03.31	07:51:05.525	67623.04	67624.04			6
2026.03.31	07:51:05.623	67623.01	67624.01			6
2026.03.31	07:51:05.813	67623.06	67624.06			6
2026.03.31	07:51:05.826	67623.03	67624.03			6
2026.03.31	07:51:06.018	67623.02	67624.02			6
2026.03.31	07:51:06.031	67623.08	67624.08			6
2026.03.31	07:51:06.234	67623.07	67624.07			6
2026.03.31	07:51:06.645	67623.03	67624.03			6
2026.03.31	07:51:06.823	67623.01	67624.01			6
2026.03.31	07:51:07.023	67623.00	67624.00			6
2026.03.31	07:51:07.051	67623.01	67624.01			6
