<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.06.01	02:45:20.713	1.16531	1.16536			6
2026.06.01	02:45:20.859	1.16532	1.16537			6
2026.06.01	02:45:20.894	1.16533	1.16538			6
2026.06.01	02:45:21.159	1.16531	1.16536			6
2026.06.01	02:45:21.311	1.16533	1.16538			6
2026.06.01	02:45:21.345	1.16532	1.16537			6
2026.06.01	02:45:22.657	1.16531	1.16536			6
2026.06.01	02:45:22.804	1.16532	1.16537			6
2026.06.01	02:45:22.812	1.16531	1.16536			6
2026.06.01	02:45:22.960	1.16532	1.16537			6
2026.06.01	02:45:23.259	1.16531	1.16536			6
2026.06.01	02:45:23.263	1.16530	1.16535			6
2026.06.01	02:45:23.407	1.16532	1.16537			6
2026.06.01	02:45:23.855	1.16531	1.16536			6
2026.06.01	02:45:23.861	1.16532	1.16537			6
2026.06.01	02:45:24.013	1.16531	1.16536			6
2026.06.01	02:45:24.313	1.16532	1.16537			6
2026.06.01	02:45:24.316	1.16533	1.16538			6
2026.06.01	02:45:24.459	1.16532	1.16537			6
2026.06.01	02:45:24.603	1.16533	1.16538			6
2026.06.01	02:45:24.755	1.16532	1.16537			6
2026.06.01	02:45:24.907	1.16531	1.16536			6
2026.06.01	02:45:25.054	1.16532	1.16537			6
2026.06.01	02:45:25.203	1.16533	1.16538			6
2026.06.01	02:45:25.358	1.16531	1.16536			6
2026.06.01	02:45:25.652	1.16532	1.16537			6
2026.06.01	02:45:26.109	1.16538	1.16543			6
2026.06.01	02:45:26.122	1.16539	1.16544			6
2026.06.01	02:45:26.271	1.16538	1.16543			6
2026.06.01	02:45:27.306	1.16537	1.16542			6
2026.06.01	02:45:27.318	1.16536	1.16541			6
2026.06.01	02:45:27.469	1.16535	1.16540			6
2026.06.01	02:45:27.619	1.16534	1.16539			6
2026.06.01	02:45:28.052	1.16531	1.16536			6
2026.06.01	02:45:28.207	1.16530	1.16535			6
2026.06.01	02:45:28.221	1.16532	1.16537			6
2026.06.01	02:45:28.355	1.16531	1.16536			6
2026.06.01	02:45:28.506	1.16530	1.16535			6
2026.06.01	02:45:28.666	1.16531	1.16536			6
2026.06.01	02:45:28.681	1.16530	1.16535			6
2026.06.01	02:45:29.712	1.16528	1.16533			6
2026.06.01	02:45:29.857	1.16526	1.16531			6
2026.06.01	02:45:30.003	1.16523	1.16528			6
2026.06.01	02:45:30.154	1.16520	1.16525			6
2026.06.01	02:45:30.182	1.16521	1.16526			6
2026.06.01	02:45:30.459	1.16518	1.16523			6
2026.06.01	02:45:30.608	1.16517	1.16522			6
2026.06.01	02:45:31.208	1.16516	1.16521			6
2026.06.01	02:45:31.660	1.16515	1.16520			6
2026.06.01	02:45:31.959	1.16513	1.16518			6
2026.06.01	02:45:32.258	1.16512	1.16517			6
2026.06.01	02:45:32.407	1.16511	1.16516			6
2026.06.01	02:45:32.556	1.16512	1.16517			6
2026.06.01	02:45:32.867	1.16511	1.16516			6
2026.06.01	02:45:33.155	1.16512	1.16517			6
2026.06.01	02:45:33.307	1.16511	1.16516			6
2026.06.01	02:45:34.659	1.16510	1.16515			6
2026.06.01	02:45:34.803	1.16508	1.16513			6
2026.06.01	02:45:34.954	1.16507	1.16512			6
2026.06.01	02:45:35.554	1.16509	1.16514			6
2026.06.01	02:45:35.708	1.16508	1.16513			6
2026.06.01	02:45:35.711	1.16507	1.16512			6
2026.06.01	02:45:36.009	1.16509	1.16514			6
2026.06.01	02:45:36.158	1.16508	1.16513			6
2026.06.01	02:45:36.312	1.16507	1.16512			6
2026.06.01	02:45:37.066	1.16504	1.16509			6
2026.06.01	02:45:37.209	1.16500	1.16505			6
2026.06.01	02:45:37.362	1.16501	1.16506			6
2026.06.01	02:45:37.519	1.16503	1.16508			6
2026.06.01	02:45:37.659	1.16502	1.16507			6
2026.06.01	02:45:38.412	1.16501	1.16506			6
2026.06.01	02:45:38.706	1.16502	1.16507			6
2026.06.01	02:45:38.716	1.16501	1.16506			6
2026.06.01	02:45:39.004	1.16502	1.16507			6
2026.06.01	02:45:39.170	1.16500	1.16505			6
2026.06.01	02:45:39.309	1.16501	1.16506			6
2026.06.01	02:45:39.316	1.16502	1.16507			6
2026.06.01	02:45:39.457	1.16503	1.16508			6
2026.06.01	02:45:39.467	1.16502	1.16507			6
2026.06.01	02:45:40.513	1.16504	1.16509			6
2026.06.01	02:45:40.664	1.16505	1.16510			6
2026.06.01	02:45:41.107	1.16506	1.16511			6
2026.06.01	02:45:41.255	1.16504	1.16509			6
2026.06.01	02:45:41.276	1.16506	1.16511			6
2026.06.01	02:45:41.557	1.16505	1.16510			6
2026.06.01	02:45:41.574	1.16506	1.16511			6
2026.06.01	02:45:42.008	1.16505	1.16510			6
2026.06.01	02:45:42.158	1.16506	1.16511			6
2026.06.01	02:45:42.304	1.16503	1.16508			6
2026.06.01	02:45:42.454	1.16502	1.16507			6
2026.06.01	02:45:43.953	1.16501	1.16506			6
2026.06.01	02:45:44.263	1.16502	1.16507			6
2026.06.01	02:45:44.857	1.16501	1.16506			6
2026.06.01	02:45:45.009	1.16502	1.16507			6
2026.06.01	02:45:46.063	1.16506	1.16511			6
2026.06.01	02:45:46.095	1.16505	1.16510			6
2026.06.01	02:45:46.206	1.16506	1.16511			6
2026.06.01	02:45:46.250	1.16505	1.16510			6
2026.06.01	02:45:46.363	1.16506	1.16511			6
2026.06.01	02:45:46.507	1.16507	1.16512			6
2026.06.01	02:45:46.809	1.16506	1.16511			6
2026.06.01	02:45:46.960	1.16507	1.16512			6
2026.06.01	02:45:47.258	1.16508	1.16513			6
2026.06.01	02:45:47.410	1.16507	1.16512			6
2026.06.01	02:45:47.704	1.16506	1.16511			6
2026.06.01	02:45:47.857	1.16507	1.16512			6
2026.06.01	02:45:48.771	1.16506	1.16511			6
2026.06.01	02:45:51.009	1.16505	1.16510			6
2026.06.01	02:45:53.707	1.16503	1.16508			6
2026.06.01	02:45:53.855	1.16504	1.16509			6
2026.06.01	02:45:54.009	1.16505	1.16510			6
2026.06.01	02:45:54.905	1.16500	1.16505			6
2026.06.01	02:45:55.082	1.16499	1.16504			6
2026.06.01	02:45:57.158	1.16500	1.16505			6
2026.06.01	02:46:00.322	1.16494	1.16499			6
2026.06.01	02:46:01.358	1.16495	1.16500			6
2026.06.01	02:46:01.659	1.16494	1.16499			6
2026.06.01	02:46:01.958	1.16495	1.16500			6
2026.06.01	02:46:02.416	1.16493	1.16498			6
2026.06.01	02:46:02.566	1.16491	1.16496			6
2026.06.01	02:46:02.715	1.16493	1.16498			6
2026.06.01	02:46:02.857	1.16492	1.16497			6
2026.06.01	02:46:02.865	1.16493	1.16498			6
2026.06.01	02:46:03.156	1.16492	1.16497			6
2026.06.01	02:46:03.310	1.16493	1.16498			6
2026.06.01	02:46:03.465	1.16491	1.16496			6
2026.06.01	02:46:04.207	1.16493	1.16498			6
2026.06.01	02:46:04.518	1.16491	1.16496			6
2026.06.01	02:46:04.808	1.16492	1.16497			6
2026.06.01	02:46:05.106	1.16491	1.16496			6
2026.06.01	02:46:06.156	1.16492	1.16497			6
2026.06.01	02:46:07.202	1.16495	1.16500			6
2026.06.01	02:46:08.260	1.16494	1.16499			6
2026.06.01	02:46:08.431	1.16495	1.16500			6
2026.06.01	02:46:08.734	1.16494	1.16499			6
2026.06.01	02:46:09.308	1.16496	1.16501			6
2026.06.01	02:46:09.784	1.16495	1.16500			6
2026.06.01	02:46:09.907	1.16496	1.16501			6
2026.06.01	02:46:10.510	1.16495	1.16500			6
2026.06.01	02:46:10.656	1.16496	1.16501			6
2026.06.01	02:46:11.107	1.16497	1.16502			6
2026.06.01	02:46:11.710	1.16496	1.16501			6
2026.06.01	02:46:13.209	1.16497	1.16502			6
2026.06.01	02:46:15.457	1.16496	1.16501			6
2026.06.01	02:46:16.807	1.16497	1.16502			6
2026.06.01	02:46:17.260	1.16496	1.16501			6
2026.06.01	02:46:17.567	1.16497	1.16502			6
2026.06.01	02:46:18.310	1.16495	1.16500			6
2026.06.01	02:46:18.456	1.16494	1.16499			6
2026.06.01	02:46:19.221	1.16493	1.16498			6
2026.06.01	02:46:19.509	1.16491	1.16496			6
2026.06.01	02:46:21.156		1.16495			4
2026.06.01	02:46:23.254	1.16492	1.16496			6
2026.06.01	02:46:23.291	1.16491	1.16495			6
2026.06.01	02:46:23.411	1.16492	1.16496			6
2026.06.01	02:46:25.061	1.16491	1.16495			6
2026.06.01	02:46:25.096	1.16492	1.16496			6
2026.06.01	02:46:26.711	1.16491	1.16495			6
2026.06.01	02:46:26.852	1.16492	1.16496			6
2026.06.01	02:46:27.903	1.16491	1.16495			6
2026.06.01	02:46:28.961	1.16492	1.16496			6
2026.06.01	02:46:29.106	1.16491	1.16495			6
2026.06.01	02:46:30.758	1.16492	1.16496			6
2026.06.01	02:46:30.906	1.16491	1.16495			6
2026.06.01	02:46:31.206	1.16492	1.16496			6
2026.06.01	02:46:33.169	1.16493	1.16497			6
2026.06.01	02:46:33.310	1.16497	1.16501			6
2026.06.01	02:46:36.909	1.16496	1.16500			6
2026.06.01	02:46:38.261	1.16497	1.16501			6
2026.06.01	02:46:38.410	1.16495	1.16499			6
2026.06.01	02:46:38.443	1.16496	1.16500			6
2026.06.01	02:46:39.761	1.16506	1.16510			6
2026.06.01	02:46:40.662	1.16505	1.16509			6
2026.06.01	02:46:41.259	1.16504	1.16508			6
2026.06.01	02:46:42.911	1.16503	1.16507			6
2026.06.01	02:46:43.205	1.16502	1.16506			6
2026.06.01	02:46:43.963	1.16503	1.16507			6
2026.06.01	02:46:44.117	1.16502	1.16506			6
2026.06.01	02:46:44.707	1.16503	1.16507			6
2026.06.01	02:46:45.456	1.16502	1.16506			6
2026.06.01	02:46:50.259	1.16503	1.16507			6
2026.06.01	02:46:50.407	1.16502	1.16506			6
2026.06.01	02:46:51.457	1.16501	1.16505			6
2026.06.01	02:46:51.759	1.16502	1.16506			6
2026.06.01	02:46:52.508	1.16503	1.16507			6
2026.06.01	02:46:55.060		1.16506			4
2026.06.01	02:46:55.662	1.16502	1.16505			6
2026.06.01	02:46:55.956	1.16503	1.16506			6
2026.06.01	02:46:57.154	1.16506	1.16509			6
2026.06.01	02:46:57.310	1.16509	1.16512			6
2026.06.01	02:46:57.314	1.16510	1.16513			6
2026.06.01	02:46:57.457	1.16507	1.16510			6
2026.06.01	02:46:58.214	1.16508	1.16511			6
2026.06.01	02:46:58.359	1.16507	1.16510			6
2026.06.01	02:46:58.510	1.16508	1.16511			6
2026.06.01	02:47:00.472	1.16507	1.16510			6
2026.06.01	02:47:00.770	1.16508	1.16511			6
2026.06.01	02:47:02.407	1.16507	1.16510			6
2026.06.01	02:47:02.719	1.16508	1.16511			6
2026.06.01	02:47:03.457	1.16507	1.16510			6
2026.06.01	02:47:05.861	1.16508	1.16511			6
2026.06.01	02:47:06.157	1.16507	1.16510			6
2026.06.01	02:47:13.366	1.16508	1.16511			6
2026.06.01	02:47:14.424	1.16509	1.16512			6
2026.06.01	02:47:14.557	1.16508	1.16511			6
2026.06.01	02:47:14.578	1.16509	1.16512			6
2026.06.01	02:47:14.859	1.16508	1.16511			6
2026.06.01	02:47:16.062	1.16509				2
2026.06.01	02:47:17.856	1.16508	1.16510			6
2026.06.01	02:47:18.307	1.16509	1.16511			6
2026.06.01	02:47:18.906	1.16508	1.16510			6
2026.06.01	02:47:19.356	1.16509	1.16511			6
2026.06.01	02:47:19.506	1.16508	1.16510			6
2026.06.01	02:47:19.656	1.16509	1.16511			6
2026.06.01	02:47:20.103	1.16508	1.16510			6
2026.06.01	02:47:20.703	1.16509	1.16511			6
2026.06.01	02:47:21.007	1.16508	1.16510			6
2026.06.01	02:47:21.456	1.16509	1.16511			6
2026.06.01	02:47:21.605	1.16508	1.16510			6
2026.06.01	02:47:22.658	1.16509	1.16511			6
2026.06.01	02:47:23.708	1.16508	1.16510			6
2026.06.01	02:47:23.857	1.16509	1.16511			6
2026.06.01	02:47:24.162	1.16508	1.16510			6
2026.06.01	02:47:24.455	1.16509	1.16511			6
2026.06.01	02:47:24.461	1.16508	1.16510			6
2026.06.01	02:47:24.606	1.16509	1.16511			6
2026.06.01	02:47:24.753	1.16508	1.16510			6
2026.06.01	02:47:25.508	1.16509	1.16511			6
2026.06.01	02:47:25.657	1.16508	1.16510			6
2026.06.01	02:47:25.808	1.16509	1.16511			6
2026.06.01	02:47:25.969	1.16508	1.16510			6
2026.06.01	02:47:26.856	1.16507	1.16509			6
2026.06.01	02:47:27.152	1.16508	1.16510			6
2026.06.01	02:47:27.606	1.16507	1.16509			6
2026.06.01	02:47:27.755	1.16508	1.16510			6
2026.06.01	02:47:28.055	1.16509	1.16511			6
2026.06.01	02:47:28.209	1.16508	1.16510			6
2026.06.01	02:47:31.206	1.16507	1.16509			6
2026.06.01	02:47:35.106	1.16508				2
2026.06.01	02:47:39.457	1.16509	1.16510			6
2026.06.01	02:47:39.761	1.16508	1.16509			6
2026.06.01	02:47:39.908	1.16509	1.16510			6
2026.06.01	02:47:45.007	1.16508	1.16509			6
2026.06.01	02:47:45.156	1.16509	1.16510			6
2026.06.01	02:47:45.308	1.16513	1.16514			6
2026.06.01	02:47:46.062	1.16512	1.16513			6
2026.06.01	02:47:46.207	1.16513	1.16514			6
2026.06.01	02:47:46.511	1.16514	1.16515			6
2026.06.01	02:47:46.659	1.16513	1.16514			6
2026.06.01	02:47:46.808	1.16514	1.16515			6
2026.06.01	02:47:46.964	1.16513	1.16514			6
2026.06.01	02:47:47.409	1.16509	1.16510			6
2026.06.01	02:47:47.558	1.16511	1.16512			6
2026.06.01	02:47:47.710	1.16512	1.16513			6
2026.06.01	02:47:48.156	1.16513	1.16514			6
2026.06.01	02:47:55.207	1.16512	1.16513			6
2026.06.01	02:47:55.659	1.16513	1.16514			6
2026.06.01	02:48:01.206	1.16515	1.16516			6
2026.06.01	02:48:01.359	1.16516	1.16517			6
2026.06.01	02:48:01.657	1.16515	1.16516			6
2026.06.01	02:48:02.406	1.16516	1.16517			6
2026.06.01	02:48:02.559	1.16515	1.16516			6
2026.06.01	02:48:03.460	1.16516	1.16517			6
2026.06.01	02:48:03.607	1.16515	1.16516			6
2026.06.01	02:48:03.754	1.16516	1.16517			6
2026.06.01	02:48:04.357	1.16517	1.16518			6
2026.06.01	02:48:04.808	1.16516	1.16517			6
2026.06.01	02:48:04.815	1.16517	1.16518			6
2026.06.01	02:48:06.454	1.16520	1.16521			6
2026.06.01	02:48:06.610	1.16521				2
2026.06.01	02:48:07.057		1.16522			4
2026.06.01	02:48:07.955	1.16520	1.16521			6
2026.06.01	02:48:14.115	1.16521				2
2026.06.01	02:48:14.258		1.16522			4
2026.06.01	02:48:15.157		1.16521			4
2026.06.01	02:48:15.306		1.16522			4
2026.06.01	02:48:18.160	1.16522				2
2026.06.01	02:48:25.805	1.16521				2
2026.06.01	02:48:28.502	1.16522	1.16523			6
2026.06.01	02:48:28.806	1.16523				2
2026.06.01	02:48:28.959	1.16522				2
2026.06.01	02:48:33.306	1.16523				2
2026.06.01	02:48:34.803	1.16522				2
2026.06.01	02:48:34.955	1.16523				2
2026.06.01	02:48:35.102	1.16522				2
2026.06.01	02:48:36.008		1.16522			4
2026.06.01	02:48:36.154		1.16523			4
2026.06.01	02:48:36.607		1.16522			4
2026.06.01	02:48:37.208		1.16523			4
2026.06.01	02:48:38.559	1.16519	1.16520			6
2026.06.01	02:48:38.704	1.16520				2
2026.06.01	02:48:39.457	1.16518	1.16519			6
2026.06.01	02:48:43.658		1.16518			4
2026.06.01	02:48:43.808		1.16519			4
2026.06.01	02:48:44.560	1.16519	1.16520			6
2026.06.01	02:48:44.568		1.16519			4
2026.06.01	02:48:44.707		1.16520			4
2026.06.01	02:48:44.863	1.16518	1.16519			6
2026.06.01	02:48:45.156	1.16519				2
2026.06.01	02:48:45.164	1.16518				2
2026.06.01	02:48:45.458	1.16519				2
2026.06.01	02:48:45.463	1.16518				2
2026.06.01	02:48:45.614	1.16519				2
2026.06.01	02:48:45.906	1.16518				2
2026.06.01	02:48:46.357	1.16519				2
2026.06.01	02:48:46.506	1.16518				2
2026.06.01	02:48:46.810	1.16519				2
2026.06.01	02:48:47.108	1.16518				2
2026.06.01	02:48:49.657	1.16519				2
2026.06.01	02:48:49.810	1.16518				2
2026.06.01	02:48:50.103		1.16518			4
2026.06.01	02:48:50.258	1.16519	1.16519			6
2026.06.01	02:48:50.409	1.16518				2
2026.06.01	02:48:50.707	1.16519				2
2026.06.01	02:48:51.604	1.16518				2
2026.06.01	02:48:52.659	1.16515	1.16516			6
2026.06.01	02:48:52.807	1.16516				2
2026.06.01	02:48:52.959	1.16513	1.16514			6
2026.06.01	02:48:53.108	1.16515	1.16516			6
2026.06.01	02:48:53.555	1.16514	1.16515			6
2026.06.01	02:48:53.703	1.16516	1.16516			6
2026.06.01	02:48:53.856		1.16517			4
2026.06.01	02:48:54.010	1.16515	1.16516			6
2026.06.01	02:48:54.309		1.16515			4
2026.06.01	02:48:54.458	1.16514				2
2026.06.01	02:48:54.760		1.16514			4
2026.06.01	02:48:54.909	1.16515	1.16516			6
2026.06.01	02:48:55.060		1.16515			4
2026.06.01	02:48:55.206		1.16516			4
2026.06.01	02:48:55.359		1.16515			4
2026.06.01	02:48:57.156	1.16514				2
2026.06.01	02:48:57.303		1.16514			4
2026.06.01	02:48:57.610		1.16515			4
2026.06.01	02:48:58.211		1.16514			4
2026.06.01	02:48:58.513		1.16515			4
2026.06.01	02:49:01.662	1.16517	1.16518			6
2026.06.01	02:49:01.810		1.16517			4
2026.06.01	02:49:01.953	1.16516				2
2026.06.01	02:49:03.310	1.16517				2
2026.06.01	02:49:03.908		1.16518			4
2026.06.01	02:49:04.053		1.16517			4
2026.06.01	02:49:04.207		1.16518			4
2026.06.01	02:49:04.357		1.16517			4
2026.06.01	02:49:04.506		1.16518			4
2026.06.01	02:49:04.958		1.16517			4
2026.06.01	02:49:05.111	1.16516				2
2026.06.01	02:49:05.256	1.16517				2
2026.06.01	02:49:06.012	1.16515	1.16516			6
2026.06.01	02:49:06.159	1.16514	1.16515			6
2026.06.01	02:49:06.309	1.16515				2
2026.06.01	02:49:06.457	1.16514				2
2026.06.01	02:49:06.602	1.16515	1.16516			6
2026.06.01	02:49:06.754	1.16516	1.16517			6
2026.06.01	02:49:06.908		1.16516			4
2026.06.01	02:49:07.058	1.16517	1.16517			6
2026.06.01	02:49:07.353		1.16518			4
2026.06.01	02:49:07.960		1.16517			4
2026.06.01	02:49:08.256		1.16518			4
2026.06.01	02:49:09.461	1.16518	1.16519			6
2026.06.01	02:49:09.610	1.16519				2
2026.06.01	02:49:11.408	1.16518				2
2026.06.01	02:49:11.707	1.16519				2
2026.06.01	02:49:11.857	1.16518				2
2026.06.01	02:49:12.007	1.16519				2
2026.06.01	02:49:12.307	1.16518				2
2026.06.01	02:49:14.027	1.16519				2
2026.06.01	02:49:14.405	1.16518				2
2026.06.01	02:49:15.308	1.16519				2
2026.06.01	02:49:15.908	1.16518				2
2026.06.01	02:49:16.206	1.16519				2
2026.06.01	02:49:16.359	1.16518				2
2026.06.01	02:49:17.410	1.16519				2
2026.06.01	02:49:18.457	1.16518	1.16518			6
2026.06.01	02:49:18.607		1.16519			4
2026.06.01	02:49:18.910	1.16519				2
2026.06.01	02:49:19.353	1.16518				2
2026.06.01	02:49:19.653	1.16519				2
2026.06.01	02:49:19.956	1.16518				2
2026.06.01	02:49:20.104	1.16520	1.16521			6
2026.06.01	02:49:20.406	1.16519	1.16520			6
2026.06.01	02:49:20.703		1.16519			4
2026.06.01	02:49:20.709		1.16520			4
2026.06.01	02:49:21.008		1.16519			4
2026.06.01	02:49:21.157	1.16518				2
2026.06.01	02:49:21.162	1.16519				2
2026.06.01	02:49:21.310	1.16518				2
2026.06.01	02:49:21.457	1.16519	1.16520			6
2026.06.01	02:49:21.612	1.16521	1.16521			6
2026.06.01	02:49:21.758	1.16519	1.16520			6
2026.06.01	02:49:21.815	1.16520				2
2026.06.01	02:49:22.058	1.16519				2
2026.06.01	02:49:22.655		1.16519			4
2026.06.01	02:49:22.806	1.16518				2
2026.06.01	02:49:22.860	1.16519				2
2026.06.01	02:49:23.256	1.16518				2
2026.06.01	02:49:23.408	1.16519	1.16520			6
2026.06.01	02:49:23.855	1.16520				2
2026.06.01	02:49:24.008	1.16519				2
2026.06.01	02:49:24.021	1.16520				2
2026.06.01	02:49:24.155	1.16519				2
2026.06.01	02:49:24.308	1.16520				2
2026.06.01	02:49:24.463		1.16521			4
2026.06.01	02:49:24.761	1.16521				2
2026.06.01	02:49:24.905	1.16520				2
2026.06.01	02:49:25.355	1.16521				2
2026.06.01	02:49:25.507	1.16520				2
2026.06.01	02:49:25.824	1.16521				2
2026.06.01	02:49:26.105	1.16520				2
2026.06.01	02:49:26.410	1.16519	1.16520			6
2026.06.01	02:49:27.456	1.16520				2
2026.06.01	02:49:27.906	1.16519				2
2026.06.01	02:49:29.407	1.16518	1.16519			6
2026.06.01	02:49:29.556	1.16519	1.16520			6
2026.06.01	02:49:29.708	1.16520				2
2026.06.01	02:49:29.861	1.16519				2
2026.06.01	02:49:30.004	1.16520				2
2026.06.01	02:49:31.810	1.16519				2
2026.06.01	02:49:31.955		1.16519			4
2026.06.01	02:49:31.961	1.16520	1.16520			6
2026.06.01	02:49:32.105	1.16519				2
2026.06.01	02:49:32.557		1.16519			4
2026.06.01	02:49:32.706		1.16520			4
2026.06.01	02:49:33.304	1.16520				2
2026.06.01	02:49:33.312	1.16519				2
2026.06.01	02:49:34.115	1.16520				2
2026.06.01	02:49:34.209	1.16519				2
2026.06.01	02:49:35.265	1.16520				2
2026.06.01	02:49:35.406	1.16519				2
2026.06.01	02:49:35.557	1.16520				2
2026.06.01	02:49:35.705	1.16519				2
2026.06.01	02:49:37.207	1.16520				2
2026.06.01	02:49:37.507	1.16519				2
2026.06.01	02:49:37.973		1.16519			4
2026.06.01	02:49:38.103		1.16520			4
2026.06.01	02:49:38.177		1.16519			4
2026.06.01	02:49:38.704		1.16520			4
2026.06.01	02:49:39.452		1.16519			4
2026.06.01	02:49:39.609		1.16520			4
2026.06.01	02:49:39.909	1.16520				2
2026.06.01	02:49:40.055	1.16519				2
2026.06.01	02:49:41.406	1.16520				2
2026.06.01	02:49:41.859	1.16519				2
2026.06.01	02:49:42.006	1.16520				2
2026.06.01	02:49:42.157	1.16519				2
2026.06.01	02:49:42.908	1.16520				2
2026.06.01	02:49:43.054	1.16519				2
2026.06.01	02:49:43.964	1.16520				2
2026.06.01	02:49:44.105	1.16519	1.16519			6
2026.06.01	02:49:44.258	1.16520	1.16520			6
2026.06.01	02:49:44.404	1.16518	1.16519			6
2026.06.01	02:49:44.707	1.16519	1.16520			6
2026.06.01	02:49:45.614		1.16519			4
2026.06.01	02:49:46.207		1.16520			4
2026.06.01	02:49:46.211		1.16519			4
2026.06.01	02:49:47.105		1.16520			4
2026.06.01	02:49:47.112		1.16519			4
2026.06.01	02:49:47.406	1.16520	1.16520			6
2026.06.01	02:49:47.413	1.16519				2
2026.06.01	02:49:47.557	1.16518	1.16519			6
2026.06.01	02:49:48.016	1.16519				2
2026.06.01	02:49:48.158		1.16520			4
2026.06.01	02:49:48.460	1.16518	1.16519			6
2026.06.01	02:49:48.468	1.16519	1.16520			6
2026.06.01	02:49:50.257	1.16520				2
2026.06.01	02:49:50.856	1.16519				2
2026.06.01	02:49:51.159		1.16519			4
2026.06.01	02:49:51.457		1.16520			4
2026.06.01	02:49:51.908	1.16518	1.16519			6
2026.06.01	02:49:52.511	1.16519				2
2026.06.01	02:49:52.805		1.16520			4
2026.06.01	02:49:53.113	1.16518	1.16519			6
2026.06.01	02:49:54.314	1.16519				2
2026.06.01	02:49:55.808	1.16518				2
2026.06.01	02:49:56.407	1.16519				2
2026.06.01	02:49:56.704	1.16518				2
2026.06.01	02:49:56.859	1.16519				2
2026.06.01	02:49:57.305	1.16518				2
2026.06.01	02:49:57.610	1.16520	1.16520			6
2026.06.01	02:49:58.214	1.16519				2
2026.06.01	02:49:58.360	1.16520				2
2026.06.01	02:49:58.510	1.16519	1.16519			6
2026.06.01	02:49:59.708		1.16520			4
2026.06.01	02:49:59.859	1.16520				2
2026.06.01	02:50:00.005	1.16519				2
2026.06.01	02:50:00.154	1.16518	1.16519			6
2026.06.01	02:50:00.310	1.16519	1.16520			6
2026.06.01	02:50:00.454	1.16518	1.16519			6
2026.06.01	02:50:00.609	1.16519				2
2026.06.01	02:50:00.757	1.16518				2
2026.06.01	02:50:01.505	1.16519	1.16520			6
2026.06.01	02:50:01.511	1.16518	1.16519			6
2026.06.01	02:50:01.812	1.16519				2
2026.06.01	02:50:01.964	1.16518				2
2026.06.01	02:50:02.112	1.16519				2
2026.06.01	02:50:02.411	1.16516	1.16517			6
2026.06.01	02:50:02.562	1.16517				2
2026.06.01	02:50:02.707		1.16518			4
2026.06.01	02:50:05.858	1.16518				2
2026.06.01	02:50:06.008	1.16517				2
2026.06.01	02:50:06.176	1.16518				2
2026.06.01	02:50:07.510	1.16517				2
2026.06.01	02:50:07.966		1.16517			4
2026.06.01	02:50:08.106	1.16516				2
2026.06.01	02:50:09.607	1.16515	1.16516			6
2026.06.01	02:50:10.204	1.16516				2
2026.06.01	02:50:10.358	1.16515	1.16515			6
2026.06.01	02:50:10.656	1.16516	1.16516			6
2026.06.01	02:50:10.955	1.16515				2
2026.06.01	02:50:11.119	1.16516				2
2026.06.01	02:50:11.256	1.16514	1.16515			6
2026.06.01	02:50:11.407	1.16516	1.16517			6
2026.06.01	02:50:11.558	1.16517				2
2026.06.01	02:50:11.707	1.16515	1.16516			6
2026.06.01	02:50:11.853	1.16516	1.16517			6
2026.06.01	02:50:12.011	1.16517				2
2026.06.01	02:50:12.158	1.16516				2
2026.06.01	02:50:12.306	1.16517				2
2026.06.01	02:50:12.310	1.16516				2
2026.06.01	02:50:12.457	1.16517				2
2026.06.01	02:50:12.607	1.16516				2
2026.06.01	02:50:12.760	1.16517				2
2026.06.01	02:50:12.769	1.16516				2
2026.06.01	02:50:12.907	1.16517				2
2026.06.01	02:50:12.914	1.16516	1.16516			6
2026.06.01	02:50:13.056	1.16515				2
2026.06.01	02:50:13.211		1.16515			4
2026.06.01	02:50:13.362		1.16516			4
2026.06.01	02:50:13.807		1.16515			4
2026.06.01	02:50:13.811		1.16516			4
2026.06.01	02:50:14.706	1.16516				2
2026.06.01	02:50:14.712		1.16517			4
2026.06.01	02:50:14.856	1.16515	1.16516			6
2026.06.01	02:50:14.860		1.16515			4
2026.06.01	02:50:15.159	1.16516	1.16516			6
2026.06.01	02:50:15.315		1.16517			4
2026.06.01	02:50:15.456		1.16516			4
2026.06.01	02:50:15.606	1.16515				2
2026.06.01	02:50:16.056	1.16516	1.16517			6
2026.06.01	02:50:16.360	1.16517				2
2026.06.01	02:50:16.970	1.16516				2
2026.06.01	02:50:17.420	1.16517				2
2026.06.01	02:50:18.008	1.16516	1.16516			6
2026.06.01	02:50:18.158	1.16515				2
2026.06.01	02:50:18.307	1.16516				2
2026.06.01	02:50:18.455	1.16515				2
2026.06.01	02:50:18.475	1.16516				2
2026.06.01	02:50:18.757	1.16515				2
2026.06.01	02:50:18.908	1.16516				2
2026.06.01	02:50:19.056	1.16515				2
2026.06.01	02:50:19.074	1.16516				2
2026.06.01	02:50:19.506	1.16515				2
2026.06.01	02:50:19.810		1.16515			4
2026.06.01	02:50:20.106		1.16516			4
2026.06.01	02:50:20.707		1.16515			4
2026.06.01	02:50:21.457	1.16516	1.16517			6
2026.06.01	02:50:21.762	1.16515	1.16516			6
2026.06.01	02:50:21.785		1.16515			4
2026.06.01	02:50:22.208	1.16514				2
2026.06.01	02:50:22.354	1.16515	1.16516			6
