Time,Open,High,Low,Close,Result
11/12/2024 2:00,1.06482,1.06505,1.06432,1.06502,
11/12/2024 2:30,1.06501,1.06519,1.06419,1.06434,0.001140000000000141
11/12/2024 3:00,1.06434,1.06491,1.06434,1.06482,
11/12/2024 3:30,1.06483,1.06493,1.0638,1.06382,0.0006500000000000394
11/12/2024 4:00,1.06382,1.06445,1.06378,1.06438,
11/12/2024 4:30,1.06439,1.06456,1.06393,1.0644,
11/12/2024 5:00,1.0644,1.06457,1.06397,1.06399,
11/12/2024 5:30,1.06398,1.06442,1.06392,1.06398,
11/12/2024 6:00,1.06398,1.06398,1.06318,1.06365,0.0007900000000000684
11/12/2024 6:30,1.06364,1.06379,1.06294,1.06343,0.0015500000000001624
11/12/2024 7:00,1.06342,1.06372,1.06252,1.06292,0.0019500000000001183
11/12/2024 7:30,1.06292,1.06364,1.06214,1.0632,
11/12/2024 8:00,1.06319,1.06341,1.06192,1.06195,-0.00024000000000001798
11/12/2024 8:30,1.06194,1.06329,1.0617,1.06317,
11/12/2024 9:00,1.06317,1.06322,1.06199,1.06199,
11/12/2024 9:30,1.06199,1.06301,1.06165,1.0626,
11/12/2024 10:00,1.06258,1.06258,1.06134,1.06153,0.0006800000000000139
11/12/2024 10:30,1.06153,1.06204,1.06111,1.06178,
11/12/2024 11:00,1.06178,1.0629,1.06178,1.06286,
11/12/2024 11:30,1.06288,1.06296,1.06174,1.06188,
11/12/2024 12:00,1.06188,1.06213,1.06068,1.06097,0.0011399999999999189
11/12/2024 12:30,1.061,1.06213,1.06063,1.06196,
11/12/2024 13:00,1.06197,1.06258,1.06143,1.06219,
11/12/2024 13:30,1.06219,1.06272,1.06167,1.0623,
11/12/2024 14:00,1.06229,1.0626,1.06167,1.06168,
11/12/2024 14:30,1.06167,1.06234,1.06137,1.06174,
11/12/2024 15:00,1.06175,1.06178,1.06053,1.06085,-0.0005599999999998939
11/12/2024 15:30,1.06085,1.06138,1.06019,1.06089,
11/12/2024 16:00,1.0609,1.06157,1.06061,1.06091,
11/12/2024 16:30,1.0609,1.0609,1.0596,1.0598,-1
11/12/2024 17:00,1.0598,1.06032,1.05951,1.05983,
11/12/2024 17:30,1.05984,1.06082,1.05955,1.06068,
11/12/2024 18:00,1.06068,1.06135,1.06065,1.06113,
11/12/2024 18:30,1.06114,1.06171,1.0609,1.06159,
11/12/2024 19:00,1.06159,1.06185,1.06151,1.06158,
11/12/2024 19:30,1.06157,1.06177,1.06122,1.06124,
11/12/2024 20:00,1.06124,1.06163,1.06094,1.06141,
11/12/2024 20:30,1.06141,1.06235,1.06122,1.06221,0.0005799999999998029
11/12/2024 21:00,1.06222,1.06266,1.06222,1.06244,-0.00021000000000004349
11/12/2024 21:30,1.06243,1.06266,1.06216,1.06216,
11/12/2024 22:00,1.06208,1.06229,1.06179,1.06222,
11/12/2024 22:30,1.06223,1.06231,1.0619,1.06193,
11/12/2024 23:00,1.06197,1.06213,1.0616,1.06161,
11/12/2024 23:30,1.0616,1.06206,1.06138,1.06166,
11/13/2024 0:00,1.06166,1.06168,1.06109,1.06134,
11/13/2024 0:30,1.06134,1.06171,1.06122,1.06127,
11/13/2024 1:00,1.06127,1.06243,1.0612,1.06198,
11/13/2024 1:30,1.06199,1.06291,1.06189,1.06279,-1
11/13/2024 2:00,1.06279,1.06294,1.06217,1.06223,
11/13/2024 2:30,1.06224,1.0628,1.06216,1.06261,
11/13/2024 3:00,1.06262,1.06279,1.06239,1.06239,
11/13/2024 3:30,1.06239,1.06241,1.06177,1.06191,
11/13/2024 4:00,1.0619,1.06225,1.06178,1.06215,
11/13/2024 4:30,1.06215,1.0622,1.06176,1.06177,
11/13/2024 5:00,1.06178,1.06184,1.06094,1.06122,-0.0010699999999999044
11/13/2024 5:30,1.06122,1.06153,1.0612,1.0613,
11/13/2024 6:00,1.0613,1.06169,1.06075,1.06128,
11/13/2024 6:30,1.06128,1.06144,1.06087,1.06134,
11/13/2024 7:00,1.06134,1.06143,1.06041,1.06064,-1
11/13/2024 7:30,1.06062,1.06109,1.06024,1.0603,-1
11/13/2024 8:00,1.06029,1.06051,1.05933,1.06007,-1
11/13/2024 8:30,1.06007,1.06131,1.05997,1.06121,
11/13/2024 9:00,1.06121,1.06233,1.06079,1.06222,1
11/13/2024 9:30,1.06222,1.06298,1.06219,1.06269,-1
11/13/2024 10:00,1.06268,1.06283,1.06211,1.06229,
11/13/2024 10:30,1.06228,1.06231,1.06117,1.06149,
11/13/2024 11:00,1.0615,1.06165,1.0611,1.06115,
11/13/2024 11:30,1.06116,1.0638,1.061,1.06375,-1
11/13/2024 12:00,1.06375,1.06435,1.06255,1.06266,
11/13/2024 12:30,1.06268,1.06361,1.06243,1.06313,
11/13/2024 13:00,1.06312,1.06328,1.06237,1.06256,
11/13/2024 13:30,1.0626,1.0654,1.06242,1.06365,
11/13/2024 14:00,1.06365,1.06379,1.0619,1.06206,
11/13/2024 14:30,1.06207,1.06212,1.05762,1.05854,
11/13/2024 15:00,1.05854,1.05881,1.05556,1.0572,
11/13/2024 15:30,1.0572,1.05936,1.05718,1.05886,
11/13/2024 16:00,1.05887,1.0592,1.05668,1.05758,
11/13/2024 16:30,1.05758,1.05779,1.05623,1.0566,
11/13/2024 17:00,1.05661,1.05774,1.05615,1.05657,
11/13/2024 17:30,1.05656,1.05745,1.05637,1.05688,
11/13/2024 18:00,1.0569,1.05695,1.05576,1.05592,
11/13/2024 18:30,1.05591,1.05612,1.05564,1.05588,
11/13/2024 19:00,1.05588,1.05758,1.05565,1.0575,
11/13/2024 19:30,1.05749,1.05757,1.05649,1.05655,
11/13/2024 20:00,1.05655,1.05688,1.05624,1.05644,
11/13/2024 20:30,1.05645,1.05651,1.05588,1.0562,
11/13/2024 21:00,1.0562,1.05668,1.0562,1.05637,
11/13/2024 21:30,1.05638,1.05654,1.05617,1.05622,
11/13/2024 22:00,1.05617,1.05636,1.05577,1.05604,
11/13/2024 22:30,1.05613,1.05626,1.05603,1.05621,
11/13/2024 23:00,1.05621,1.05658,1.0561,1.05639,
11/13/2024 23:30,1.05639,1.05658,1.0562,1.05657,
11/14/2024 0:00,1.05656,1.05663,1.05626,1.05659,
11/14/2024 0:30,1.05658,1.05686,1.05638,1.05652,
11/14/2024 1:00,1.05651,1.05651,1.05565,1.05578,0.0007399999999999629
11/14/2024 1:30,1.05579,1.0559,1.0551,1.05561,0.0011099999999999444
11/14/2024 2:00,1.0556,1.05577,1.05522,1.0554,0.0011099999999999444
11/14/2024 2:30,1.05541,1.05556,1.05473,1.05493,-0.00017000000000000348
11/14/2024 3:00,1.05493,1.05557,1.05476,1.05532,
11/14/2024 3:30,1.05532,1.05532,1.05454,1.05477,0.0011600000000000499
11/14/2024 4:00,1.05477,1.05501,1.05456,1.05495,
11/14/2024 4:30,1.05495,1.05501,1.05451,1.05484,
11/14/2024 5:00,1.05485,1.05485,1.05339,1.05384,1
11/14/2024 5:30,1.05384,1.05471,1.05383,1.05471,
11/14/2024 6:00,1.05471,1.05541,1.05461,1.05504,
11/14/2024 6:30,1.05505,1.05526,1.05424,1.0545,
11/14/2024 7:00,1.0545,1.05473,1.05407,1.05429,
11/14/2024 7:30,1.0543,1.05546,1.05429,1.0551,
11/14/2024 8:00,1.0551,1.05579,1.05441,1.05462,
11/14/2024 8:30,1.05462,1.05499,1.05323,1.05361,1
11/14/2024 9:00,1.05361,1.0542,1.05228,1.05234,-1
11/14/2024 9:30,1.05234,1.05256,1.05177,1.05202,-1
11/14/2024 10:00,1.05201,1.05208,1.05062,1.05091,-1
11/14/2024 10:30,1.05091,1.05182,1.05018,1.05112,
11/14/2024 11:00,1.05112,1.05117,1.0496,1.05097,
11/14/2024 11:30,1.05098,1.05339,1.0506,1.05288,
11/14/2024 12:00,1.0529,1.05335,1.05232,1.05315,
11/14/2024 12:30,1.05314,1.0545,1.05303,1.05358,
11/14/2024 13:00,1.05358,1.05435,1.05307,1.05394,
11/14/2024 13:30,1.05394,1.05421,1.05134,1.05304,
11/14/2024 14:00,1.05303,1.05566,1.05295,1.05522,1
11/14/2024 14:30,1.05523,1.05689,1.05477,1.05527,-0.0004999999999999449
11/14/2024 15:00,1.05528,1.05769,1.05527,1.05707,
11/14/2024 15:30,1.05706,1.05777,1.0559,1.05748,
11/14/2024 16:00,1.05747,1.05825,1.05659,1.05771,
11/14/2024 16:30,1.05772,1.05772,1.05605,1.05618,
11/14/2024 17:00,1.05617,1.05636,1.0557,1.05592,
11/14/2024 17:30,1.05592,1.05622,1.05549,1.05591,
11/14/2024 18:00,1.05594,1.05605,1.05466,1.05467,
11/14/2024 18:30,1.05466,1.05512,1.05459,1.0547,
11/14/2024 19:00,1.05469,1.05517,1.05452,1.05487,
11/14/2024 19:30,1.05487,1.05512,1.05433,1.05477,
11/14/2024 20:00,1.05478,1.05489,1.05146,1.05295,-0.0011799999999999589
11/14/2024 20:30,1.05295,1.05317,1.05119,1.05203,
11/14/2024 21:00,1.05202,1.0527,1.05188,1.05224,
11/14/2024 21:30,1.05223,1.05301,1.05215,1.05299,
11/14/2024 22:00,1.05299,1.0533,1.0525,1.05279,
11/14/2024 22:30,1.0528,1.05312,1.05269,1.0531,
11/14/2024 23:00,1.0531,1.0532,1.05256,1.05267,
11/14/2024 23:30,1.05267,1.05317,1.05267,1.05295,
11/15/2024 0:00,1.05295,1.05336,1.05252,1.05266,
11/15/2024 0:30,1.05268,1.05329,1.05236,1.05306,
11/15/2024 1:00,1.05306,1.05414,1.05281,1.05413,-0.00039999999999995595
11/15/2024 1:30,1.05415,1.05415,1.0531,1.05318,
11/15/2024 2:00,1.05317,1.05423,1.05317,1.05405,
11/15/2024 2:30,1.05406,1.05426,1.05368,1.0541,
11/15/2024 3:00,1.0541,1.05459,1.05408,1.05434,0.0016399999999998638
11/15/2024 3:30,1.05433,1.05451,1.05392,1.05402,
11/15/2024 4:00,1.05402,1.05458,1.05391,1.05441,1
11/15/2024 4:30,1.0544,1.05441,1.05406,1.05425,
11/15/2024 5:00,1.05425,1.05428,1.05392,1.0541,
11/15/2024 5:30,1.0541,1.05421,1.05392,1.05402,
11/15/2024 6:00,1.05401,1.05421,1.05336,1.05373,
11/15/2024 6:30,1.05375,1.05612,1.05374,1.0554,0.0023200000000000998
11/15/2024 7:00,1.0554,1.0561,1.05508,1.05568,0.0012799999999999478
11/15/2024 7:30,1.05567,1.05639,1.05548,1.05565,
11/15/2024 8:00,1.05566,1.05613,1.05523,1.05598,1
11/15/2024 8:30,1.05598,1.05718,1.05598,1.05698,-0.001140000000000141
11/15/2024 9:00,1.05697,1.05799,1.05656,1.05698,-1
11/15/2024 9:30,1.05697,1.05737,1.05605,1.05621,
11/15/2024 10:00,1.05621,1.05695,1.05602,1.05675,
11/15/2024 10:30,1.05673,1.05777,1.05587,1.05745,-1
11/15/2024 11:00,1.05745,1.05787,1.05706,1.05786,-1
11/15/2024 11:30,1.05787,1.05798,1.05758,1.05772,
11/15/2024 12:00,1.05771,1.05789,1.05669,1.05696,
11/15/2024 12:30,1.05697,1.05768,1.0564,1.05759,
11/15/2024 13:00,1.0576,1.0593,1.05756,1.0584,-1
11/15/2024 13:30,1.0584,1.05897,1.0554,1.05584,1
11/15/2024 14:00,1.05583,1.05632,1.05394,1.05452,0.0004499999999998394
11/15/2024 14:30,1.05451,1.05482,1.05231,1.05315,
11/15/2024 15:00,1.05316,1.05422,1.0528,1.05361,
11/15/2024 15:30,1.05363,1.05389,1.05247,1.05352,
11/15/2024 16:00,1.05351,1.05497,1.0533,1.05463,
11/15/2024 16:30,1.05465,1.05514,1.05417,1.05511,
11/15/2024 17:00,1.05511,1.056,1.05504,1.05509,
11/15/2024 17:30,1.05509,1.05579,1.05471,1.05486,
11/15/2024 18:00,1.05488,1.05521,1.05456,1.05473,
11/15/2024 18:30,1.05473,1.05546,1.05386,1.05515,
11/15/2024 19:00,1.05515,1.05522,1.054,1.05407,
11/15/2024 19:30,1.05408,1.05425,1.05359,1.05371,
11/15/2024 20:00,1.05371,1.05378,1.05222,1.05232,-1
11/15/2024 20:30,1.05231,1.05287,1.05163,1.05275,
11/15/2024 21:00,1.05277,1.053,1.05228,1.05294,
11/15/2024 21:30,1.05293,1.05404,1.05293,1.05394,
11/17/2024 22:00,1.0528,1.05349,1.0528,1.05317,
11/17/2024 22:30,1.05316,1.05356,1.05295,1.05315,
11/17/2024 23:00,1.05315,1.05384,1.05314,1.05338,
11/17/2024 23:30,1.05337,1.05377,1.05327,1.05362,
11/18/2024 0:00,1.05362,1.05396,1.0533,1.05392,
11/18/2024 0:30,1.05393,1.05497,1.05393,1.05487,-0.0010699999999999044
11/18/2024 1:00,1.05486,1.05505,1.05387,1.05396,
11/18/2024 1:30,1.05395,1.05455,1.05387,1.05421,
11/18/2024 2:00,1.05421,1.05464,1.05379,1.05452,
11/18/2024 2:30,1.05451,1.05457,1.0539,1.05413,
11/18/2024 3:00,1.05414,1.05446,1.05377,1.05387,
11/18/2024 3:30,1.05387,1.05387,1.05302,1.05341,
11/18/2024 4:00,1.0534,1.0538,1.05334,1.05376,
11/18/2024 4:30,1.05376,1.05424,1.05354,1.05407,
11/18/2024 5:00,1.05406,1.05406,1.05354,1.05376,
11/18/2024 5:30,1.05376,1.0544,1.05359,1.0538,
11/18/2024 6:00,1.0538,1.05455,1.05361,1.05431,
11/18/2024 6:30,1.05433,1.05475,1.05421,1.05427,
11/18/2024 7:00,1.05428,1.0545,1.05386,1.05405,
11/18/2024 7:30,1.05404,1.05482,1.05379,1.05472,-1.0000000000065512e-05
11/18/2024 8:00,1.05472,1.05561,1.05417,1.05536,-1
11/18/2024 8:30,1.05536,1.05538,1.05435,1.05467,
11/18/2024 9:00,1.05468,1.05687,1.05432,1.05676,-1
11/18/2024 9:30,1.05675,1.05711,1.0562,1.05661,
11/18/2024 10:00,1.05661,1.05671,1.05488,1.05499,
11/18/2024 10:30,1.05501,1.05506,1.05458,1.0548,
11/18/2024 11:00,1.0548,1.0548,1.05359,1.0537,-1
11/18/2024 11:30,1.0537,1.05443,1.05325,1.05423,
11/18/2024 12:00,1.05424,1.05443,1.05346,1.05383,
11/18/2024 12:30,1.05388,1.05488,1.05367,1.05471,
11/18/2024 13:00,1.05472,1.05587,1.05454,1.05569,
11/18/2024 13:30,1.0557,1.05686,1.05536,1.05677,1
11/18/2024 14:00,1.05678,1.05706,1.05605,1.05626,
11/18/2024 14:30,1.05626,1.05744,1.05615,1.05685,1
11/18/2024 15:00,1.05686,1.05732,1.05606,1.05614,
11/18/2024 15:30,1.05613,1.05754,1.05613,1.05736,1
11/18/2024 16:00,1.05735,1.05736,1.05652,1.05676,
11/18/2024 16:30,1.05676,1.05858,1.05675,1.05858,0.0012099999999999334
11/18/2024 17:00,1.0586,1.0589,1.05798,1.05815,
11/18/2024 17:30,1.05814,1.05924,1.058,1.0591,0.0007200000000000539
11/18/2024 18:00,1.0591,1.05934,1.05872,1.05927,0.0002500000000000835
11/18/2024 18:30,1.05926,1.05978,1.0591,1.05972,-0.00026999999999999247
11/18/2024 19:00,1.05972,1.06071,1.05935,1.05948,
11/18/2024 19:30,1.05947,1.05953,1.05887,1.05908,
11/18/2024 20:00,1.05907,1.05963,1.05907,1.05946,
11/18/2024 20:30,1.05947,1.05948,1.0589,1.05924,
11/18/2024 21:00,1.05924,1.05978,1.05904,1.05962,
11/18/2024 21:30,1.05962,1.06004,1.05948,1.05979,-0.0006200000000000649
11/18/2024 22:00,1.05979,1.0599,1.0596,1.05983,-5.0000000000105516e-05
11/18/2024 22:30,1.05984,1.05995,1.05969,1.05982,
11/18/2024 23:00,1.05981,1.05986,1.05931,1.05952,
11/18/2024 23:30,1.05952,1.05975,1.05942,1.05945,
11/19/2024 0:00,1.05945,1.05946,1.05911,1.05921,
11/19/2024 0:30,1.05921,1.05939,1.05871,1.05896,0.0006099999999999994
11/19/2024 1:00,1.05898,1.0596,1.05889,1.05929,
11/19/2024 1:30,1.05928,1.05947,1.05888,1.05931,
11/19/2024 2:00,1.0593,1.05963,1.05887,1.05912,
11/19/2024 2:30,1.05913,1.0593,1.05894,1.05917,
11/19/2024 3:00,1.05917,1.06007,1.05914,1.05978,
11/19/2024 3:30,1.05976,1.05983,1.05938,1.05967,
11/19/2024 4:00,1.05969,1.06007,1.05915,1.05915,
11/19/2024 4:30,1.05916,1.0592,1.05864,1.0587,1
11/19/2024 5:00,1.0587,1.05885,1.0584,1.05849,1
11/19/2024 5:30,1.05849,1.05865,1.05826,1.05835,1
11/19/2024 6:00,1.05836,1.05884,1.05832,1.05883,
11/19/2024 6:30,1.05881,1.05963,1.05881,1.05927,
11/19/2024 7:00,1.05928,1.05948,1.05744,1.05784,1
11/19/2024 7:30,1.05786,1.05866,1.05753,1.05775,1
11/19/2024 8:00,1.05774,1.0588,1.05764,1.05858,
11/19/2024 8:30,1.05858,1.0586,1.05625,1.05715,-1
11/19/2024 9:00,1.05715,1.0578,1.05233,1.05345,
11/19/2024 9:30,1.05344,1.05524,1.05315,1.05492,
11/19/2024 10:00,1.05493,1.05639,1.05434,1.05598,
11/19/2024 10:30,1.056,1.05692,1.05583,1.05609,
11/19/2024 11:00,1.0561,1.05646,1.05499,1.05527,
11/19/2024 11:30,1.05528,1.05634,1.05493,1.05619,
11/19/2024 12:00,1.0562,1.05679,1.05595,1.0567,
11/19/2024 12:30,1.05667,1.05721,1.05654,1.0572,
11/19/2024 13:00,1.05721,1.05846,1.05718,1.05801,
11/19/2024 13:30,1.058,1.05975,1.05736,1.05767,
11/19/2024 14:00,1.05768,1.05955,1.05698,1.05897,
11/19/2024 14:30,1.05899,1.0594,1.05701,1.05725,
11/19/2024 15:00,1.05725,1.05803,1.05655,1.05785,
11/19/2024 15:30,1.05786,1.0601,1.05785,1.05866,
11/19/2024 16:00,1.05867,1.05927,1.05824,1.05831,
11/19/2024 16:30,1.05831,1.05834,1.05708,1.05776,
11/19/2024 17:00,1.05775,1.05889,1.05765,1.0587,
11/19/2024 17:30,1.0587,1.05888,1.05797,1.05803,
11/19/2024 18:00,1.05802,1.05802,1.0571,1.0577,
11/19/2024 18:30,1.0577,1.05902,1.05753,1.05898,0.0017199999999999438
11/19/2024 19:00,1.05899,1.05918,1.05836,1.05868,
11/19/2024 19:30,1.05869,1.05952,1.05843,1.05936,0.0005599999999998939
11/19/2024 20:00,1.05935,1.05962,1.05913,1.05936,0.00034000000000000696
11/19/2024 20:30,1.05935,1.05978,1.05915,1.05935,
11/19/2024 21:00,1.05935,1.0596,1.05928,1.05955,0.0006500000000000394
11/19/2024 21:30,1.05955,1.05974,1.05937,1.05937,
11/19/2024 22:00,1.05931,1.05949,1.05859,1.05944,
11/19/2024 22:30,1.05943,1.05955,1.05933,1.05944,
11/19/2024 23:00,1.05947,1.06,1.05938,1.05998,-0.0011900000000000244
11/19/2024 23:30,1.05997,1.0608,1.05997,1.0607,-0.0014099999999999113
11/20/2024 0:00,1.0607,1.06097,1.06056,1.0608,-1
11/20/2024 0:30,1.06079,1.06087,1.05989,1.05992,
11/20/2024 1:00,1.05993,1.06039,1.05968,1.0597,
11/20/2024 1:30,1.05969,1.06007,1.05958,1.06001,
11/20/2024 2:00,1.06002,1.06032,1.05987,1.0602,
11/20/2024 2:30,1.06019,1.06034,1.05956,1.05958,
11/20/2024 3:00,1.05959,1.05987,1.05934,1.05942,0.0021900000000001363
11/20/2024 3:30,1.05943,1.05943,1.05883,1.05897,0.0025399999999999867
11/20/2024 4:00,1.05896,1.05903,1.05877,1.05879,1
11/20/2024 4:30,1.0588,1.05944,1.05879,1.05929,
11/20/2024 5:00,1.05929,1.05941,1.05905,1.05909,
11/20/2024 5:30,1.05908,1.05908,1.05866,1.0587,1
11/20/2024 6:00,1.0587,1.05899,1.05829,1.05888,
11/20/2024 6:30,1.05889,1.05954,1.05859,1.05874,
11/20/2024 7:00,1.05873,1.05947,1.05832,1.05835,1
11/20/2024 7:30,1.05835,1.05861,1.05765,1.05783,1
11/20/2024 8:00,1.05782,1.0579,1.0565,1.05723,1
11/20/2024 8:30,1.05723,1.05744,1.05601,1.05643,0.0007800000000000029
11/20/2024 9:00,1.05642,1.05688,1.05578,1.05588,1
11/20/2024 9:30,1.05587,1.05641,1.0553,1.05555,1
11/20/2024 10:00,1.05554,1.05614,1.05509,1.0551,0.0015699999999998493
11/20/2024 10:30,1.0551,1.05553,1.05454,1.05489,1
11/20/2024 11:00,1.05488,1.05496,1.05421,1.05475,-1
11/20/2024 11:30,1.05475,1.05562,1.05467,1.05543,
11/20/2024 12:00,1.05545,1.05606,1.05517,1.056,
11/20/2024 12:30,1.056,1.05679,1.05581,1.05584,
11/20/2024 13:00,1.05584,1.05632,1.05556,1.05568,
11/20/2024 13:30,1.05567,1.05603,1.05513,1.05565,
11/20/2024 14:00,1.05565,1.05568,1.05242,1.05376,1
11/20/2024 14:30,1.05375,1.05444,1.05224,1.05249,-0.0014600000000000168
11/20/2024 15:00,1.05251,1.05359,1.05227,1.05353,
11/20/2024 15:30,1.05354,1.05379,1.05159,1.05214,-1
11/20/2024 16:00,1.05215,1.05248,1.05068,1.05134,-1
11/20/2024 16:30,1.05134,1.05245,1.05084,1.052,
11/20/2024 17:00,1.052,1.05298,1.05161,1.05293,
11/20/2024 17:30,1.05292,1.05363,1.05271,1.0532,
11/20/2024 18:00,1.05319,1.05324,1.05255,1.05274,
11/20/2024 18:30,1.05274,1.05362,1.05257,1.0536,
11/20/2024 19:00,1.05361,1.0539,1.0536,1.05378,0.00048000000000003595
11/20/2024 19:30,1.05377,1.05423,1.05367,1.05395,0.0006099999999999994
11/20/2024 20:00,1.05393,1.05399,1.05366,1.0538,
11/20/2024 20:30,1.05379,1.05394,1.05362,1.05392,
11/20/2024 21:00,1.05389,1.0543,1.05383,1.05423,0.0006500000000000394
11/20/2024 21:30,1.0542,1.05443,1.05379,1.05435,0.0005800000000000249
11/20/2024 22:00,1.0543,1.05431,1.05394,1.05429,
11/20/2024 22:30,1.05428,1.0543,1.05407,1.05413,
11/20/2024 23:00,1.05421,1.05457,1.05418,1.0545,0.0005999999999999339
11/20/2024 23:30,1.0545,1.05459,1.05441,1.05456,0.000560000000000116
11/21/2024 0:00,1.05457,1.05461,1.05424,1.05426,
11/21/2024 0:30,1.05425,1.05473,1.05424,1.05456,9.999999999998899e-05
11/21/2024 1:00,1.05458,1.05497,1.05455,1.05473,0.00012000000000012001
11/21/2024 1:30,1.05473,1.05495,1.05449,1.05457,
11/21/2024 2:00,1.05457,1.055,1.05457,1.05488,-0.0016100000000001113
11/21/2024 2:30,1.05489,1.05501,1.05476,1.05493,-0.0012900000000000134
11/21/2024 3:00,1.05494,1.05508,1.05475,1.0549,
11/21/2024 3:30,1.0549,1.05531,1.05488,1.0553,-1
11/21/2024 4:00,1.05531,1.05548,1.05504,1.0551,
11/21/2024 4:30,1.05509,1.05533,1.05489,1.05512,
11/21/2024 5:00,1.05513,1.05515,1.05476,1.05488,
11/21/2024 5:30,1.05487,1.05492,1.05463,1.05466,
11/21/2024 6:00,1.05467,1.05544,1.05463,1.05485,
11/21/2024 6:30,1.05485,1.05486,1.0542,1.05454,1
11/21/2024 7:00,1.05453,1.05472,1.05325,1.05327,0.0014199999999999768
11/21/2024 7:30,1.05326,1.0539,1.05295,1.05364,
11/21/2024 8:00,1.05365,1.05389,1.05274,1.05285,0.0009200000000000319
11/21/2024 8:30,1.05286,1.05432,1.0524,1.05406,
11/21/2024 9:00,1.05405,1.05407,1.05139,1.0521,-0.0005199999999998539
11/21/2024 9:30,1.05213,1.0524,1.05139,1.05168,-1
11/21/2024 10:00,1.05169,1.05205,1.05138,1.0516,-1
11/21/2024 10:30,1.05161,1.05284,1.05153,1.05208,
11/21/2024 11:00,1.05208,1.05313,1.0516,1.0529,
11/21/2024 11:30,1.0529,1.05298,1.05172,1.052,
11/21/2024 12:00,1.052,1.05235,1.05175,1.05185,
11/21/2024 12:30,1.05187,1.05357,1.05184,1.05274,
11/21/2024 13:00,1.05273,1.05296,1.05193,1.05193,
11/21/2024 13:30,1.05192,1.05392,1.05152,1.0533,
11/21/2024 14:00,1.0533,1.05349,1.05211,1.05262,
11/21/2024 14:30,1.05264,1.05356,1.05209,1.05351,-1
11/21/2024 15:00,1.05351,1.05447,1.05326,1.05327,
11/21/2024 15:30,1.05326,1.0535,1.05089,1.05103,1
11/21/2024 16:00,1.05103,1.05146,1.04743,1.04887,0.0014899999999999913
11/21/2024 16:30,1.04888,1.04928,1.04713,1.04742,
11/21/2024 17:00,1.04741,1.04785,1.04622,1.04767,
11/21/2024 17:30,1.04766,1.04878,1.04755,1.04873,
11/21/2024 18:00,1.04873,1.04887,1.04781,1.04827,
11/21/2024 18:30,1.04827,1.04893,1.0482,1.04861,
11/21/2024 19:00,1.04862,1.04872,1.04732,1.04769,
11/21/2024 19:30,1.04768,1.04853,1.04755,1.04844,
11/21/2024 20:00,1.04843,1.04867,1.0478,1.04801,
11/21/2024 20:30,1.048,1.04828,1.04779,1.04791,
11/21/2024 21:00,1.04791,1.04807,1.04737,1.04738,0.00038000000000004697
11/21/2024 21:30,1.04736,1.04743,1.04717,1.04738,9.999999999998899e-05
11/21/2024 22:00,1.04735,1.04775,1.04718,1.04761,
11/21/2024 22:30,1.0476,1.04764,1.04747,1.04748,
11/21/2024 23:00,1.0475,1.04768,1.04724,1.04725,-9.999999999998899e-05
11/21/2024 23:30,1.04725,1.04742,1.04676,1.0469,-0.0005699999999999594
11/22/2024 0:00,1.04689,1.0473,1.04663,1.04686,0.00023999999999979593
11/22/2024 0:30,1.04687,1.04756,1.04684,1.04756,
11/22/2024 1:00,1.04754,1.04771,1.04733,1.04733,
11/22/2024 1:30,1.04732,1.04777,1.04693,1.04715,
11/22/2024 2:00,1.04715,1.04732,1.04671,1.047,
11/22/2024 2:30,1.047,1.04728,1.04673,1.04728,
11/22/2024 3:00,1.04728,1.04782,1.04722,1.0477,0.000140000000000029
11/22/2024 3:30,1.0477,1.0477,1.04731,1.0475,
11/22/2024 4:00,1.0475,1.04757,1.04719,1.04735,
11/22/2024 4:30,1.04733,1.04762,1.04695,1.04747,
11/22/2024 5:00,1.04745,1.04745,1.04654,1.04662,-1
11/22/2024 5:30,1.0466,1.04664,1.04615,1.04646,-1
11/22/2024 6:00,1.04646,1.04697,1.04635,1.04659,
11/22/2024 6:30,1.04659,1.04704,1.04659,1.04694,
11/22/2024 7:00,1.04692,1.04795,1.04624,1.04794,-1
11/22/2024 7:30,1.04793,1.04892,1.04781,1.04861,-1
11/22/2024 8:00,1.04861,1.04981,1.04663,1.04784,
11/22/2024 8:30,1.04785,1.04861,1.0441,1.04434,1
11/22/2024 9:00,1.04437,1.04441,1.03325,1.04082,
11/22/2024 9:30,1.04082,1.04204,1.03995,1.04019,
11/22/2024 10:00,1.04019,1.04191,1.03848,1.04167,
11/22/2024 10:30,1.04166,1.04374,1.04156,1.04297,
11/22/2024 11:00,1.04297,1.04298,1.04159,1.04227,
11/22/2024 11:30,1.04227,1.04266,1.0408,1.04165,
11/22/2024 12:00,1.04167,1.04195,1.04005,1.0401,
11/22/2024 12:30,1.04009,1.04136,1.03979,1.04074,
11/22/2024 13:00,1.04077,1.04287,1.04063,1.0419,
11/22/2024 13:30,1.04191,1.04344,1.0419,1.04294,
11/22/2024 14:00,1.04295,1.04346,1.0411,1.04114,
11/22/2024 14:30,1.04114,1.04255,1.04022,1.04043,
11/22/2024 15:00,1.04041,1.042,1.03951,1.04126,
11/22/2024 15:30,1.04126,1.04182,1.04015,1.04106,
11/22/2024 16:00,1.04107,1.04118,1.03919,1.03954,-1
11/22/2024 16:30,1.03954,1.03997,1.03936,1.03983,
11/22/2024 17:00,1.03985,1.04101,1.03982,1.04093,
