Time	Open	High	Low	Close	Volume
2026-01-07 07:59:00	1.1685	1.1685	1.16825	1.16827	92	3
2026-01-07 08:00:00	1.16825	1.16828	1.16813	1.16821	188	4
2026-01-07 08:01:00	1.16824	1.16842	1.16814	1.16824	202	4
2026-01-07 08:02:00	1.16824	1.16825	1.16801	1.16806	154	4
2026-01-07 08:03:00	1.16806	1.16812	1.16783	1.16785	137	4
2026-01-07 08:04:00	1.16786	1.16798	1.16784	1.16789	140	3
2026-01-07 08:05:00	1.1679	1.16793	1.16782	1.16787	78	4
2026-01-07 08:06:00	1.1679	1.16791	1.16774	1.16781	97	4
2026-01-07 08:07:00	1.16779	1.16781	1.16769	1.16781	79	3
2026-01-07 08:08:00	1.16781	1.16791	1.16773	1.1678	168	3
2026-01-07 08:09:00	1.16781	1.16781	1.16768	1.16774	81	3
2026-01-07 08:10:00	1.16775	1.16781	1.16769	1.16775	54	3
2026-01-07 08:11:00	1.16773	1.16777	1.16763	1.16765	61	3
2026-01-07 08:12:00	1.16763	1.16778	1.16763	1.16773	135	3
2026-01-07 08:13:00	1.16777	1.16777	1.1676	1.16767	91	4
2026-01-07 08:14:00	1.16771	1.16774	1.16759	1.16765	132	4
2026-01-07 08:15:00	1.16765	1.16773	1.16754	1.16759	182	4
2026-01-07 08:16:00	1.1676	1.1677	1.16756	1.1677	62	3
2026-01-07 08:17:00	1.1677	1.16791	1.1677	1.1679	58	3
2026-01-07 08:18:00	1.16792	1.16801	1.16787	1.1679	87	3
2026-01-07 08:19:00	1.1679	1.16801	1.16786	1.16788	72	3
2026-01-07 08:20:00	1.16785	1.16785	1.1677	1.16785	76	3
2026-01-07 08:21:00	1.16784	1.16788	1.16777	1.16786	69	3
2026-01-07 08:22:00	1.16786	1.1679	1.16781	1.16786	55	3
2026-01-07 08:23:00	1.16785	1.16785	1.16759	1.16766	65	3
2026-01-07 08:24:00	1.16767	1.16772	1.16758	1.16758	50	2
2026-01-07 08:25:00	1.16758	1.16761	1.16751	1.16752	89	3
2026-01-07 08:26:00	1.16752	1.1676	1.1675	1.16759	50	3
2026-01-07 08:27:00	1.16758	1.16758	1.16729	1.16742	110	3
2026-01-07 08:28:00	1.16743	1.16752	1.16728	1.16751	125	4
2026-01-07 08:29:00	1.16751	1.16753	1.16747	1.16749	159	4
2026-01-07 08:30:00	1.16754	1.16786	1.1675	1.16781	120	3
2026-01-07 08:31:00	1.16781	1.16787	1.16774	1.16776	95	4
2026-01-07 08:32:00	1.16775	1.16783	1.16775	1.16778	58	3
2026-01-07 08:33:00	1.16777	1.16777	1.1677	1.16777	45	3
2026-01-07 08:34:00	1.16778	1.16794	1.16778	1.16786	78	3
2026-01-07 08:35:00	1.16786	1.16805	1.16786	1.16798	71	3
2026-01-07 08:36:00	1.16797	1.16811	1.16795	1.16808	78	4
2026-01-07 08:37:00	1.16808	1.16816	1.16805	1.16816	99	4
2026-01-07 08:38:00	1.16818	1.16827	1.16815	1.16827	100	3
2026-01-07 08:39:00	1.16827	1.16834	1.16825	1.16825	54	4
2026-01-07 08:40:00	1.16826	1.16842	1.16822	1.1684	94	3
2026-01-07 08:41:00	1.1684	1.1684	1.16817	1.16817	69	3
2026-01-07 08:42:00	1.16816	1.16822	1.16811	1.16815	90	3
2026-01-07 08:43:00	1.16817	1.16822	1.1681	1.16815	89	3
2026-01-07 08:44:00	1.16814	1.16817	1.16811	1.16812	52	2
2026-01-07 08:45:00	1.16811	1.16823	1.16808	1.16822	136	5
2026-01-07 08:46:00	1.16822	1.16823	1.16816	1.1682	103	4
2026-01-07 08:47:00	1.16821	1.16831	1.1682	1.16828	82	4
2026-01-07 08:48:00	1.16828	1.16856	1.16828	1.16856	142	4
2026-01-07 08:49:00	1.16854	1.16858	1.16849	1.16851	76	4
2026-01-07 08:50:00	1.16853	1.16873	1.16852	1.16859	68	3
2026-01-07 08:51:00	1.1686	1.1686	1.16846	1.16852	42	3
2026-01-07 08:52:00	1.16856	1.16859	1.16851	1.16859	27	3
2026-01-07 08:53:00	1.16858	1.16865	1.16857	1.16863	42	4
2026-01-07 08:54:00	1.16863	1.16863	1.16837	1.1684	116	4
2026-01-07 08:55:00	1.16838	1.16851	1.16838	1.16839	80	5
2026-01-07 08:56:00	1.1684	1.16841	1.16832	1.16836	32	3
2026-01-07 08:57:00	1.1684	1.16842	1.16835	1.1684	58	4
2026-01-07 08:58:00	1.16842	1.16855	1.16842	1.16848	89	3
2026-01-07 08:59:00	1.16845	1.16857	1.16839	1.16857	62	3
2026-01-07 09:00:00	1.16856	1.16863	1.16843	1.16844	76	3
2026-01-07 09:01:00	1.16844	1.16867	1.16844	1.16857	112	3
2026-01-07 09:02:00	1.16856	1.16865	1.16853	1.16858	66	3
2026-01-07 09:03:00	1.1686	1.16867	1.1686	1.16866	57	4
2026-01-07 09:04:00	1.16866	1.16868	1.16862	1.16862	107	4
2026-01-07 09:05:00	1.16863	1.16863	1.16846	1.16848	53	3
2026-01-07 09:06:00	1.16849	1.16853	1.16821	1.16821	78	3
2026-01-07 09:07:00	1.1682	1.16836	1.1682	1.16831	76	4
2026-01-07 09:08:00	1.16831	1.16837	1.16829	1.16835	123	5
2026-01-07 09:09:00	1.16836	1.16859	1.16833	1.16858	98	3
2026-01-07 09:10:00	1.16859	1.16863	1.16852	1.16854	100	4
2026-01-07 09:11:00	1.16852	1.16852	1.16835	1.16843	109	4
2026-01-07 09:12:00	1.16845	1.16845	1.16832	1.16833	147	4
2026-01-07 09:13:00	1.16836	1.16836	1.16826	1.16828	36	3
2026-01-07 09:14:00	1.1683	1.16836	1.16821	1.16836	56	3
2026-01-07 09:15:00	1.16834	1.16835	1.16825	1.16828	36	3
2026-01-07 09:16:00	1.16829	1.1684	1.16819	1.16832	69	3
2026-01-07 09:17:00	1.16832	1.16836	1.16827	1.16827	23	3
2026-01-07 09:18:00	1.16826	1.16833	1.16816	1.16821	58	3
2026-01-07 09:19:00	1.16822	1.16822	1.16814	1.16819	51	4
2026-01-07 09:20:00	1.16819	1.16823	1.16815	1.16821	31	4
2026-01-07 09:21:00	1.16822	1.16822	1.16813	1.16818	59	4
2026-01-07 09:22:00	1.16819	1.16827	1.16816	1.16827	56	4
2026-01-07 09:23:00	1.16828	1.16831	1.16823	1.1683	22	3
2026-01-07 09:24:00	1.16831	1.16836	1.16831	1.16833	46	3
2026-01-07 09:25:00	1.16834	1.16836	1.16817	1.16817	20	3
2026-01-07 09:26:00	1.16817	1.16818	1.16813	1.16813	25	3
2026-01-07 09:27:00	1.16814	1.16827	1.16814	1.16826	12	3
2026-01-07 09:28:00	1.16824	1.16825	1.16819	1.16825	22	3
2026-01-07 09:29:00	1.16824	1.16841	1.16822	1.16841	41	4
2026-01-07 09:30:00	1.16844	1.16853	1.16832	1.16832	60	3
2026-01-07 09:31:00	1.16832	1.16832	1.16816	1.16817	33	2
2026-01-07 09:32:00	1.16816	1.16824	1.16811	1.16822	91	4
2026-01-07 09:33:00	1.16821	1.16826	1.16818	1.16823	58	3
2026-01-07 09:34:00	1.16824	1.16828	1.16821	1.16827	32	3
2026-01-07 09:35:00	1.16827	1.1683	1.1682	1.1683	35	3
2026-01-07 09:36:00	1.16829	1.16842	1.16822	1.16842	101	3
2026-01-07 09:37:00	1.16842	1.16842	1.16829	1.16831	98	4
2026-01-07 09:38:00	1.16832	1.16832	1.16824	1.16831	88	4
2026-01-07 09:39:00	1.16832	1.16842	1.16829	1.16841	50	3
2026-01-07 09:40:00	1.16841	1.16843	1.16839	1.16842	51	4
2026-01-07 09:41:00	1.16843	1.16849	1.16841	1.16848	69	5
2026-01-07 09:42:00	1.16849	1.16858	1.16849	1.16853	48	4
2026-01-07 09:43:00	1.16853	1.16864	1.16852	1.16863	43	4
2026-01-07 09:44:00	1.16863	1.16867	1.16855	1.16855	79	3
2026-01-07 09:45:00	1.16855	1.16856	1.16848	1.16851	36	4
2026-01-07 09:46:00	1.16851	1.16851	1.16832	1.16835	108	3
2026-01-07 09:47:00	1.16837	1.16855	1.16835	1.16855	50	3
2026-01-07 09:48:00	1.16853	1.16866	1.16852	1.16862	88	4
2026-01-07 09:49:00	1.16863	1.16867	1.16856	1.16859	48	3
2026-01-07 09:50:00	1.16859	1.16859	1.16844	1.16846	48	3
2026-01-07 09:51:00	1.16847	1.1685	1.16831	1.1684	51	3
2026-01-07 09:52:00	1.16839	1.16839	1.1683	1.16836	58	3
2026-01-07 09:53:00	1.16835	1.16861	1.16834	1.16857	83	3
2026-01-07 09:54:00	1.16857	1.16858	1.16846	1.16846	30	3
2026-01-07 09:55:00	1.16846	1.16851	1.16835	1.16843	123	4
2026-01-07 09:56:00	1.16841	1.16843	1.16831	1.16832	30	3
2026-01-07 09:57:00	1.1683	1.16835	1.16828	1.16833	46	3
2026-01-07 09:58:00	1.16835	1.16844	1.16835	1.16843	37	3
2026-01-07 09:59:00	1.16843	1.16846	1.16833	1.1684	56	5
2026-01-07 10:00:00	1.16841	1.16862	1.16832	1.16858	136	5
2026-01-07 10:01:00	1.16857	1.16871	1.16851	1.16856	62	3
2026-01-07 10:02:00	1.16858	1.16892	1.16856	1.16886	119	3
2026-01-07 10:03:00	1.16887	1.16888	1.16847	1.16861	139	3
2026-01-07 10:04:00	1.16863	1.16865	1.16849	1.16856	62	2
2026-01-07 10:05:00	1.16859	1.16863	1.1685	1.16858	54	2
2026-01-07 10:06:00	1.16855	1.16872	1.16855	1.16867	41	3
2026-01-07 10:07:00	1.16869	1.16879	1.16861	1.16879	61	3
2026-01-07 10:08:00	1.16879	1.16891	1.16877	1.16888	45	3
2026-01-07 10:09:00	1.16889	1.16892	1.16879	1.1688	32	3
2026-01-07 10:10:00	1.16881	1.16884	1.16874	1.16874	44	3
2026-01-07 10:11:00	1.16873	1.16879	1.16867	1.16867	72	2
2026-01-07 10:12:00	1.16865	1.16878	1.16865	1.16877	40	3
2026-01-07 10:13:00	1.16877	1.16889	1.16875	1.16883	61	3
2026-01-07 10:14:00	1.16881	1.1689	1.16878	1.16882	50	3
2026-01-07 10:15:00	1.16882	1.16888	1.16874	1.16875	32	3
2026-01-07 10:16:00	1.16876	1.16882	1.16869	1.16882	65	3
2026-01-07 10:17:00	1.1688	1.16886	1.16872	1.16886	64	3
2026-01-07 10:18:00	1.16888	1.16895	1.16884	1.16892	49	3
2026-01-07 10:19:00	1.16893	1.16899	1.16892	1.16896	85	3
2026-01-07 10:20:00	1.16896	1.16911	1.16896	1.16909	71	3
2026-01-07 10:21:00	1.1691	1.16921	1.1691	1.16911	75	3
2026-01-07 10:22:00	1.16912	1.16919	1.16906	1.16919	42	2
2026-01-07 10:23:00	1.16917	1.16921	1.16915	1.16921	53	3
2026-01-07 10:24:00	1.16919	1.16919	1.16902	1.16902	60	4
2026-01-07 10:25:00	1.16904	1.16909	1.16902	1.16908	61	3
2026-01-07 10:26:00	1.16908	1.16923	1.16906	1.16923	81	3
2026-01-07 10:27:00	1.16923	1.16925	1.16911	1.16915	59	2
2026-01-07 10:28:00	1.16917	1.16924	1.16913	1.16924	23	3
2026-01-07 10:29:00	1.16924	1.16928	1.16918	1.16918	43	3
2026-01-07 10:30:00	1.16918	1.16918	1.16906	1.16906	47	4
2026-01-07 10:31:00	1.16908	1.16919	1.16906	1.16917	70	4
2026-01-07 10:32:00	1.16917	1.16923	1.16916	1.1692	49	5
2026-01-07 10:33:00	1.16921	1.16923	1.16917	1.1692	35	3
2026-01-07 10:34:00	1.16919	1.16927	1.16917	1.1692	51	3
2026-01-07 10:35:00	1.16921	1.16928	1.16915	1.16918	65	4
2026-01-07 10:36:00	1.16917	1.16938	1.16917	1.16928	60	3
2026-01-07 10:37:00	1.16926	1.16928	1.16916	1.16927	51	3
2026-01-07 10:38:00	1.16927	1.1693	1.16914	1.16916	52	3
2026-01-07 10:39:00	1.16915	1.16929	1.16915	1.16928	75	3
2026-01-07 10:40:00	1.16928	1.16931	1.16921	1.16931	44	3
2026-01-07 10:41:00	1.16932	1.16939	1.16931	1.16934	58	2
2026-01-07 10:42:00	1.16935	1.16937	1.1692	1.16924	69	3
2026-01-07 10:43:00	1.16922	1.16923	1.16907	1.16908	52	3
2026-01-07 10:44:00	1.16906	1.16911	1.16906	1.16911	31	3
2026-01-07 10:45:00	1.16908	1.16916	1.16906	1.16914	34	3
2026-01-07 10:46:00	1.16914	1.16932	1.1691	1.16931	48	3
2026-01-07 10:47:00	1.1693	1.1693	1.16916	1.1692	51	3
2026-01-07 10:48:00	1.16921	1.16921	1.16905	1.16905	63	4
2026-01-07 10:49:00	1.16906	1.16912	1.16905	1.16906	75	4
2026-01-07 10:50:00	1.16905	1.16917	1.16905	1.16908	34	3
2026-01-07 10:51:00	1.16908	1.16922	1.16908	1.16921	28	4
2026-01-07 10:52:00	1.16917	1.16918	1.1691	1.16911	47	3
2026-01-07 10:53:00	1.16914	1.1692	1.16905	1.16907	49	3
2026-01-07 10:54:00	1.16906	1.16907	1.16884	1.16885	93	3
2026-01-07 10:55:00	1.16886	1.16888	1.16877	1.1688	64	3
2026-01-07 10:56:00	1.16881	1.1689	1.16879	1.16887	77	3
2026-01-07 10:57:00	1.16885	1.16886	1.16875	1.16876	40	3
2026-01-07 10:58:00	1.16875	1.16877	1.16869	1.16874	102	4
2026-01-07 10:59:00	1.16873	1.16882	1.16871	1.16882	67	3
2026-01-07 11:00:00	1.16883	1.16887	1.16876	1.16876	36	2
2026-01-07 11:01:00	1.1688	1.16882	1.16875	1.1688	55	3
2026-01-07 11:02:00	1.1688	1.16882	1.16871	1.16871	54	4
2026-01-07 11:03:00	1.16872	1.16916	1.16872	1.16915	139	4
2026-01-07 11:04:00	1.16915	1.16915	1.16886	1.16888	52	3
2026-01-07 11:05:00	1.16889	1.16889	1.16869	1.1687	41	3
2026-01-07 11:06:00	1.16869	1.16869	1.1686	1.16861	163	5
2026-01-07 11:07:00	1.16861	1.16863	1.16852	1.16853	37	3
2026-01-07 11:08:00	1.16855	1.16857	1.1685	1.16851	34	3
2026-01-07 11:09:00	1.1685	1.16855	1.1685	1.16854	22	3
2026-01-07 11:10:00	1.16852	1.16861	1.1685	1.16857	29	3
2026-01-07 11:11:00	1.16857	1.16859	1.16854	1.16856	25	3
2026-01-07 11:12:00	1.16859	1.1687	1.16859	1.16868	25	3
2026-01-07 11:13:00	1.16869	1.1688	1.16867	1.1688	46	4
2026-01-07 11:14:00	1.1688	1.16886	1.16879	1.16881	30	3
2026-01-07 11:15:00	1.16881	1.16885	1.16879	1.16885	13	3
2026-01-07 11:16:00	1.16884	1.16892	1.16882	1.16892	21	3
2026-01-07 11:17:00	1.16893	1.16896	1.1689	1.16895	17	2
2026-01-07 11:18:00	1.16898	1.16901	1.16896	1.16897	65	3
2026-01-07 11:19:00	1.16899	1.16924	1.16899	1.16922	65	3
2026-01-07 11:20:00	1.16922	1.16922	1.16907	1.16919	63	3
2026-01-07 11:21:00	1.16918	1.16922	1.1691	1.1691	35	2
2026-01-07 11:22:00	1.1691	1.16923	1.1691	1.16922	27	3
2026-01-07 11:23:00	1.16923	1.16923	1.16915	1.16916	32	3
2026-01-07 11:24:00	1.16914	1.16917	1.1691	1.16917	44	2
2026-01-07 11:25:00	1.16915	1.16917	1.16892	1.16892	33	3
2026-01-07 11:26:00	1.16892	1.16892	1.16883	1.16884	37	3
2026-01-07 11:27:00	1.16884	1.16889	1.16882	1.16886	27	3
2026-01-07 11:28:00	1.16888	1.16897	1.16888	1.16897	34	3
2026-01-07 11:29:00	1.16897	1.16906	1.16896	1.16898	57	2
2026-01-07 11:30:00	1.16896	1.16913	1.16896	1.16906	66	2
2026-01-07 11:31:00	1.16908	1.16908	1.16898	1.16898	52	2
2026-01-07 11:32:00	1.16898	1.16898	1.1689	1.16891	24	3
2026-01-07 11:33:00	1.16892	1.16897	1.16888	1.16894	29	3
2026-01-07 11:34:00	1.16894	1.16897	1.16886	1.16887	18	2
2026-01-07 11:35:00	1.16886	1.16892	1.16876	1.16876	59	3
2026-01-07 11:36:00	1.16876	1.16877	1.16873	1.16877	14	3
2026-01-07 11:37:00	1.16878	1.16878	1.16861	1.16861	31	2
2026-01-07 11:38:00	1.16862	1.16866	1.16861	1.16863	31	3
2026-01-07 11:39:00	1.16863	1.16863	1.16856	1.16858	61	2
2026-01-07 11:40:00	1.16857	1.16859	1.16854	1.16858	51	4
2026-01-07 11:41:00	1.16857	1.1686	1.1685	1.16859	64	3
2026-01-07 11:42:00	1.16859	1.16863	1.16855	1.16857	62	4
2026-01-07 11:43:00	1.16855	1.16855	1.1685	1.16852	28	3
2026-01-07 11:44:00	1.16853	1.16866	1.16853	1.16862	74	2
2026-01-07 11:45:00	1.1686	1.16865	1.16854	1.16862	70	3
2026-01-07 11:46:00	1.16862	1.16883	1.16862	1.16883	83	3
2026-01-07 11:47:00	1.16883	1.16887	1.16876	1.16881	46	3
2026-01-07 11:48:00	1.16881	1.16886	1.16878	1.16883	56	2
2026-01-07 11:49:00	1.16883	1.16886	1.16883	1.16885	14	3
2026-01-07 11:50:00	1.16885	1.16896	1.16877	1.16889	63	3
2026-01-07 11:51:00	1.16891	1.16892	1.16881	1.16881	23	3
2026-01-07 11:52:00	1.16883	1.16888	1.16881	1.16883	16	3
2026-01-07 11:53:00	1.16883	1.16883	1.16875	1.16877	37	3
2026-01-07 11:54:00	1.16878	1.16878	1.1687	1.16872	22	2
2026-01-07 11:55:00	1.16872	1.16884	1.16872	1.16877	76	3
2026-01-07 11:56:00	1.16879	1.16881	1.16872	1.16881	71	3
2026-01-07 11:57:00	1.16882	1.16894	1.16881	1.16886	20	3
2026-01-07 11:58:00	1.16886	1.16887	1.1688	1.1688	11	3
2026-01-07 11:59:00	1.16882	1.16892	1.16881	1.16892	19	3
2026-01-07 12:00:00	1.16892	1.16904	1.16892	1.16899	26	3
2026-01-07 12:01:00	1.169	1.16911	1.16898	1.16903	30	3
2026-01-07 12:02:00	1.16899	1.16907	1.1689	1.1689	70	3
2026-01-07 12:03:00	1.16891	1.16892	1.16875	1.16875	35	3
2026-01-07 12:04:00	1.16876	1.16879	1.16874	1.16875	41	3
2026-01-07 12:05:00	1.16874	1.16876	1.16866	1.16866	79	3
2026-01-07 12:06:00	1.16868	1.16869	1.16865	1.16866	46	3
2026-01-07 12:07:00	1.16866	1.16867	1.16855	1.16859	65	3
2026-01-07 12:08:00	1.16859	1.16859	1.16847	1.16851	53	3
2026-01-07 12:09:00	1.16849	1.16849	1.16821	1.16826	102	3
2026-01-07 12:10:00	1.16826	1.16829	1.16814	1.1682	68	3
2026-01-07 12:11:00	1.16821	1.16823	1.1681	1.16817	61	3
2026-01-07 12:12:00	1.16817	1.16842	1.16817	1.16842	75	3
2026-01-07 12:13:00	1.16841	1.16841	1.1683	1.1683	75	3
2026-01-07 12:14:00	1.16831	1.16837	1.16826	1.16831	54	3
2026-01-07 12:15:00	1.16829	1.16838	1.16829	1.16832	33	3
2026-01-07 12:16:00	1.16835	1.16838	1.1683	1.1683	79	4
2026-01-07 12:17:00	1.1683	1.1683	1.16819	1.16822	41	4
2026-01-07 12:18:00	1.16821	1.16823	1.16818	1.16822	60	3
2026-01-07 12:19:00	1.16823	1.16835	1.16823	1.1683	55	3
2026-01-07 12:20:00	1.16832	1.16836	1.16829	1.16831	35	3
2026-01-07 12:21:00	1.16832	1.16847	1.16828	1.16841	48	3
2026-01-07 12:22:00	1.16839	1.16842	1.16832	1.16836	60	3
2026-01-07 12:23:00	1.16837	1.16862	1.16837	1.16848	45	3
2026-01-07 12:24:00	1.16845	1.1685	1.16839	1.16842	63	3
2026-01-07 12:25:00	1.16842	1.16849	1.1684	1.16843	45	3
2026-01-07 12:26:00	1.16841	1.16844	1.1683	1.16831	97	3
2026-01-07 12:27:00	1.16835	1.1686	1.16831	1.1686	62	3
2026-01-07 12:28:00	1.16858	1.1686	1.16844	1.16858	53	3
2026-01-07 12:29:00	1.16857	1.16858	1.16851	1.16851	43	3
2026-01-07 12:30:00	1.16853	1.16863	1.1685	1.16861	58	2
2026-01-07 12:31:00	1.16863	1.16865	1.16855	1.16859	38	3
2026-01-07 12:32:00	1.16858	1.16862	1.16856	1.1686	38	3
2026-01-07 12:33:00	1.1686	1.16867	1.16859	1.16866	39	3
2026-01-07 12:34:00	1.16864	1.16864	1.16851	1.16854	38	3
2026-01-07 12:35:00	1.16854	1.16873	1.16847	1.16871	31	3
2026-01-07 12:36:00	1.1687	1.16871	1.16862	1.16862	36	3
2026-01-07 12:37:00	1.16863	1.16875	1.16862	1.16872	34	3
2026-01-07 12:38:00	1.16872	1.16873	1.16865	1.16868	54	3
2026-01-07 12:39:00	1.16867	1.1687	1.16855	1.16855	43	3
2026-01-07 12:40:00	1.16852	1.16852	1.16829	1.16829	60	3
2026-01-07 12:41:00	1.1683	1.16847	1.1683	1.16846	22	3
2026-01-07 12:42:00	1.1685	1.16853	1.16841	1.16841	43	3
2026-01-07 12:43:00	1.16842	1.16845	1.16838	1.16842	142	4
2026-01-07 12:44:00	1.16842	1.16844	1.16837	1.16837	65	4
2026-01-07 12:45:00	1.16836	1.1685	1.16836	1.16849	101	4
2026-01-07 12:46:00	1.16849	1.16852	1.16847	1.16847	40	3
2026-01-07 12:47:00	1.16844	1.1685	1.16841	1.16841	88	5
2026-01-07 12:48:00	1.16843	1.16858	1.16843	1.16857	31	3
2026-01-07 12:49:00	1.16855	1.16858	1.16848	1.1685	40	3
2026-01-07 12:50:00	1.16851	1.16858	1.16846	1.16846	112	4
2026-01-07 12:51:00	1.16846	1.16865	1.16846	1.16865	80	4
2026-01-07 12:52:00	1.16863	1.16865	1.16857	1.16861	107	4
2026-01-07 12:53:00	1.16859	1.1687	1.16859	1.16862	66	4
2026-01-07 12:54:00	1.16865	1.16867	1.16856	1.16856	67	4
2026-01-07 12:55:00	1.16855	1.16858	1.16845	1.16856	85	3
2026-01-07 12:56:00	1.16856	1.16868	1.1685	1.16868	42	3
2026-01-07 12:57:00	1.16867	1.1688	1.16867	1.16876	89	3
2026-01-07 12:58:00	1.16876	1.16877	1.16871	1.16871	68	3
2026-01-07 12:59:00	1.1687	1.16878	1.16869	1.16876	46	3
2026-01-07 13:00:00	1.16876	1.16876	1.16852	1.16857	118	3
2026-01-07 13:01:00	1.16855	1.16866	1.16855	1.16865	81	2
2026-01-07 13:02:00	1.16866	1.16878	1.16858	1.16875	62	3
2026-01-07 13:03:00	1.16877	1.16881	1.16866	1.16866	66	3
2026-01-07 13:04:00	1.16867	1.16877	1.16867	1.16876	38	3
2026-01-07 13:05:00	1.16875	1.16879	1.16862	1.16866	60	3
2026-01-07 13:06:00	1.16865	1.16866	1.16844	1.16847	51	3
2026-01-07 13:07:00	1.16847	1.16848	1.16837	1.16846	54	3
2026-01-07 13:08:00	1.16845	1.16851	1.1684	1.1684	79	3
2026-01-07 13:09:00	1.16841	1.16847	1.16839	1.16844	47	3
2026-01-07 13:10:00	1.16846	1.16846	1.1684	1.16844	36	3
2026-01-07 13:11:00	1.16843	1.16847	1.16842	1.16842	46	3
2026-01-07 13:12:00	1.16843	1.16846	1.16841	1.16842	19	3
2026-01-07 13:13:00	1.16841	1.16846	1.16835	1.1684	21	3
2026-01-07 13:14:00	1.1684	1.1684	1.1682	1.16826	151	6
2026-01-07 13:15:00	1.1683	1.16855	1.16829	1.1683	248	5
2026-01-07 13:16:00	1.16832	1.16844	1.16823	1.16835	119	4
2026-01-07 13:17:00	1.16835	1.16857	1.16835	1.16854	84	3
2026-01-07 13:18:00	1.16853	1.16885	1.16851	1.16877	164	4
2026-01-07 13:19:00	1.16878	1.1688	1.16863	1.16863	121	3
2026-01-07 13:20:00	1.16861	1.16876	1.16855	1.16856	132	3
2026-01-07 13:21:00	1.16855	1.16856	1.16841	1.16851	123	3
2026-01-07 13:22:00	1.16853	1.16866	1.16846	1.16865	166	3
2026-01-07 13:23:00	1.16863	1.16863	1.16852	1.16852	108	3
2026-01-07 13:24:00	1.16851	1.16876	1.16846	1.16869	157	3
2026-01-07 13:25:00	1.16869	1.16872	1.16852	1.16856	99	3
2026-01-07 13:26:00	1.16855	1.16865	1.16854	1.16857	150	3
2026-01-07 13:27:00	1.16855	1.16876	1.16855	1.16869	158	4
2026-01-07 13:28:00	1.16871	1.16876	1.16866	1.16872	204	4
2026-01-07 13:29:00	1.16871	1.16876	1.16869	1.16873	124	4
2026-01-07 13:30:00	1.1687	1.16879	1.16858	1.16863	165	4
2026-01-07 13:31:00	1.16864	1.16898	1.16864	1.16874	223	4
2026-01-07 13:32:00	1.16876	1.16885	1.1687	1.16874	91	3
2026-01-07 13:33:00	1.16875	1.16878	1.16859	1.16876	112	3
2026-01-07 13:34:00	1.16877	1.16889	1.1687	1.16871	95	3
2026-01-07 13:35:00	1.16869	1.1687	1.16851	1.16851	73	3
2026-01-07 13:36:00	1.16851	1.16857	1.16834	1.16854	97	3
2026-01-07 13:37:00	1.16853	1.16865	1.1685	1.16862	104	3
2026-01-07 13:38:00	1.16864	1.16873	1.16852	1.16862	127	3
2026-01-07 13:39:00	1.16862	1.16866	1.1686	1.16861	67	3
2026-01-07 13:40:00	1.16863	1.16892	1.16857	1.16892	86	3
2026-01-07 13:41:00	1.16891	1.16913	1.16891	1.1691	97	3
2026-01-07 13:42:00	1.16911	1.16934	1.16911	1.16924	93	3
2026-01-07 13:43:00	1.16923	1.16932	1.16923	1.16926	50	3
2026-01-07 13:44:00	1.16925	1.16926	1.16914	1.16916	44	3
2026-01-07 13:45:00	1.16914	1.16917	1.16904	1.1691	120	3
2026-01-07 13:46:00	1.16911	1.1693	1.1691	1.1693	68	3
2026-01-07 13:47:00	1.1693	1.16938	1.16919	1.16927	100	3
2026-01-07 13:48:00	1.16926	1.1693	1.16914	1.16916	75	3
2026-01-07 13:49:00	1.16917	1.16937	1.16917	1.16931	69	3
2026-01-07 13:50:00	1.16931	1.16937	1.16922	1.16931	104	4
2026-01-07 13:51:00	1.1693	1.16946	1.1693	1.16939	77	3
2026-01-07 13:52:00	1.1694	1.1694	1.1692	1.16927	61	3
2026-01-07 13:53:00	1.16926	1.1693	1.16925	1.16927	22	3
2026-01-07 13:54:00	1.1693	1.1693	1.16913	1.16914	70	3
2026-01-07 13:55:00	1.16915	1.16918	1.16907	1.16914	52	3
2026-01-07 13:56:00	1.16914	1.16929	1.16914	1.16926	77	3
2026-01-07 13:57:00	1.16925	1.16927	1.16916	1.16917	59	3
2026-01-07 13:58:00	1.16915	1.16915	1.16903	1.16903	70	3
2026-01-07 13:59:00	1.16905	1.16916	1.16903	1.16914	107	4
2026-01-07 14:00:00	1.16914	1.16937	1.16912	1.16936	95	3
2026-01-07 14:01:00	1.16935	1.16938	1.16918	1.16921	116	3
2026-01-07 14:02:00	1.16921	1.16936	1.16919	1.16928	64	3
2026-01-07 14:03:00	1.1693	1.16934	1.16893	1.1692	130	3
2026-01-07 14:04:00	1.16918	1.16933	1.16918	1.16932	77	3
2026-01-07 14:05:00	1.16931	1.16936	1.16925	1.16929	122	4
2026-01-07 14:06:00	1.1693	1.16938	1.16926	1.16936	72	3
2026-01-07 14:07:00	1.16935	1.16935	1.16921	1.16925	95	4
2026-01-07 14:08:00	1.16924	1.16934	1.16908	1.16911	129	3
2026-01-07 14:09:00	1.1691	1.1691	1.16895	1.16897	76	3
2026-01-07 14:10:00	1.16898	1.16903	1.16895	1.16898	49	3
2026-01-07 14:11:00	1.169	1.16915	1.16898	1.16904	69	2
2026-01-07 14:12:00	1.16903	1.16918	1.16898	1.16916	70	3
2026-01-07 14:13:00	1.16917	1.16922	1.16909	1.1692	84	3
2026-01-07 14:14:00	1.16921	1.16928	1.16913	1.16913	81	3
2026-01-07 14:15:00	1.16914	1.1692	1.16902	1.16902	57	3
