Time,Open,High,Low,Close,Volume,Spread
2024/06/04 23:00,1.08795,1.08811,1.08794,1.0881,269,3
2024/06/04 23:15,1.0881,1.08813,1.08804,1.08806,278,3
2024/06/04 23:30,1.08805,1.0881,1.08799,1.088,541,3
2024/06/04 23:45,1.08799,1.08819,1.08799,1.08817,364,3
2024/06/05 00:00,1.08816,1.08816,1.08783,1.08809,1357,2
2024/06/05 00:15,1.08808,1.08811,1.08784,1.08789,1079,2
2024/06/05 00:30,1.08789,1.0886,1.08786,1.08848,1247,3
2024/06/05 00:45,1.08848,1.08856,1.08826,1.08841,819,3
2024/06/05 01:00,1.08842,1.08847,1.08827,1.0883,879,2
2024/06/05 01:15,1.0883,1.0885,1.08821,1.08849,616,2
2024/06/05 01:30,1.08848,1.08848,1.08805,1.08841,1055,2
2024/06/05 01:45,1.08841,1.0886,1.08823,1.0884,1120,2
2024/06/05 02:00,1.08839,1.08856,1.0883,1.08852,855,2
2024/06/05 02:15,1.08851,1.08852,1.08841,1.08846,364,2
2024/06/05 02:30,1.08847,1.08853,1.08842,1.08847,495,2
2024/06/05 02:45,1.08847,1.0885,1.08828,1.08832,468,2
2024/06/05 03:00,1.08833,1.08836,1.08804,1.08815,1457,2
2024/06/05 03:15,1.08816,1.08821,1.08779,1.08779,1242,2
2024/06/05 03:30,1.08779,1.0879,1.08766,1.0879,1238,2
2024/06/05 03:45,1.0879,1.08798,1.08774,1.08784,1852,1
2024/06/05 04:00,1.08783,1.08785,1.08774,1.08775,688,2
2024/06/05 04:15,1.08775,1.08788,1.08771,1.08787,899,2
2024/06/05 04:30,1.08788,1.08798,1.08781,1.08795,608,2
2024/06/05 04:45,1.08796,1.08809,1.08794,1.08805,196,2
2024/06/05 05:00,1.08806,1.08822,1.08802,1.08817,418,2
2024/06/05 05:15,1.08815,1.08815,1.08783,1.0879,977,3
2024/06/05 05:30,1.08791,1.08795,1.08766,1.08775,990,2
2024/06/05 05:45,1.08774,1.08801,1.08759,1.08791,1394,2
2024/06/05 06:00,1.0879,1.08796,1.08741,1.08741,2036,2
2024/06/05 06:15,1.0874,1.08749,1.08721,1.08739,2028,1
2024/06/05 06:30,1.0874,1.08768,1.08735,1.08755,986,3
2024/06/05 06:45,1.08755,1.08801,1.08745,1.08759,1363,2
2024/06/05 07:00,1.08758,1.08783,1.08724,1.08739,3002,2
2024/06/05 07:15,1.08739,1.08787,1.08731,1.0878,2495,2
2024/06/05 07:30,1.08781,1.08794,1.08766,1.08766,2539,2
2024/06/05 07:45,1.08767,1.08767,1.08708,1.08715,3321,2
2024/06/05 08:00,1.08715,1.08747,1.0871,1.08733,1546,2
2024/06/05 08:15,1.08731,1.08754,1.087,1.08729,1482,1
2024/06/05 08:30,1.0873,1.08753,1.0872,1.08747,1683,2
2024/06/05 08:45,1.08749,1.08767,1.08734,1.08758,1430,2
2024/06/05 09:00,1.08757,1.08759,1.08714,1.08727,2584,1
2024/06/05 09:15,1.08727,1.08759,1.08716,1.08744,1338,2
2024/06/05 09:30,1.08744,1.08772,1.08732,1.08756,1187,2
2024/06/05 09:45,1.08757,1.08767,1.08734,1.08735,1821,2
2024/06/05 10:00,1.08734,1.08734,1.08664,1.08687,2370,2
2024/06/05 10:15,1.08687,1.08697,1.08663,1.08666,1179,2
2024/06/05 10:30,1.08666,1.08671,1.08649,1.08666,1573,2
2024/06/05 10:45,1.08667,1.08692,1.08667,1.08685,1222,3
2024/06/05 11:00,1.08683,1.0869,1.08615,1.08616,1522,2
2024/06/05 11:15,1.08617,1.08637,1.08615,1.08627,1296,2
2024/06/05 11:30,1.08628,1.08655,1.08599,1.0864,1571,2
2024/06/05 11:45,1.08639,1.08691,1.08633,1.0868,1284,2
2024/06/05 12:00,1.08682,1.08736,1.0868,1.08723,2353,2
2024/06/05 12:15,1.08725,1.08772,1.0872,1.08757,4651,4
2024/06/05 12:30,1.08757,1.08788,1.08724,1.08783,2408,2
2024/06/05 12:45,1.08783,1.08842,1.08779,1.08839,2272,2
2024/06/05 13:00,1.0884,1.08865,1.08815,1.0883,3091,2
2024/06/05 13:15,1.08831,1.08875,1.08822,1.08859,2346,2
2024/06/05 13:30,1.0886,1.08902,1.0884,1.08884,4989,2
2024/06/05 13:45,1.08884,1.08915,1.08824,1.08891,9623,3
2024/06/05 14:00,1.08898,1.08898,1.08618,1.0865,9877,4
2024/06/05 14:15,1.08649,1.08749,1.08633,1.087,6521,2
2024/06/05 14:30,1.087,1.08804,1.08691,1.08745,5496,2
2024/06/05 14:45,1.08744,1.08744,1.08631,1.08662,4005,2
2024/06/05 15:00,1.08663,1.08702,1.08659,1.08698,3950,2
2024/06/05 15:15,1.08699,1.08704,1.08629,1.0867,3282,2
2024/06/05 15:30,1.08671,1.08692,1.08638,1.08678,3242,2
2024/06/05 15:45,1.08679,1.08707,1.08631,1.08648,2788,3
2024/06/05 16:00,1.08648,1.08648,1.08544,1.0856,2124,2
2024/06/05 16:15,1.0856,1.08641,1.08549,1.08631,854,2
2024/06/05 16:30,1.08631,1.08685,1.08631,1.08672,846,2
2024/06/05 16:45,1.08672,1.08678,1.08621,1.08642,1139,2
2024/06/05 17:00,1.08642,1.08674,1.08632,1.08646,1019,2
2024/06/05 17:15,1.08647,1.08656,1.08613,1.0862,869,2
2024/06/05 17:30,1.08621,1.08633,1.08609,1.0862,465,1
2024/06/05 17:45,1.08619,1.08673,1.08605,1.08672,973,2
2024/06/05 18:00,1.08671,1.08683,1.08657,1.0867,614,2
2024/06/05 18:15,1.08668,1.08707,1.08662,1.08707,535,2
2024/06/05 18:30,1.08706,1.08737,1.08704,1.08736,667,2
2024/06/05 18:45,1.08735,1.08773,1.08721,1.08756,751,2
2024/06/05 19:00,1.08756,1.08762,1.08739,1.08751,694,2
2024/06/05 19:15,1.08751,1.08751,1.08729,1.08739,576,2
2024/06/05 19:30,1.08739,1.08765,1.08738,1.08749,475,2
2024/06/05 19:45,1.08749,1.08752,1.08724,1.0874,754,2
2024/06/05 20:00,1.08742,1.08742,1.08706,1.08715,534,2
2024/06/05 20:15,1.08715,1.08715,1.08683,1.08687,318,3
2024/06/05 20:30,1.08686,1.08694,1.0868,1.08681,194,2
2024/06/05 20:45,1.08682,1.08692,1.08679,1.08682,421,3
2024/06/05 21:00,1.08681,1.08725,1.08681,1.087,784,11
2024/06/05 21:15,1.087,1.0871,1.08692,1.087,561,13
2024/06/05 21:30,1.087,1.08704,1.08695,1.08702,267,11
2024/06/05 21:45,1.08702,1.0871,1.087,1.08705,308,8
2024/06/05 22:00,1.08704,1.08713,1.08684,1.08708,380,6
2024/06/05 22:15,1.08707,1.0871,1.08702,1.08703,187,2
2024/06/05 22:30,1.08702,1.08723,1.08702,1.08722,135,2
2024/06/05 22:45,1.08722,1.08728,1.08722,1.08728,97,4
2024/06/05 23:00,1.08727,1.08734,1.08726,1.08734,326,4
2024/06/05 23:15,1.08734,1.08739,1.08728,1.0873,192,3
2024/06/05 23:30,1.08731,1.08741,1.08731,1.08738,94,2
2024/06/05 23:45,1.08739,1.08744,1.08732,1.08739,423,3
2024/06/06 00:00,1.08738,1.08766,1.08738,1.08758,507,3
2024/06/06 00:15,1.08759,1.08775,1.08758,1.08768,541,3
2024/06/06 00:30,1.08771,1.08788,1.08762,1.08787,297,3
2024/06/06 00:45,1.08787,1.08823,1.08787,1.08819,659,2
2024/06/06 01:00,1.08819,1.08885,1.08819,1.0888,748,3
2024/06/06 01:15,1.08879,1.08908,1.08865,1.08907,1556,2
2024/06/06 01:30,1.08907,1.08935,1.08891,1.08901,2101,2
2024/06/06 01:45,1.089,1.08943,1.08885,1.0894,3037,3
2024/06/06 02:00,1.08941,1.08941,1.08901,1.08903,1064,2
2024/06/06 02:15,1.08903,1.08911,1.08878,1.0891,1077,3
2024/06/06 02:30,1.0891,1.08944,1.08905,1.08942,1608,3
2024/06/06 02:45,1.08943,1.08957,1.0891,1.08919,800,2
2024/06/06 03:00,1.08918,1.08932,1.08904,1.08928,316,2
2024/06/06 03:15,1.08928,1.08934,1.08912,1.08933,504,2
2024/06/06 03:30,1.08933,1.08933,1.08909,1.08917,481,2
2024/06/06 03:45,1.08917,1.08917,1.08895,1.08906,355,3
2024/06/06 04:00,1.08906,1.08907,1.08895,1.08903,395,2
2024/06/06 04:15,1.08905,1.08907,1.0888,1.08895,436,2
2024/06/06 04:30,1.08894,1.08894,1.08865,1.08883,515,2
2024/06/06 04:45,1.08882,1.08883,1.08865,1.08871,417,3
2024/06/06 05:00,1.0887,1.08874,1.0886,1.08861,1088,2
2024/06/06 05:15,1.08862,1.08862,1.08838,1.08845,1765,2
2024/06/06 05:30,1.08844,1.08844,1.08821,1.08837,1182,2
2024/06/06 05:45,1.08836,1.08858,1.08836,1.08847,1761,3
2024/06/06 06:00,1.08848,1.08848,1.08805,1.08825,2668,2
2024/06/06 06:15,1.08825,1.08837,1.08781,1.08783,2931,2
2024/06/06 06:30,1.08782,1.08805,1.0877,1.08803,2259,2
2024/06/06 06:45,1.08804,1.08842,1.08784,1.08839,2125,2
2024/06/06 07:00,1.08839,1.08882,1.08786,1.08809,3493,2
2024/06/06 07:15,1.08808,1.08832,1.08796,1.0883,1658,2
2024/06/06 07:30,1.08829,1.08829,1.08794,1.08807,942,2
2024/06/06 07:45,1.08806,1.08815,1.08758,1.08782,1029,2
2024/06/06 08:00,1.0878,1.0879,1.08717,1.08728,1144,2
2024/06/06 08:15,1.08727,1.08754,1.08723,1.08751,760,1
2024/06/06 08:30,1.08752,1.08752,1.08711,1.08743,1104,2
2024/06/06 08:45,1.08742,1.08774,1.08729,1.08772,854,1
2024/06/06 09:00,1.08771,1.08803,1.08755,1.08794,811,2
2024/06/06 09:15,1.08796,1.08812,1.08781,1.08788,1030,2
2024/06/06 09:30,1.08788,1.08788,1.08763,1.08784,1475,2
2024/06/06 09:45,1.08785,1.0882,1.08782,1.08798,1788,2
2024/06/06 10:00,1.08797,1.08809,1.0879,1.08792,1405,2
2024/06/06 10:15,1.08791,1.08818,1.08757,1.08767,1818,3
2024/06/06 10:30,1.08768,1.08784,1.08755,1.08782,1137,2
2024/06/06 10:45,1.08783,1.08785,1.08751,1.08762,1435,2
2024/06/06 11:00,1.08764,1.08768,1.08726,1.08727,1369,2
2024/06/06 11:15,1.08731,1.08732,1.0868,1.0868,1477,2
2024/06/06 11:30,1.08679,1.08692,1.08655,1.08674,1328,2
2024/06/06 11:45,1.08675,1.08678,1.08619,1.08675,2257,2
2024/06/06 12:00,1.08676,1.08682,1.08643,1.08664,3259,2
2024/06/06 12:15,1.08666,1.08943,1.08648,1.08897,10327,5
2024/06/06 12:30,1.08895,1.0902,1.08798,1.08883,10797,3
2024/06/06 12:45,1.08882,1.08882,1.0875,1.08816,4778,2
2024/06/06 13:00,1.08815,1.08869,1.08721,1.08799,4453,2
2024/06/06 13:15,1.08801,1.08834,1.08718,1.08822,4189,3
2024/06/06 13:30,1.08825,1.08907,1.08814,1.08837,4500,2
2024/06/06 13:45,1.08836,1.08898,1.08816,1.0885,3403,2
2024/06/06 14:00,1.08851,1.08912,1.0878,1.08804,5892,2
2024/06/06 14:15,1.08805,1.08807,1.08728,1.08747,2810,2
2024/06/06 14:30,1.08748,1.08786,1.08728,1.08775,2539,2
2024/06/06 14:45,1.08773,1.08823,1.0874,1.0878,4006,2
2024/06/06 15:00,1.0878,1.08838,1.08775,1.0883,3363,2
2024/06/06 15:15,1.08832,1.08853,1.08807,1.0885,2166,2
2024/06/06 15:30,1.0885,1.08868,1.08811,1.08823,2035,2
2024/06/06 15:45,1.08823,1.08832,1.08805,1.08819,1805,2
2024/06/06 16:00,1.0882,1.08837,1.0881,1.08834,1081,2
2024/06/06 16:15,1.08834,1.08875,1.08821,1.08875,1151,1
2024/06/06 16:30,1.08875,1.08877,1.08812,1.08812,1220,2
2024/06/06 16:45,1.08814,1.08822,1.08798,1.08818,980,2
2024/06/06 17:00,1.08817,1.08829,1.0881,1.08819,758,1
2024/06/06 17:15,1.0882,1.08864,1.0882,1.08855,672,2
2024/06/06 17:30,1.08858,1.08906,1.08855,1.08899,1243,2
2024/06/06 17:45,1.089,1.08936,1.089,1.0892,1046,2
2024/06/06 18:00,1.0892,1.08925,1.08866,1.08872,1440,3
2024/06/06 18:15,1.08872,1.08884,1.0886,1.08884,679,1
2024/06/06 18:30,1.08882,1.08917,1.08874,1.08911,959,2
2024/06/06 18:45,1.08912,1.08942,1.08912,1.08929,635,2
2024/06/06 19:00,1.0893,1.08941,1.08919,1.08933,571,2
2024/06/06 19:15,1.08932,1.0894,1.08921,1.08925,1033,2
2024/06/06 19:30,1.08924,1.08924,1.08883,1.08889,2018,2
2024/06/06 19:45,1.08888,1.08898,1.08884,1.08892,1053,2
2024/06/06 20:00,1.08892,1.08931,1.08886,1.08926,453,1
2024/06/06 20:15,1.08927,1.08931,1.08913,1.08914,409,2
2024/06/06 20:30,1.08914,1.08915,1.08891,1.08892,670,2
2024/06/06 20:45,1.08891,1.08898,1.08878,1.08878,767,3
2024/06/06 21:00,1.08873,1.08914,1.08873,1.08903,124,46
2024/06/06 21:15,1.08903,1.08915,1.089,1.089,259,15
2024/06/06 21:30,1.089,1.08904,1.08895,1.08899,323,13
2024/06/06 21:45,1.08899,1.08909,1.08893,1.08893,532,9
2024/06/06 22:00,1.08893,1.08933,1.08893,1.08917,404,9
2024/06/06 22:15,1.08917,1.08924,1.08917,1.08923,62,3
2024/06/06 22:30,1.08924,1.08925,1.08919,1.08919,121,3
2024/06/06 22:45,1.0892,1.08922,1.08918,1.08918,177,2
2024/06/06 23:00,1.08921,1.08926,1.08917,1.08924,605,3
2024/06/06 23:15,1.08923,1.08927,1.08917,1.0892,412,4
2024/06/06 23:30,1.08919,1.0892,1.08907,1.08914,1095,3
2024/06/06 23:45,1.08912,1.08925,1.08907,1.08916,1340,3
2024/06/07 00:00,1.08915,1.08915,1.08888,1.08888,1210,2
2024/06/07 00:15,1.08889,1.08908,1.08876,1.08878,1295,2
2024/06/07 00:30,1.08878,1.08888,1.08867,1.08884,1273,2
2024/06/07 00:45,1.08885,1.08924,1.08885,1.08894,1480,2
2024/06/07 01:00,1.08895,1.08909,1.08874,1.08883,1717,2
2024/06/07 01:15,1.08881,1.08901,1.08872,1.08879,1557,2
2024/06/07 01:30,1.08878,1.08925,1.08872,1.08924,1872,2
2024/06/07 01:45,1.08926,1.08957,1.08925,1.08957,1350,3
2024/06/07 02:00,1.08956,1.08959,1.08948,1.08949,1506,2
2024/06/07 02:15,1.08948,1.08964,1.08943,1.0896,1088,3
2024/06/07 02:30,1.08961,1.08977,1.08955,1.08977,1246,2
2024/06/07 02:45,1.08977,1.08978,1.08963,1.08969,546,2
2024/06/07 03:00,1.08969,1.08977,1.08957,1.08963,2054,2
2024/06/07 03:15,1.08964,1.0897,1.08958,1.08959,1975,2
2024/06/07 03:30,1.0896,1.08974,1.08958,1.08964,2203,2
2024/06/07 03:45,1.08963,1.08964,1.08936,1.08945,1846,3
2024/06/07 04:00,1.08944,1.08948,1.08935,1.08947,932,2
2024/06/07 04:15,1.08948,1.08968,1.08947,1.08963,868,2
2024/06/07 04:30,1.08964,1.08968,1.08953,1.08953,902,2
2024/06/07 04:45,1.08956,1.08957,1.08937,1.08952,1503,2
2024/06/07 05:00,1.08952,1.08954,1.08928,1.08929,1206,2
2024/06/07 05:15,1.08931,1.08934,1.08918,1.08928,1125,2
2024/06/07 05:30,1.08928,1.08929,1.08909,1.08913,2746,2
2024/06/07 05:45,1.08913,1.08916,1.08892,1.08906,2207,2
2024/06/07 06:00,1.08905,1.08908,1.0888,1.08888,2893,2
2024/06/07 06:15,1.08889,1.08915,1.0888,1.08913,1324,2
2024/06/07 06:30,1.08914,1.0892,1.0889,1.08897,2880,1
2024/06/07 06:45,1.08896,1.08965,1.0889,1.08922,2183,3
2024/06/07 07:00,1.08921,1.08983,1.08916,1.08983,2288,2
2024/06/07 07:15,1.08983,1.08983,1.08916,1.08927,3207,2
2024/06/07 07:30,1.08925,1.08955,1.08896,1.08948,2327,2
2024/06/07 07:45,1.08948,1.08958,1.08919,1.08926,3233,3
2024/06/07 08:00,1.08927,1.08929,1.08885,1.08902,4999,2
2024/06/07 08:15,1.08903,1.08911,1.08857,1.08895,2779,2
2024/06/07 08:30,1.08896,1.08901,1.08849,1.0885,3422,1
2024/06/07 08:45,1.08851,1.0889,1.08831,1.08889,2140,2
2024/06/07 09:00,1.08888,1.08953,1.0888,1.08901,3405,2
2024/06/07 09:15,1.08901,1.08934,1.0889,1.08933,3460,2
2024/06/07 09:30,1.08932,1.08948,1.08929,1.08934,2622,2
2024/06/07 09:45,1.08933,1.08962,1.08906,1.08916,3649,2
2024/06/07 10:00,1.08915,1.08932,1.08905,1.08921,3163,2
2024/06/07 10:15,1.0892,1.08931,1.08905,1.08923,2437,2
2024/06/07 10:30,1.08921,1.08943,1.08917,1.08925,1369,2
2024/06/07 10:45,1.08925,1.08926,1.08883,1.08886,2987,2
2024/06/07 11:00,1.08886,1.08923,1.08872,1.08903,2310,2
2024/06/07 11:15,1.08903,1.08932,1.08893,1.08929,2058,2
2024/06/07 11:30,1.08929,1.08969,1.08924,1.08965,1588,2
2024/06/07 11:45,1.08965,1.09018,1.08964,1.08982,2540,2
2024/06/07 12:00,1.08984,1.08995,1.08941,1.08946,3089,2
2024/06/07 12:15,1.08947,1.08986,1.08929,1.08961,3968,2
2024/06/07 12:30,1.08966,1.09012,1.08287,1.08326,13572,5
2024/06/07 12:45,1.08326,1.08397,1.08239,1.08331,12357,2
2024/06/07 13:00,1.08331,1.08331,1.08212,1.08265,9296,2
2024/06/07 13:15,1.08266,1.08357,1.08256,1.08306,7080,2
2024/06/07 13:30,1.08305,1.08305,1.08227,1.08249,6926,2
2024/06/07 13:45,1.08248,1.08259,1.08177,1.08193,5998,2
2024/06/07 14:00,1.08194,1.08213,1.08134,1.08139,5083,2
2024/06/07 14:15,1.08136,1.08221,1.08128,1.0818,3409,2
2024/06/07 14:30,1.0818,1.08256,1.08145,1.0821,3573,2
2024/06/07 14:45,1.08209,1.08212,1.08103,1.08125,6203,2
2024/06/07 15:00,1.08125,1.08129,1.08076,1.08122,4728,2
2024/06/07 15:15,1.08122,1.08127,1.08057,1.0807,4065,2
2024/06/07 15:30,1.0807,1.08091,1.08041,1.0805,2744,2
2024/06/07 15:45,1.08051,1.08093,1.08047,1.08064,2320,2
2024/06/07 16:00,1.08065,1.081,1.08063,1.08063,2897,2
2024/06/07 16:15,1.08064,1.0811,1.08042,1.08109,2706,2
2024/06/07 16:30,1.0811,1.08122,1.08067,1.08069,2002,2
2024/06/07 16:45,1.08069,1.08071,1.08032,1.08051,1794,2
2024/06/07 17:00,1.08051,1.08051,1.08014,1.08016,2058,1
2024/06/07 17:15,1.08017,1.08028,1.08009,1.08018,1470,2
2024/06/07 17:30,1.08017,1.08025,1.08008,1.08013,1175,2
2024/06/07 17:45,1.08015,1.08061,1.08014,1.08049,1174,1
2024/06/07 18:00,1.08048,1.0805,1.08009,1.0801,2033,3
2024/06/07 18:15,1.08009,1.08045,1.08008,1.08043,1213,2
2024/06/07 18:30,1.08043,1.08064,1.08018,1.08064,708,2
2024/06/07 18:45,1.08065,1.08068,1.08048,1.08054,899,2
2024/06/07 19:00,1.08053,1.08071,1.08018,1.08028,1130,2
2024/06/07 19:15,1.0803,1.08048,1.08,1.08003,2078,2
2024/06/07 19:30,1.08002,1.08029,1.08002,1.08015,1439,2
2024/06/07 19:45,1.08016,1.08024,1.08002,1.08002,1132,2
2024/06/07 20:00,1.08003,1.08029,1.07996,1.08019,561,2
2024/06/07 20:15,1.08019,1.08038,1.08011,1.08035,487,2
2024/06/07 20:30,1.08034,1.08035,1.07997,1.08002,628,3
2024/06/07 20:45,1.08002,1.08022,1.07993,1.08017,680,2
2024/06/10 00:00,1.07788,1.07814,1.07774,1.07779,774,1
2024/06/10 00:15,1.07778,1.07788,1.07739,1.07749,864,2
2024/06/10 00:30,1.07749,1.07774,1.07748,1.07773,578,2
2024/06/10 00:45,1.07773,1.07782,1.07763,1.07779,673,2
2024/06/10 01:00,1.07781,1.07799,1.07764,1.07782,826,2
2024/06/10 01:15,1.07782,1.07792,1.07724,1.07725,771,3
2024/06/10 01:30,1.07726,1.07753,1.07722,1.07749,586,2
2024/06/10 01:45,1.07749,1.07756,1.07728,1.07745,778,2
2024/06/10 02:00,1.07746,1.07749,1.07715,1.07726,1124,3
2024/06/10 02:15,1.07725,1.07738,1.07722,1.07726,253,2
2024/06/10 02:30,1.07724,1.07724,1.07685,1.07695,872,1
2024/06/10 02:45,1.07694,1.07705,1.07667,1.07675,450,2
2024/06/10 03:00,1.07675,1.07683,1.07654,1.07654,730,2
2024/06/10 03:15,1.07654,1.07666,1.07653,1.07657,483,2
2024/06/10 03:30,1.07657,1.07658,1.0764,1.07647,377,2
2024/06/10 03:45,1.07647,1.07647,1.07554,1.07555,1394,2
2024/06/10 04:00,1.07554,1.07557,1.07483,1.07484,1328,2
2024/06/10 04:15,1.07484,1.07537,1.07479,1.07523,789,2
2024/06/10 04:30,1.07521,1.07544,1.0752,1.07539,834,3
2024/06/10 04:45,1.07538,1.07541,1.07521,1.07541,666,2
2024/06/10 05:00,1.07542,1.07555,1.07482,1.07507,827,2
2024/06/10 05:15,1.07509,1.07521,1.07481,1.07501,557,2
2024/06/10 05:30,1.07502,1.07519,1.0748,1.07509,1046,2
2024/06/10 05:45,1.0751,1.07553,1.07504,1.07535,1270,3
2024/06/10 06:00,1.07534,1.0754,1.0749,1.07509,1968,2
2024/06/10 06:15,1.07509,1.07551,1.07509,1.07525,1505,3
2024/06/10 06:30,1.07522,1.07567,1.0749,1.07555,1597,2
2024/06/10 06:45,1.07554,1.07586,1.07501,1.07518,1986,2
2024/06/10 07:00,1.07517,1.07553,1.07478,1.07529,4544,2
2024/06/10 07:15,1.07529,1.0762,1.07493,1.0761,2798,2
2024/06/10 07:30,1.07611,1.0764,1.07557,1.07593,1920,2
2024/06/10 07:45,1.07594,1.07663,1.0759,1.07644,1806,2
2024/06/10 08:00,1.07644,1.07681,1.07623,1.07635,1885,2
2024/06/10 08:15,1.0764,1.07668,1.07614,1.07619,2725,2
2024/06/10 08:30,1.07617,1.07624,1.07572,1.076,2156,2
2024/06/10 08:45,1.076,1.07605,1.07548,1.07566,3732,2
2024/06/10 09:00,1.07566,1.07577,1.07549,1.07552,3128,2
2024/06/10 09:15,1.0755,1.0759,1.07505,1.07508,3230,2
2024/06/10 09:30,1.07507,1.07545,1.07502,1.07502,3722,2
2024/06/10 09:45,1.07502,1.07503,1.07405,1.07432,4724,2
2024/06/10 10:00,1.07431,1.07439,1.07379,1.0738,3964,1
2024/06/10 10:15,1.0738,1.07406,1.0735,1.07355,4140,2
2024/06/10 10:30,1.07355,1.07381,1.07327,1.07342,2673,2
2024/06/10 10:45,1.07342,1.07385,1.07342,1.07369,1518,2
2024/06/10 11:00,1.07368,1.07443,1.07368,1.0743,1102,2
2024/06/10 11:15,1.07431,1.07485,1.0743,1.07458,1095,2
2024/06/10 11:30,1.07458,1.07491,1.07448,1.07489,1482,2
2024/06/10 11:45,1.0749,1.07547,1.07486,1.07536,1116,2
2024/06/10 12:00,1.07537,1.07571,1.07522,1.07554,2752,1
2024/06/10 12:15,1.07554,1.07603,1.0755,1.07571,2426,2
2024/06/10 12:30,1.07571,1.07571,1.0751,1.07512,2537,2
2024/06/10 12:45,1.0751,1.07517,1.07412,1.07412,3364,2
2024/06/10 13:00,1.07411,1.07491,1.07399,1.07476,2163,2
2024/06/10 13:15,1.07477,1.07489,1.074,1.07403,5023,2
2024/06/10 13:30,1.07403,1.07442,1.07374,1.07429,4570,2
2024/06/10 13:45,1.07432,1.07435,1.07371,1.07401,2920,1
2024/06/10 14:00,1.07403,1.07404,1.0735,1.07373,2975,2
2024/06/10 14:15,1.07375,1.07398,1.07358,1.07381,1794,1
2024/06/10 14:30,1.07381,1.07436,1.0736,1.07415,1886,2
2024/06/10 14:45,1.07416,1.07447,1.07337,1.07337,2757,1
2024/06/10 15:00,1.07337,1.07398,1.07332,1.07384,3046,1
2024/06/10 15:15,1.07384,1.07445,1.07384,1.07424,1663,2
2024/06/10 15:30,1.07425,1.07476,1.07413,1.07469,1534,2
2024/06/10 15:45,1.0747,1.07502,1.07459,1.075,799,2
2024/06/10 16:00,1.07501,1.07556,1.075,1.07553,1609,2
2024/06/10 16:15,1.07554,1.07587,1.07545,1.07574,1873,2
2024/06/10 16:30,1.07573,1.07587,1.07558,1.0757,2418,1
2024/06/10 16:45,1.07569,1.07569,1.07537,1.07541,3384,1
2024/06/10 17:00,1.0754,1.0755,1.07513,1.07517,3689,2
2024/06/10 17:15,1.07515,1.0759,1.07504,1.07582,1859,2
2024/06/10 17:30,1.07582,1.07589,1.07571,1.07577,1655,2
2024/06/10 17:45,1.07579,1.07604,1.07578,1.07595,1072,2
2024/06/10 18:00,1.07594,1.07615,1.07584,1.0759,2368,2
2024/06/10 18:15,1.07591,1.07592,1.07572,1.07581,1978,2
2024/06/10 18:30,1.07582,1.07618,1.07566,1.07616,2714,1
2024/06/10 18:45,1.07618,1.07623,1.07596,1.07616,2014,2
2024/06/10 19:00,1.07616,1.07645,1.07611,1.07644,1664,2
2024/06/10 19:15,1.07644,1.07656,1.07637,1.07637,1868,1
2024/06/10 19:30,1.07637,1.07644,1.07632,1.07634,817,2
2024/06/10 19:45,1.07635,1.07636,1.07623,1.0763,1510,2
2024/06/10 20:00,1.07629,1.07633,1.07613,1.07633,228,2
2024/06/10 20:15,1.07633,1.07641,1.07631,1.07637,837,2
2024/06/10 20:30,1.07637,1.07637,1.07633,1.07635,214,2
2024/06/10 20:45,1.07636,1.07664,1.07636,1.07648,779,2
2024/06/10 21:00,1.07642,1.07645,1.07614,1.0764,219,14
2024/06/10 21:15,1.07641,1.07648,1.07594,1.07629,660,7
2024/06/10 21:30,1.0763,1.07634,1.07618,1.07632,593,13
2024/06/10 21:45,1.07634,1.07655,1.07625,1.07654,391,9
2024/06/10 22:00,1.07653,1.07681,1.07648,1.07679,485,7
2024/06/10 22:15,1.07679,1.07679,1.07657,1.07657,179,3
2024/06/10 22:30,1.07656,1.07656,1.07646,1.07647,344,2
2024/06/10 22:45,1.07647,1.07655,1.07643,1.07652,247,3
2024/06/10 23:00,1.07652,1.07653,1.07635,1.07636,707,3
2024/06/10 23:15,1.07636,1.07642,1.0763,1.07632,547,2
2024/06/10 23:30,1.07633,1.07633,1.07626,1.07629,434,2
2024/06/10 23:45,1.0763,1.07637,1.0763,1.07633,556,3
2024/06/11 00:00,1.07635,1.07643,1.07612,1.07625,1740,2
2024/06/11 00:15,1.07625,1.07643,1.07622,1.07622,858,3
2024/06/11 00:30,1.07623,1.07634,1.07616,1.07632,1104,2
2024/06/11 00:45,1.07633,1.07648,1.07627,1.07636,1077,2
2024/06/11 01:00,1.07637,1.07641,1.07623,1.07633,1627,1
2024/06/11 01:15,1.07633,1.07648,1.07623,1.07647,897,3
2024/06/11 01:30,1.07646,1.07678,1.07631,1.07678,2094,3
2024/06/11 01:45,1.07678,1.07681,1.07659,1.07667,1066,2
2024/06/11 02:00,1.07668,1.0767,1.07648,1.07666,1425,2
2024/06/11 02:15,1.07667,1.07682,1.07664,1.07674,577,2
2024/06/11 02:30,1.07675,1.07688,1.07669,1.07678,1048,2
2024/06/11 02:45,1.07679,1.0768,1.07669,1.07678,819,3
2024/06/11 03:00,1.07678,1.0769,1.07676,1.07683,1210,3
2024/06/11 03:15,1.07683,1.07688,1.07666,1.07672,1097,3
2024/06/11 03:30,1.07672,1.07685,1.07665,1.07679,753,2
2024/06/11 03:45,1.0768,1.07689,1.07678,1.07685,630,2
