<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.06.05	06:22:28.067	0.71165	0.71174			6
2026.06.05	06:22:29.059	0.71164	0.71173			6
2026.06.05	06:22:35.122	0.71162	0.71171			6
2026.06.05	06:22:38.858	0.71161	0.71170			6
2026.06.05	06:22:40.353	0.71159	0.71168			6
2026.06.05	06:22:40.991	0.71161	0.71170			6
2026.06.05	06:22:42.602	0.71162	0.71171			6
2026.06.05	06:22:50.755	0.71161	0.71170			6
2026.06.05	06:22:51.926	0.71162	0.71171			6
2026.06.05	06:22:57.544	0.71163	0.71172			6
2026.06.05	06:22:58.721	0.71164	0.71173			6
2026.06.05	06:22:58.804	0.71162	0.71171			6
2026.06.05	06:23:00.209	0.71162				2
2026.06.05	06:23:07.655	0.71161	0.71170			6
2026.06.05	06:23:12.272	0.71160	0.71169			6
2026.06.05	06:23:17.985	0.71162	0.71171			6
2026.06.05	06:23:18.305	0.71163	0.71172			6
2026.06.05	06:23:25.024	0.71162	0.71171			6
2026.06.05	06:23:26.769	0.71163	0.71172			6
2026.06.05	06:23:28.691	0.71162	0.71171			6
2026.06.05	06:23:30.738	0.71163	0.71172			6
2026.06.05	06:23:31.738	0.71162	0.71171			6
2026.06.05	06:23:33.755	0.71164	0.71173			6
2026.06.05	06:23:40.490	0.71165	0.71174			6
2026.06.05	06:23:45.527	0.71164	0.71173			6
2026.06.05	06:23:47.423	0.71165	0.71174			6
2026.06.05	06:23:48.449	0.71164	0.71173			6
2026.06.05	06:23:57.406	0.71163	0.71172			6
2026.06.05	06:23:57.430	0.71161	0.71170			6
2026.06.05	06:23:57.645	0.71160	0.71169			6
2026.06.05	06:23:58.907	0.71159	0.71168			6
2026.06.05	06:24:00.377	0.71159				2
2026.06.05	06:24:03.058	0.71161	0.71170			6
2026.06.05	06:24:04.678	0.71160	0.71169			6
2026.06.05	06:24:08.949	0.71159	0.71168			6
2026.06.05	06:24:13.861	0.71160	0.71169			6
2026.06.05	06:24:17.717	0.71159	0.71168			6
2026.06.05	06:24:21.405	0.71160	0.71169			6
2026.06.05	06:24:27.084	0.71161	0.71170			6
2026.06.05	06:24:27.087	0.71162	0.71171			6
2026.06.05	06:24:32.803	0.71161	0.71170			6
2026.06.05	06:24:35.423	0.71163	0.71172			6
2026.06.05	06:24:35.705	0.71164	0.71173			6
2026.06.05	06:24:39.525	0.71165	0.71174			6
2026.06.05	06:24:41.708	0.71164	0.71173			6
2026.06.05	06:24:46.963	0.71163	0.71172			6
2026.06.05	06:24:54.584	0.71165	0.71174			6
2026.06.05	06:24:54.646	0.71166	0.71175			6
2026.06.05	06:24:54.677	0.71168	0.71177			6
2026.06.05	06:24:54.777	0.71169	0.71178			6
2026.06.05	06:24:59.708	0.71170	0.71179			6
2026.06.05	06:25:00.910	0.71170				2
2026.06.05	06:25:01.262	0.71171	0.71180			6
2026.06.05	06:25:02.346	0.71172	0.71181			6
2026.06.05	06:25:04.425	0.71171	0.71180			6
2026.06.05	06:25:06.787	0.71172	0.71181			6
2026.06.05	06:25:09.902	0.71173	0.71182			6
2026.06.05	06:25:10.212	0.71175	0.71184			6
2026.06.05	06:25:12.915	0.71174	0.71183			6
2026.06.05	06:25:13.181	0.71173	0.71182			6
2026.06.05	06:25:13.705	0.71171	0.71180			6
2026.06.05	06:25:22.201	0.71172	0.71181			6
2026.06.05	06:25:24.380	0.71171	0.71180			6
2026.06.05	06:25:24.708	0.71169	0.71178			6
2026.06.05	06:25:24.738	0.71168	0.71177			6
2026.06.05	06:25:26.133	0.71167	0.71176			6
2026.06.05	06:25:36.974	0.71166	0.71175			6
2026.06.05	06:25:40.226	0.71164	0.71173			6
2026.06.05	06:25:40.572	0.71162	0.71171			6
2026.06.05	06:25:44.810	0.71160	0.71169			6
2026.06.05	06:25:44.915	0.71159	0.71168			6
2026.06.05	06:25:46.224	0.71158	0.71167			6
2026.06.05	06:25:48.632	0.71157	0.71166			6
2026.06.05	06:26:01.401	0.71157				2
2026.06.05	06:26:03.214	0.71159	0.71168			6
2026.06.05	06:26:03.226	0.71160	0.71169			6
2026.06.05	06:26:03.262	0.71162	0.71171			6
2026.06.05	06:26:03.323	0.71163	0.71172			6
2026.06.05	06:26:04.326	0.71164	0.71173			6
2026.06.05	06:26:05.501	0.71163	0.71172			6
2026.06.05	06:26:11.654	0.71165	0.71174			6
2026.06.05	06:26:11.790	0.71166	0.71175			6
2026.06.05	06:26:18.015	0.71165	0.71174			6
2026.06.05	06:26:19.865	0.71166	0.71175			6
2026.06.05	06:26:23.048	0.71165	0.71174			6
2026.06.05	06:26:24.311	0.71164	0.71173			6
2026.06.05	06:26:25.534	0.71163	0.71172			6
2026.06.05	06:26:33.112	0.71165	0.71174			6
2026.06.05	06:26:33.149	0.71166	0.71175			6
2026.06.05	06:26:34.300	0.71165	0.71174			6
2026.06.05	06:26:36.442	0.71166	0.71175			6
2026.06.05	06:26:36.789	0.71168	0.71177			6
2026.06.05	06:26:39.125	0.71167	0.71176			6
2026.06.05	06:26:41.171	0.71165	0.71174			6
2026.06.05	06:26:43.143	0.71167	0.71176			6
2026.06.05	06:26:43.427	0.71168	0.71177			6
2026.06.05	06:26:43.430	0.71170	0.71179			6
2026.06.05	06:26:43.448	0.71171	0.71180			6
2026.06.05	06:26:43.498	0.71173	0.71182			6
2026.06.05	06:26:44.563	0.71172	0.71181			6
2026.06.05	06:26:47.143	0.71170	0.71179			6
2026.06.05	06:26:47.396	0.71169	0.71178			6
2026.06.05	06:26:51.654	0.71168	0.71177			6
2026.06.05	06:26:56.657	0.71169	0.71178			6
2026.06.05	06:26:57.719	0.71168	0.71177			6
2026.06.05	06:26:59.150	0.71167	0.71176			6
2026.06.05	06:27:00.393	0.71168	0.71177			6
2026.06.05	06:27:02.761	0.71169	0.71178			6
2026.06.05	06:27:13.413	0.71167	0.71176			6
2026.06.05	06:27:14.637	0.71168	0.71177			6
2026.06.05	06:27:16.066	0.71169	0.71178			6
2026.06.05	06:27:16.097	0.71171	0.71180			6
2026.06.05	06:27:17.109	0.71170	0.71179			6
2026.06.05	06:27:18.891	0.71171	0.71180			6
2026.06.05	06:27:20.260	0.71169	0.71178			6
2026.06.05	06:27:26.421	0.71170	0.71179			6
2026.06.05	06:27:26.666	0.71171	0.71180			6
2026.06.05	06:27:30.147	0.71172	0.71181			6
2026.06.05	06:27:30.233	0.71173	0.71182			6
2026.06.05	06:27:30.319	0.71175	0.71184			6
2026.06.05	06:27:35.321	0.71176	0.71185			6
2026.06.05	06:27:38.128	0.71175	0.71184			6
2026.06.05	06:27:39.129	0.71174	0.71183			6
2026.06.05	06:27:42.271	0.71175	0.71184			6
2026.06.05	06:27:43.896	0.71176	0.71185			6
2026.06.05	06:27:45.028	0.71177	0.71186			6
2026.06.05	06:27:45.628	0.71179	0.71188			6
2026.06.05	06:27:46.704	0.71178	0.71187			6
2026.06.05	06:27:47.773	0.71179	0.71188			6
2026.06.05	06:27:49.113	0.71180	0.71189			6
2026.06.05	06:27:50.383	0.71179	0.71188			6
2026.06.05	06:27:50.969	0.71181	0.71190			6
2026.06.05	06:27:53.617	0.71180	0.71189			6
2026.06.05	06:27:54.670	0.71181	0.71190			6
2026.06.05	06:27:55.666	0.71179	0.71188			6
2026.06.05	06:27:56.015	0.71178	0.71187			6
2026.06.05	06:27:57.166	0.71177	0.71186			6
2026.06.05	06:27:57.187	0.71176	0.71185			6
2026.06.05	06:27:58.249	0.71175	0.71184			6
2026.06.05	06:28:00.294	0.71175				2
2026.06.05	06:28:02.641	0.71174	0.71183			6
2026.06.05	06:28:06.204	0.71175	0.71184			6
2026.06.05	06:28:07.111	0.71173	0.71182			6
2026.06.05	06:28:08.810	0.71174	0.71183			6
2026.06.05	06:28:17.030	0.71173	0.71182			6
2026.06.05	06:28:18.404	0.71172	0.71181			6
2026.06.05	06:28:19.000	0.71173	0.71182			6
2026.06.05	06:28:20.330	0.71172	0.71181			6
2026.06.05	06:28:21.428	0.71171	0.71180			6
2026.06.05	06:28:22.345	0.71173	0.71182			6
2026.06.05	06:28:27.877	0.71172	0.71181			6
2026.06.05	06:28:30.307	0.71171	0.71180			6
2026.06.05	06:28:31.802	0.71170	0.71179			6
2026.06.05	06:28:32.378	0.71172	0.71181			6
2026.06.05	06:28:32.631	0.71173	0.71182			6
2026.06.05	06:28:33.961	0.71174	0.71183			6
2026.06.05	06:28:35.088	0.71172	0.71181			6
2026.06.05	06:28:36.113	0.71171	0.71180			6
2026.06.05	06:28:37.114	0.71172	0.71181			6
2026.06.05	06:28:38.239	0.71173	0.71182			6
2026.06.05	06:28:39.451	0.71174	0.71183			6
2026.06.05	06:28:40.117	0.71172	0.71181			6
2026.06.05	06:28:41.865	0.71171	0.71180			6
2026.06.05	06:28:46.420	0.71172	0.71181			6
2026.06.05	06:28:47.525	0.71173	0.71182			6
2026.06.05	06:28:48.342	0.71174	0.71183			6
2026.06.05	06:28:49.035	0.71176	0.71185			6
2026.06.05	06:28:49.240	0.71177	0.71186			6
2026.06.05	06:28:51.823	0.71176	0.71185			6
2026.06.05	06:28:53.430	0.71177	0.71186			6
2026.06.05	06:28:56.610	0.71178	0.71187			6
2026.06.05	06:28:59.114	0.71179	0.71188			6
2026.06.05	06:29:00.155	0.71178	0.71187			6
2026.06.05	06:29:00.484	0.71177	0.71186			6
2026.06.05	06:29:00.850	0.71175	0.71184			6
2026.06.05	06:29:05.069	0.71174	0.71183			6
2026.06.05	06:29:09.602	0.71175	0.71184			6
2026.06.05	06:29:11.773	0.71174	0.71183			6
2026.06.05	06:29:13.312	0.71173	0.71182			6
2026.06.05	06:29:13.415	0.71171	0.71180			6
2026.06.05	06:29:14.209	0.71173	0.71182			6
2026.06.05	06:29:15.211	0.71172	0.71181			6
2026.06.05	06:29:16.327	0.71171	0.71180			6
2026.06.05	06:29:17.305	0.71173	0.71182			6
2026.06.05	06:29:18.359	0.71174	0.71183			6
2026.06.05	06:29:27.301	0.71175	0.71184			6
2026.06.05	06:29:28.061	0.71176	0.71185			6
2026.06.05	06:29:28.087	0.71178	0.71187			6
2026.06.05	06:29:28.150	0.71179	0.71188			6
2026.06.05	06:29:28.472	0.71180	0.71189			6
2026.06.05	06:29:28.923	0.71182	0.71191			6
2026.06.05	06:29:29.932	0.71183	0.71192			6
2026.06.05	06:29:31.117	0.71182	0.71191			6
2026.06.05	06:29:31.323	0.71183	0.71192			6
2026.06.05	06:29:31.720	0.71185	0.71194			6
2026.06.05	06:29:32.921	0.71186	0.71195			6
2026.06.05	06:29:35.276	0.71185	0.71194			6
2026.06.05	06:29:37.286	0.71187	0.71196			6
2026.06.05	06:29:43.470	0.71188	0.71197			6
2026.06.05	06:29:43.838	0.71190	0.71199			6
2026.06.05	06:29:44.261	0.71191	0.71200			6
2026.06.05	06:29:46.516	0.71192	0.71201			6
2026.06.05	06:29:52.613	0.71193	0.71202			6
2026.06.05	06:29:53.880	0.71194	0.71203			6
2026.06.05	06:29:53.913	0.71196	0.71205			6
2026.06.05	06:29:54.957	0.71195	0.71204			6
2026.06.05	06:29:56.308	0.71196	0.71205			6
2026.06.05	06:29:57.375	0.71195	0.71204			6
2026.06.05	06:29:58.654	0.71194	0.71203			6
2026.06.05	06:29:59.088	0.71193	0.71202			6
2026.06.05	06:30:00.112	0.71193				2
2026.06.05	06:30:01.381	0.71194	0.71203			6
2026.06.05	06:30:01.444	0.71196	0.71205			6
2026.06.05	06:30:01.584	0.71197	0.71206			6
2026.06.05	06:30:02.628	0.71196	0.71205			6
2026.06.05	06:30:03.558	0.71198	0.71207			6
2026.06.05	06:30:04.564	0.71199	0.71208			6
2026.06.05	06:30:04.642	0.71201	0.71210			6
2026.06.05	06:30:04.722	0.71202	0.71211			6
2026.06.05	06:30:04.904	0.71201	0.71210			6
2026.06.05	06:30:06.175	0.71200	0.71209			6
2026.06.05	06:30:12.478	0.71202	0.71211			6
2026.06.05	06:30:12.521	0.71203	0.71212			6
2026.06.05	06:30:13.697	0.71202	0.71211			6
2026.06.05	06:30:14.801	0.71203	0.71212			6
2026.06.05	06:30:15.929	0.71202	0.71211			6
2026.06.05	06:30:20.230	0.71201	0.71210			6
2026.06.05	06:30:20.818	0.71200	0.71209			6
2026.06.05	06:30:21.143	0.71201	0.71210			6
2026.06.05	06:30:21.181	0.71203	0.71212			6
2026.06.05	06:30:22.341	0.71204	0.71213			6
2026.06.05	06:30:25.166	0.71205	0.71214			6
2026.06.05	06:30:26.115	0.71204	0.71213			6
2026.06.05	06:30:28.124	0.71203	0.71212			6
2026.06.05	06:30:29.981	0.71202	0.71211			6
2026.06.05	06:30:31.114	0.71203	0.71212			6
2026.06.05	06:30:32.128	0.71202	0.71211			6
2026.06.05	06:30:33.337	0.71201	0.71210			6
2026.06.05	06:30:34.384	0.71202	0.71211			6
2026.06.05	06:30:35.429	0.71203	0.71212			6
2026.06.05	06:30:36.566	0.71202	0.71211			6
2026.06.05	06:30:37.603	0.71203	0.71212			6
2026.06.05	06:30:38.765	0.71202	0.71211			6
2026.06.05	06:30:43.807	0.71203	0.71212			6
2026.06.05	06:30:44.977	0.71204	0.71213			6
2026.06.05	06:30:45.060	0.71206	0.71215			6
2026.06.05	06:30:47.987	0.71208	0.71217			6
2026.06.05	06:30:48.005	0.71209	0.71218			6
2026.06.05	06:30:48.104	0.71211	0.71220			6
2026.06.05	06:30:48.753	0.71212	0.71221			6
2026.06.05	06:30:49.368	0.71211	0.71220			6
2026.06.05	06:30:49.993	0.71209	0.71218			6
2026.06.05	06:30:50.668	0.71208	0.71217			6
2026.06.05	06:30:51.658	0.71207	0.71216			6
2026.06.05	06:30:52.024	0.71208	0.71217			6
2026.06.05	06:30:55.050	0.71206	0.71215			6
2026.06.05	06:30:58.181	0.71205	0.71214			6
2026.06.05	06:30:59.249	0.71206	0.71215			6
2026.06.05	06:31:00.262	0.71206				2
2026.06.05	06:31:02.711	0.71207	0.71216			6
2026.06.05	06:31:02.973	0.71205	0.71214			6
2026.06.05	06:31:05.114	0.71204	0.71213			6
2026.06.05	06:31:10.435	0.71203	0.71212			6
2026.06.05	06:31:12.093	0.71202	0.71211			6
2026.06.05	06:31:13.925	0.71203	0.71212			6
2026.06.05	06:31:18.824	0.71202	0.71211			6
2026.06.05	06:31:20.142	0.71201	0.71210			6
2026.06.05	06:31:24.503	0.71199	0.71208			6
2026.06.05	06:31:24.507	0.71198	0.71207			6
2026.06.05	06:31:25.340	0.71199	0.71208			6
2026.06.05	06:31:26.439	0.71200	0.71209			6
2026.06.05	06:31:26.587	0.71198	0.71207			6
2026.06.05	06:31:39.130	0.71197	0.71206			6
2026.06.05	06:31:39.887	0.71198	0.71207			6
2026.06.05	06:31:40.464	0.71200	0.71209			6
2026.06.05	06:31:59.125	0.71199	0.71208			6
2026.06.05	06:32:00.939	0.71199				2
2026.06.05	06:32:04.014	0.71200	0.71209			6
2026.06.05	06:32:07.262	0.71199	0.71208			6
2026.06.05	06:32:09.719	0.71200	0.71209			6
2026.06.05	06:32:13.754	0.71199	0.71208			6
2026.06.05	06:32:15.429	0.71198	0.71207			6
2026.06.05	06:32:15.491	0.71196	0.71205			6
2026.06.05	06:32:15.627	0.71195	0.71204			6
2026.06.05	06:32:15.807	0.71193	0.71202			6
2026.06.05	06:32:17.005	0.71194	0.71203			6
2026.06.05	06:32:24.550	0.71193	0.71202			6
2026.06.05	06:32:25.149	0.71192	0.71201			6
2026.06.05	06:32:26.217	0.71191	0.71200			6
2026.06.05	06:32:28.577	0.71190	0.71199			6
2026.06.05	06:32:29.071	0.71192	0.71201			6
2026.06.05	06:32:30.072	0.71193	0.71202			6
2026.06.05	06:32:30.522	0.71194	0.71203			6
2026.06.05	06:32:31.291	0.71196	0.71205			6
2026.06.05	06:32:31.331	0.71197	0.71206			6
2026.06.05	06:32:32.330	0.71199	0.71208			6
2026.06.05	06:32:33.568	0.71197	0.71206			6
2026.06.05	06:32:34.642	0.71198	0.71207			6
2026.06.05	06:32:35.649	0.71197	0.71206			6
2026.06.05	06:32:36.691	0.71196	0.71205			6
2026.06.05	06:32:41.021	0.71197	0.71206			6
2026.06.05	06:32:42.763	0.71196	0.71205			6
2026.06.05	06:32:43.787	0.71197	0.71206			6
2026.06.05	06:32:44.833	0.71196	0.71205			6
2026.06.05	06:32:50.220	0.71195	0.71204			6
2026.06.05	06:32:52.091	0.71196	0.71205			6
2026.06.05	06:32:53.060	0.71198	0.71207			6
2026.06.05	06:32:53.087	0.71199	0.71208			6
2026.06.05	06:32:53.182	0.71200	0.71209			6
2026.06.05	06:32:55.072	0.71201	0.71210			6
2026.06.05	06:33:00.358	0.71202	0.71211			6
2026.06.05	06:33:04.470	0.71201	0.71210			6
2026.06.05	06:33:07.910	0.71200	0.71209			6
2026.06.05	06:33:10.204	0.71199	0.71208			6
2026.06.05	06:33:12.479	0.71200	0.71209			6
2026.06.05	06:33:14.004	0.71201	0.71210			6
2026.06.05	06:33:15.539	0.71202	0.71211			6
2026.06.05	06:33:18.034	0.71200	0.71209			6
2026.06.05	06:33:32.470	0.71199	0.71208			6
2026.06.05	06:33:33.796	0.71200	0.71209			6
2026.06.05	06:33:38.199	0.71201	0.71210			6
2026.06.05	06:33:43.728	0.71200	0.71209			6
2026.06.05	06:33:50.683	0.71201	0.71210			6
2026.06.05	06:33:51.209	0.71202	0.71211			6
2026.06.05	06:33:51.218	0.71204	0.71213			6
2026.06.05	06:33:51.242	0.71205	0.71214			6
2026.06.05	06:33:51.285	0.71206	0.71215			6
2026.06.05	06:33:51.310	0.71208	0.71217			6
2026.06.05	06:33:51.328	0.71210	0.71219			6
2026.06.05	06:33:52.630	0.71211	0.71220			6
2026.06.05	06:33:53.238	0.71213	0.71222			6
2026.06.05	06:33:53.318	0.71214	0.71223			6
2026.06.05	06:33:53.478	0.71215	0.71224			6
2026.06.05	06:33:53.550	0.71217	0.71226			6
2026.06.05	06:33:54.439	0.71218	0.71227			6
2026.06.05	06:33:55.460	0.71217	0.71226			6
2026.06.05	06:33:56.715	0.71218	0.71227			6
2026.06.05	06:34:00.270	0.71218				2
2026.06.05	06:34:02.398	0.71217	0.71226			6
2026.06.05	06:34:03.621	0.71216	0.71225			6
2026.06.05	06:34:07.526	0.71217	0.71226			6
2026.06.05	06:34:08.186	0.71219	0.71228			6
2026.06.05	06:34:10.601	0.71220	0.71229			6
2026.06.05	06:34:14.594	0.71221	0.71230			6
2026.06.05	06:34:18.778	0.71222	0.71231			6
2026.06.05	06:34:19.003	0.71224	0.71233			6
2026.06.05	06:34:22.813	0.71223	0.71232			6
2026.06.05	06:34:23.845	0.71224	0.71233			6
2026.06.05	06:34:25.548	0.71223	0.71232			6
2026.06.05	06:34:29.100	0.71224	0.71233			6
2026.06.05	06:34:30.179	0.71223	0.71232			6
2026.06.05	06:34:37.103	0.71224	0.71233			6
2026.06.05	06:34:37.440	0.71225	0.71234			6
2026.06.05	06:34:42.154	0.71226	0.71235			6
2026.06.05	06:34:43.352	0.71224	0.71233			6
2026.06.05	06:34:45.280	0.71222	0.71231			6
2026.06.05	06:34:45.344	0.71221	0.71230			6
2026.06.05	06:34:45.465	0.71219	0.71228			6
2026.06.05	06:34:47.419	0.71218	0.71227			6
2026.06.05	06:34:56.568	0.71217	0.71226			6
2026.06.05	06:34:57.624	0.71216	0.71225			6
2026.06.05	06:35:00.883	0.71216				2
2026.06.05	06:35:02.371	0.71215	0.71224			6
2026.06.05	06:35:04.523	0.71216	0.71225			6
2026.06.05	06:35:07.290	0.71215	0.71224			6
2026.06.05	06:35:07.364	0.71213	0.71222			6
2026.06.05	06:35:07.385	0.71212	0.71221			6
2026.06.05	06:35:08.234	0.71210	0.71219			6
2026.06.05	06:35:08.257	0.71209	0.71218			6
2026.06.05	06:35:08.421	0.71207	0.71216			6
2026.06.05	06:35:09.573	0.71208	0.71217			6
2026.06.05	06:35:13.358	0.71209	0.71218			6
2026.06.05	06:35:15.136	0.71210	0.71219			6
2026.06.05	06:35:16.649	0.71211	0.71220			6
2026.06.05	06:35:20.440	0.71212	0.71221			6
2026.06.05	06:35:26.134	0.71211	0.71220			6
2026.06.05	06:35:27.151	0.71212	0.71221			6
2026.06.05	06:35:31.338	0.71210	0.71219			6
2026.06.05	06:35:31.386	0.71209	0.71218			6
2026.06.05	06:35:32.416	0.71210	0.71219			6
2026.06.05	06:35:33.590	0.71209	0.71218			6
2026.06.05	06:35:39.821	0.71210	0.71219			6
2026.06.05	06:35:45.431	0.71209	0.71218			6
2026.06.05	06:35:45.495	0.71207	0.71216			6
2026.06.05	06:35:45.656	0.71206	0.71215			6
2026.06.05	06:35:50.498	0.71207	0.71216			6
2026.06.05	06:35:51.592	0.71206	0.71215			6
2026.06.05	06:35:57.554	0.71207	0.71216			6
2026.06.05	06:36:00.015	0.71207				2
2026.06.05	06:36:01.018	0.71208	0.71217			6
2026.06.05	06:36:01.671	0.71206	0.71215			6
2026.06.05	06:36:04.037	0.71205	0.71214			6
2026.06.05	06:36:07.230	0.71207	0.71216			6
2026.06.05	06:36:07.253	0.71208	0.71217			6
2026.06.05	06:36:07.353	0.71210	0.71219			6
2026.06.05	06:36:08.473	0.71209	0.71218			6
2026.06.05	06:36:09.761	0.71210	0.71219			6
2026.06.05	06:36:13.487	0.71211	0.71220			6
2026.06.05	06:36:17.016	0.71212	0.71221			6
2026.06.05	06:36:18.137	0.71213	0.71222			6
2026.06.05	06:36:22.532	0.71212	0.71221			6
2026.06.05	06:36:23.738	0.71213	0.71222			6
2026.06.05	06:36:24.780	0.71212	0.71221			6
2026.06.05	06:36:26.871	0.71213	0.71222			6
2026.06.05	06:36:31.622	0.71215	0.71224			6
2026.06.05	06:36:33.751	0.71216	0.71225			6
2026.06.05	06:36:35.862	0.71217	0.71226			6
2026.06.05	06:36:37.685	0.71219	0.71228			6
2026.06.05	06:36:38.693	0.71220	0.71229			6
2026.06.05	06:36:40.641	0.71219	0.71228			6
2026.06.05	06:36:43.493	0.71220	0.71229			6
2026.06.05	06:36:44.702	0.71219	0.71228			6
2026.06.05	06:36:45.732	0.71220	0.71229			6
2026.06.05	06:37:00.126	0.71220				2
2026.06.05	06:37:02.437	0.71221	0.71230			6
2026.06.05	06:37:04.585	0.71220	0.71229			6
2026.06.05	06:37:07.157	0.71221	0.71230			6
2026.06.05	06:37:08.177	0.71220	0.71229			6
2026.06.05	06:37:09.254	0.71221	0.71230			6
2026.06.05	06:37:19.327	0.71220	0.71229			6
2026.06.05	06:37:20.343	0.71221	0.71230			6
2026.06.05	06:37:20.648	0.71222	0.71231			6
2026.06.05	06:37:21.007	0.71224	0.71233			6
2026.06.05	06:37:25.645	0.71225	0.71234			6
2026.06.05	06:37:26.868	0.71226	0.71235			6
2026.06.05	06:37:29.142	0.71227	0.71236			6
2026.06.05	06:37:30.819	0.71228	0.71237			6
2026.06.05	06:37:32.508	0.71227	0.71236			6
2026.06.05	06:37:39.494	0.71229	0.71238			6
2026.06.05	06:37:40.509	0.71227	0.71236			6
2026.06.05	06:37:45.696	0.71228	0.71237			6
2026.06.05	06:37:46.506	0.71226	0.71235			6
2026.06.05	06:37:47.715	0.71225	0.71234			6
2026.06.05	06:37:49.008	0.71224	0.71233			6
2026.06.05	06:37:50.126	0.71225	0.71234			6
2026.06.05	06:37:57.158	0.71226	0.71235			6
2026.06.05	06:37:59.759	0.71225	0.71234			6
2026.06.05	06:38:01.152	0.71225				2
2026.06.05	06:38:03.059	0.71224	0.71233			6
2026.06.05	06:38:03.135	0.71223	0.71232			6
2026.06.05	06:38:03.153	0.71221	0.71230			6
2026.06.05	06:38:03.193	0.71220	0.71229			6
2026.06.05	06:38:04.406	0.71219	0.71228			6
2026.06.05	06:38:05.487	0.71218	0.71227			6
2026.06.05	06:38:06.435	0.71219	0.71228			6
2026.06.05	06:38:07.458	0.71220	0.71229			6
2026.06.05	06:38:07.933	0.71222	0.71231			6
2026.06.05	06:38:07.944	0.71223	0.71232			6
2026.06.05	06:38:08.055	0.71225	0.71234			6
2026.06.05	06:38:08.780	0.71226	0.71235			6
2026.06.05	06:38:10.181	0.71227	0.71236			6
2026.06.05	06:38:12.424	0.71228	0.71237			6
2026.06.05	06:38:14.397	0.71227	0.71236			6
2026.06.05	06:38:15.233	0.71226	0.71235			6
2026.06.05	06:38:16.295	0.71225	0.71234			6
2026.06.05	06:38:22.208	0.71224	0.71233			6
2026.06.05	06:38:24.175	0.71225	0.71234			6
2026.06.05	06:38:25.403	0.71226	0.71235			6
2026.06.05	06:38:26.896	0.71227	0.71236			6
2026.06.05	06:38:33.300	0.71226	0.71235			6
2026.06.05	06:38:33.759	0.71225	0.71234			6
2026.06.05	06:38:34.895	0.71224	0.71233			6
2026.06.05	06:38:35.933	0.71225	0.71234			6
2026.06.05	06:38:52.309	0.71224	0.71233			6
2026.06.05	06:38:56.884	0.71225	0.71234			6
2026.06.05	06:38:59.714	0.71224	0.71233			6
2026.06.05	06:39:00.553	0.71226	0.71235			6
2026.06.05	06:39:02.361	0.71227	0.71236			6
2026.06.05	06:39:06.337	0.71228	0.71237			6
2026.06.05	06:39:07.471	0.71229	0.71238			6
2026.06.05	06:39:14.726	0.71228	0.71237			6
2026.06.05	06:39:18.107	0.71227	0.71236			6
2026.06.05	06:39:23.305	0.71228	0.71237			6
2026.06.05	06:39:25.700	0.71227	0.71236			6
2026.06.05	06:39:26.001	0.71229	0.71238			6
2026.06.05	06:39:28.670	0.71228	0.71237			6
2026.06.05	06:39:33.636	0.71227	0.71236			6
2026.06.05	06:39:34.775	0.71226	0.71235			6
2026.06.05	06:39:39.862	0.71225	0.71234			6
2026.06.05	06:39:41.870	0.71227	0.71236			6
2026.06.05	06:39:44.036	0.71228	0.71237			6
2026.06.05	06:39:48.822	0.71227	0.71236			6
2026.06.05	06:39:52.634	0.71228	0.71237			6
2026.06.05	06:39:56.589	0.71227	0.71236			6
2026.06.05	06:39:59.780	0.71228	0.71237			6
2026.06.05	06:40:00.105	0.71230	0.71239			6
2026.06.05	06:40:10.032	0.71231	0.71240			6
2026.06.05	06:40:20.503	0.71230	0.71239			6
2026.06.05	06:40:21.135	0.71229	0.71238			6
2026.06.05	06:40:21.207	0.71227	0.71236			6
2026.06.05	06:40:22.247	0.71226	0.71235			6
2026.06.05	06:40:23.248	0.71227	0.71236			6
2026.06.05	06:40:45.414	0.71228	0.71237			6
2026.06.05	06:40:48.410	0.71227	0.71236			6
2026.06.05	06:40:55.458	0.71226	0.71235			6
2026.06.05	06:40:58.189	0.71227	0.71236			6
2026.06.05	06:41:00.054	0.71226	0.71235			6
2026.06.05	06:41:01.097	0.71225	0.71234			6
2026.06.05	06:41:05.524	0.71224	0.71233			6
2026.06.05	06:41:08.886	0.71225	0.71234			6
2026.06.05	06:41:17.685	0.71224	0.71233			6
2026.06.05	06:41:20.277	0.71225	0.71234			6
2026.06.05	06:41:22.432	0.71224	0.71233			6
2026.06.05	06:41:25.513	0.71225	0.71234			6
2026.06.05	06:41:28.061	0.71226	0.71235			6
2026.06.05	06:41:33.124	0.71227	0.71236			6
2026.06.05	06:41:33.210	0.71229	0.71238			6
2026.06.05	06:41:33.406	0.71230	0.71239			6
2026.06.05	06:41:33.549	0.71232	0.71241			6
2026.06.05	06:41:34.636	0.71233	0.71242			6
2026.06.05	06:41:37.866	0.71232	0.71241			6
2026.06.05	06:41:41.084	0.71233	0.71242			6
2026.06.05	06:41:43.518	0.71235	0.71244			6
2026.06.05	06:41:44.735	0.71234	0.71243			6
2026.06.05	06:41:45.685	0.71236	0.71245			6
2026.06.05	06:41:45.820	0.71237	0.71246			6
2026.06.05	06:41:45.867	0.71239	0.71248			6
2026.06.05	06:41:46.882	0.71238	0.71247			6
2026.06.05	06:41:55.227	0.71237	0.71246			6
