<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.06.01	13:13:52.487	159.622	159.632			6
2026.06.01	13:13:53.648	159.621	159.631			6
2026.06.01	13:13:54.472	159.618	159.628			6
2026.06.01	13:13:54.694	159.617	159.627			6
2026.06.01	13:13:54.724	159.620	159.630			6
2026.06.01	13:13:55.038	159.617	159.627			6
2026.06.01	13:13:55.073	159.615	159.625			6
2026.06.01	13:13:55.088	159.613	159.623			6
2026.06.01	13:13:55.138	159.612	159.622			6
2026.06.01	13:13:55.823	159.610	159.620			6
2026.06.01	13:13:55.979	159.615	159.625			6
2026.06.01	13:13:55.981	159.617	159.627			6
2026.06.01	13:13:55.995	159.619	159.629			6
2026.06.01	13:13:56.032	159.621	159.631			6
2026.06.01	13:13:56.034	159.623	159.633			6
2026.06.01	13:13:56.123	159.625	159.635			6
2026.06.01	13:13:56.157	159.621	159.631			6
2026.06.01	13:13:56.178	159.624	159.634			6
2026.06.01	13:13:56.183	159.626	159.636			6
2026.06.01	13:13:56.200	159.628	159.638			6
2026.06.01	13:13:56.234	159.624	159.634			6
2026.06.01	13:13:56.249	159.627	159.637			6
2026.06.01	13:13:56.266	159.629	159.639			6
2026.06.01	13:13:56.303	159.631	159.641			6
2026.06.01	13:13:56.404	159.633	159.643			6
2026.06.01	13:13:56.714	159.630	159.640			6
2026.06.01	13:13:56.943	159.628	159.638			6
2026.06.01	13:13:57.128	159.631	159.641			6
2026.06.01	13:13:57.207	159.629	159.639			6
2026.06.01	13:13:57.239	159.627	159.637			6
2026.06.01	13:13:58.096	159.629	159.639			6
2026.06.01	13:13:58.221	159.631	159.641			6
2026.06.01	13:13:58.427	159.628	159.638			6
2026.06.01	13:13:58.464	159.631	159.641			6
2026.06.01	13:13:58.580	159.628	159.638			6
2026.06.01	13:13:58.638	159.631	159.641			6
2026.06.01	13:13:58.833	159.628	159.638			6
2026.06.01	13:13:59.245	159.631	159.641			6
2026.06.01	13:13:59.277	159.633	159.643			6
2026.06.01	13:13:59.582	159.630	159.640			6
2026.06.01	13:13:59.781	159.627	159.637			6
2026.06.01	13:13:59.803	159.626	159.636			6
2026.06.01	13:13:59.929	159.624	159.634			6
2026.06.01	13:14:00.273	159.627	159.637			6
2026.06.01	13:14:00.345	159.630	159.640			6
2026.06.01	13:14:00.363	159.632	159.642			6
2026.06.01	13:14:00.465	159.634	159.644			6
2026.06.01	13:14:01.262	159.635	159.645			6
2026.06.01	13:14:01.284	159.637	159.647			6
2026.06.01	13:14:01.342	159.638	159.648			6
2026.06.01	13:14:01.344	159.640	159.650			6
2026.06.01	13:14:01.347	159.642	159.652			6
2026.06.01	13:14:01.400	159.638	159.648			6
2026.06.01	13:14:01.497	159.636	159.646			6
2026.06.01	13:14:01.528	159.639	159.649			6
2026.06.01	13:14:01.555	159.641	159.651			6
2026.06.01	13:14:01.571	159.643	159.653			6
2026.06.01	13:14:01.652	159.640	159.650			6
2026.06.01	13:14:01.692	159.638	159.648			6
2026.06.01	13:14:01.738	159.636	159.646			6
2026.06.01	13:14:01.952	159.634	159.644			6
2026.06.01	13:14:02.771	159.633	159.643			6
2026.06.01	13:14:02.939	159.631	159.641			6
2026.06.01	13:14:03.953	159.632	159.642			6
2026.06.01	13:14:04.236	159.630	159.640			6
2026.06.01	13:14:04.250	159.628	159.638			6
2026.06.01	13:14:04.328	159.631	159.641			6
2026.06.01	13:14:04.403	159.634	159.644			6
2026.06.01	13:14:04.472	159.636	159.646			6
2026.06.01	13:14:04.715	159.637	159.647			6
2026.06.01	13:14:05.351	159.634	159.644			6
2026.06.01	13:14:05.374	159.632	159.642			6
2026.06.01	13:14:05.504	159.635	159.645			6
2026.06.01	13:14:06.484	159.637	159.647			6
2026.06.01	13:14:07.251	159.634	159.644			6
2026.06.01	13:14:07.588	159.637	159.647			6
2026.06.01	13:14:09.005	159.638	159.648			6
2026.06.01	13:14:09.467	159.640	159.650			6
2026.06.01	13:14:09.474	159.642	159.652			6
2026.06.01	13:14:09.559	159.643	159.653			6
2026.06.01	13:14:09.789	159.640	159.650			6
2026.06.01	13:14:10.212	159.638	159.648			6
2026.06.01	13:14:11.198	159.641	159.651			6
2026.06.01	13:14:11.284	159.643	159.653			6
2026.06.01	13:14:11.452	159.644	159.654			6
2026.06.01	13:14:11.494	159.646	159.656			6
2026.06.01	13:14:11.503	159.648	159.658			6
2026.06.01	13:14:11.509	159.650	159.660			6
2026.06.01	13:14:11.524	159.652	159.662			6
2026.06.01	13:14:11.540	159.653	159.663			6
2026.06.01	13:14:11.569	159.654	159.664			6
2026.06.01	13:14:11.639	159.651	159.661			6
2026.06.01	13:14:11.721	159.649	159.659			6
2026.06.01	13:14:11.796	159.647	159.657			6
2026.06.01	13:14:13.917	159.646	159.656			6
2026.06.01	13:14:14.972	159.648	159.658			6
2026.06.01	13:14:15.892	159.645	159.655			6
2026.06.01	13:14:16.194	159.644	159.654			6
2026.06.01	13:14:16.356	159.642	159.652			6
2026.06.01	13:14:16.361	159.640	159.650			6
2026.06.01	13:14:16.432	159.638	159.648			6
2026.06.01	13:14:16.830	159.642	159.652			6
2026.06.01	13:14:16.848	159.644	159.654			6
2026.06.01	13:14:17.005	159.641	159.651			6
2026.06.01	13:14:17.069	159.639	159.649			6
2026.06.01	13:14:17.154	159.637	159.647			6
2026.06.01	13:14:18.087	159.635	159.645			6
2026.06.01	13:14:19.102	159.638	159.648			6
2026.06.01	13:14:20.105	159.637	159.647			6
2026.06.01	13:14:20.547	159.640	159.650			6
2026.06.01	13:14:21.844	159.637	159.647			6
2026.06.01	13:14:22.170	159.640	159.650			6
2026.06.01	13:14:22.263	159.637	159.647			6
2026.06.01	13:14:23.312	159.636	159.646			6
2026.06.01	13:14:23.700	159.634	159.644			6
2026.06.01	13:14:23.882	159.632	159.642			6
2026.06.01	13:14:24.828	159.636	159.646			6
2026.06.01	13:14:24.930	159.638	159.648			6
2026.06.01	13:14:24.948	159.640	159.650			6
2026.06.01	13:14:25.340	159.642	159.652			6
2026.06.01	13:14:25.762	159.638	159.648			6
2026.06.01	13:14:26.924	159.640	159.650			6
2026.06.01	13:14:27.895	159.642	159.652			6
2026.06.01	13:14:27.896	159.644	159.654			6
2026.06.01	13:14:27.973	159.646	159.656			6
2026.06.01	13:14:30.236	159.647	159.657			6
2026.06.01	13:14:32.309	159.646	159.656			6
2026.06.01	13:14:33.330	159.643	159.653			6
2026.06.01	13:14:33.397	159.641	159.651			6
2026.06.01	13:14:33.406	159.640	159.650			6
2026.06.01	13:14:33.699	159.638	159.648			6
2026.06.01	13:14:34.185	159.636	159.646			6
2026.06.01	13:14:36.286	159.635	159.645			6
2026.06.01	13:14:36.779	159.633	159.643			6
2026.06.01	13:14:36.783	159.631	159.641			6
2026.06.01	13:14:36.877	159.629	159.639			6
2026.06.01	13:14:36.883	159.628	159.638			6
2026.06.01	13:14:36.902	159.626	159.636			6
2026.06.01	13:14:36.908	159.624	159.634			6
2026.06.01	13:14:36.990	159.623	159.633			6
2026.06.01	13:14:38.033	159.626	159.636			6
2026.06.01	13:14:38.291	159.628	159.638			6
2026.06.01	13:14:39.308	159.627	159.637			6
2026.06.01	13:14:40.343	159.625	159.635			6
2026.06.01	13:14:41.326	159.628	159.638			6
2026.06.01	13:14:41.332	159.631	159.641			6
2026.06.01	13:14:41.425	159.633	159.643			6
2026.06.01	13:14:42.391	159.634	159.644			6
2026.06.01	13:14:43.487	159.633	159.643			6
2026.06.01	13:14:44.580	159.632	159.642			6
2026.06.01	13:14:44.819	159.630	159.640			6
2026.06.01	13:14:44.833	159.626	159.636			6
2026.06.01	13:14:44.856	159.624	159.634			6
2026.06.01	13:14:45.082	159.623	159.633			6
2026.06.01	13:14:46.089	159.625	159.635			6
2026.06.01	13:14:46.378	159.623	159.633			6
2026.06.01	13:14:47.406	159.622	159.632			6
2026.06.01	13:14:49.731	159.625	159.635			6
2026.06.01	13:14:51.048	159.626	159.636			6
2026.06.01	13:14:52.276	159.627	159.637			6
2026.06.01	13:14:52.447	159.629	159.639			6
2026.06.01	13:14:53.929	159.632	159.642			6
2026.06.01	13:14:53.960	159.633	159.643			6
2026.06.01	13:14:55.523	159.634	159.644			6
2026.06.01	13:14:55.847	159.636	159.646			6
2026.06.01	13:14:55.946	159.637	159.647			6
2026.06.01	13:14:57.046	159.636	159.646			6
2026.06.01	13:14:59.193	159.637	159.647			6
2026.06.01	13:15:00.355	159.638	159.648			6
2026.06.01	13:15:01.357	159.636	159.646			6
2026.06.01	13:15:01.523	159.640	159.650			6
2026.06.01	13:15:02.203	159.641	159.651			6
2026.06.01	13:15:03.204	159.638	159.648			6
2026.06.01	13:15:03.824	159.635	159.645			6
2026.06.01	13:15:03.960	159.634	159.644			6
2026.06.01	13:15:05.246	159.633	159.643			6
2026.06.01	13:15:05.952	159.631	159.641			6
2026.06.01	13:15:05.968	159.630	159.640			6
2026.06.01	13:15:06.080	159.628	159.638			6
2026.06.01	13:15:06.495	159.631	159.641			6
2026.06.01	13:15:06.763	159.629	159.639			6
2026.06.01	13:15:07.217	159.627	159.637			6
2026.06.01	13:15:07.228	159.625	159.635			6
2026.06.01	13:15:09.291	159.624	159.634			6
2026.06.01	13:15:10.255	159.623	159.633			6
2026.06.01	13:15:11.338	159.624	159.634			6
2026.06.01	13:15:12.363	159.623	159.633			6
2026.06.01	13:15:15.460	159.624	159.634			6
2026.06.01	13:15:16.952	159.623	159.633			6
2026.06.01	13:15:18.000	159.625	159.635			6
2026.06.01	13:15:19.013	159.623	159.633			6
2026.06.01	13:15:20.023	159.622	159.632			6
2026.06.01	13:15:21.183	159.620	159.630			6
2026.06.01	13:15:21.197	159.618	159.628			6
2026.06.01	13:15:21.216	159.615	159.625			6
2026.06.01	13:15:21.249	159.613	159.623			6
2026.06.01	13:15:21.361	159.612	159.622			6
2026.06.01	13:15:21.666	159.611	159.621			6
2026.06.01	13:15:23.802	159.610	159.620			6
2026.06.01	13:15:24.451	159.608	159.618			6
2026.06.01	13:15:25.308	159.607	159.617			6
2026.06.01	13:15:26.540	159.609	159.619			6
2026.06.01	13:15:26.958	159.607	159.617			6
2026.06.01	13:15:29.977	159.608	159.618			6
2026.06.01	13:15:31.668	159.609	159.619			6
2026.06.01	13:15:32.692	159.613	159.623			6
2026.06.01	13:15:33.728	159.612	159.622			6
2026.06.01	13:15:34.244	159.615	159.625			6
2026.06.01	13:15:35.257	159.613	159.623			6
2026.06.01	13:15:35.944	159.611	159.621			6
2026.06.01	13:15:36.553	159.609	159.619			6
2026.06.01	13:15:37.102	159.612	159.622			6
2026.06.01	13:15:37.275	159.614	159.624			6
2026.06.01	13:15:38.135	159.611	159.621			6
2026.06.01	13:15:39.187	159.610	159.620			6
2026.06.01	13:15:40.193	159.612	159.622			6
2026.06.01	13:15:40.369	159.614	159.624			6
2026.06.01	13:15:40.372	159.616	159.626			6
2026.06.01	13:15:40.379	159.617	159.627			6
2026.06.01	13:15:41.413	159.615	159.625			6
2026.06.01	13:15:42.496	159.614	159.624			6
2026.06.01	13:15:44.654	159.613	159.623			6
2026.06.01	13:15:45.704	159.615	159.625			6
2026.06.01	13:15:45.897	159.612	159.622			6
2026.06.01	13:15:46.798	159.610	159.620			6
2026.06.01	13:15:48.029	159.613	159.623			6
2026.06.01	13:15:48.032	159.615	159.625			6
2026.06.01	13:15:48.035	159.617	159.627			6
2026.06.01	13:15:48.109	159.619	159.629			6
2026.06.01	13:15:48.266	159.615	159.625			6
2026.06.01	13:15:48.492	159.613	159.623			6
2026.06.01	13:15:48.614	159.617	159.627			6
2026.06.01	13:15:48.710	159.619	159.629			6
2026.06.01	13:15:49.741	159.616	159.626			6
2026.06.01	13:15:50.755	159.617	159.627			6
2026.06.01	13:15:51.761	159.616	159.626			6
2026.06.01	13:15:52.817	159.614	159.624			6
2026.06.01	13:15:53.737	159.612	159.622			6
2026.06.01	13:15:53.801	159.611	159.621			6
2026.06.01	13:15:55.076	159.614	159.624			6
2026.06.01	13:15:55.082	159.616	159.626			6
2026.06.01	13:15:55.307	159.613	159.623			6
2026.06.01	13:15:55.426	159.616	159.626			6
2026.06.01	13:15:55.492	159.618	159.628			6
2026.06.01	13:15:55.669	159.620	159.630			6
2026.06.01	13:15:56.179	159.621	159.631			6
2026.06.01	13:15:56.599	159.618	159.628			6
2026.06.01	13:15:56.624	159.616	159.626			6
2026.06.01	13:15:56.637	159.614	159.624			6
2026.06.01	13:15:56.886	159.612	159.622			6
2026.06.01	13:15:57.700	159.610	159.620			6
2026.06.01	13:15:58.746	159.609	159.619			6
2026.06.01	13:15:59.799	159.610	159.620			6
2026.06.01	13:16:00.779	159.608	159.618			6
2026.06.01	13:16:01.565	159.611	159.621			6
2026.06.01	13:16:01.619	159.614	159.624			6
2026.06.01	13:16:01.625	159.616	159.626			6
2026.06.01	13:16:01.630	159.617	159.627			6
2026.06.01	13:16:01.663	159.619	159.629			6
2026.06.01	13:16:01.744	159.620	159.630			6
2026.06.01	13:16:01.915	159.617	159.627			6
2026.06.01	13:16:01.944	159.614	159.624			6
2026.06.01	13:16:01.956	159.612	159.622			6
2026.06.01	13:16:02.015	159.611	159.621			6
2026.06.01	13:16:02.220	159.614	159.624			6
2026.06.01	13:16:02.473	159.612	159.622			6
2026.06.01	13:16:02.911	159.610	159.620			6
2026.06.01	13:16:03.919	159.609	159.619			6
2026.06.01	13:16:04.949	159.610	159.620			6
2026.06.01	13:16:05.985	159.611	159.621			6
2026.06.01	13:16:07.075	159.610	159.620			6
2026.06.01	13:16:08.174	159.612	159.622			6
2026.06.01	13:16:10.439	159.610	159.620			6
2026.06.01	13:16:10.775	159.608	159.618			6
2026.06.01	13:16:11.082	159.611	159.621			6
2026.06.01	13:16:12.246	159.612	159.622			6
2026.06.01	13:16:13.282	159.611	159.621			6
2026.06.01	13:16:15.735	159.610	159.620			6
2026.06.01	13:16:15.740	159.613	159.623			6
2026.06.01	13:16:15.867	159.610	159.620			6
2026.06.01	13:16:16.018	159.613	159.623			6
2026.06.01	13:16:17.157	159.610	159.620			6
2026.06.01	13:16:17.741	159.615	159.625			6
2026.06.01	13:16:17.802	159.617	159.627			6
2026.06.01	13:16:17.895	159.613	159.623			6
2026.06.01	13:16:18.153	159.616	159.626			6
2026.06.01	13:16:18.349	159.613	159.623			6
2026.06.01	13:16:19.352	159.611	159.621			6
2026.06.01	13:16:20.445	159.612	159.622			6
2026.06.01	13:16:20.458	159.615	159.625			6
2026.06.01	13:16:21.225	159.612	159.622			6
2026.06.01	13:16:21.938	159.610	159.620			6
2026.06.01	13:16:23.003	159.609	159.619			6
2026.06.01	13:16:23.205	159.612	159.622			6
2026.06.01	13:16:23.484	159.615	159.625			6
2026.06.01	13:16:23.492	159.616	159.626			6
2026.06.01	13:16:24.495	159.615	159.625			6
2026.06.01	13:16:25.112	159.617	159.627			6
2026.06.01	13:16:25.164	159.619	159.629			6
2026.06.01	13:16:26.433	159.616	159.626			6
2026.06.01	13:16:27.463	159.617	159.627			6
2026.06.01	13:16:27.784	159.619	159.629			6
2026.06.01	13:16:27.871	159.621	159.631			6
2026.06.01	13:16:29.958	159.623	159.633			6
2026.06.01	13:16:30.213	159.624	159.634			6
2026.06.01	13:16:31.029	159.621	159.631			6
2026.06.01	13:16:34.022	159.618	159.628			6
2026.06.01	13:16:34.048	159.616	159.626			6
2026.06.01	13:16:35.197	159.615	159.625			6
2026.06.01	13:16:35.821	159.614	159.624			6
2026.06.01	13:16:35.981	159.612	159.622			6
2026.06.01	13:16:36.029	159.611	159.621			6
2026.06.01	13:16:36.103	159.609	159.619			6
2026.06.01	13:16:36.458	159.607	159.617			6
2026.06.01	13:16:37.507	159.610	159.620			6
2026.06.01	13:16:39.617	159.613	159.623			6
2026.06.01	13:16:39.619	159.615	159.625			6
2026.06.01	13:16:39.629	159.617	159.627			6
2026.06.01	13:16:39.695	159.618	159.628			6
2026.06.01	13:16:40.042	159.620	159.630			6
2026.06.01	13:16:40.148	159.616	159.626			6
2026.06.01	13:16:40.262	159.619	159.629			6
2026.06.01	13:16:41.118	159.621	159.631			6
2026.06.01	13:16:41.361	159.622	159.632			6
2026.06.01	13:16:41.403	159.624	159.634			6
2026.06.01	13:16:41.626	159.625	159.635			6
2026.06.01	13:16:41.836	159.627	159.637			6
2026.06.01	13:16:41.888	159.628	159.638			6
2026.06.01	13:16:41.935	159.630	159.640			6
2026.06.01	13:16:42.031	159.627	159.637			6
2026.06.01	13:16:42.179	159.624	159.634			6
2026.06.01	13:16:43.144	159.623	159.633			6
2026.06.01	13:16:45.196	159.624	159.634			6
2026.06.01	13:16:46.242	159.623	159.633			6
2026.06.01	13:16:46.420	159.626	159.636			6
2026.06.01	13:16:46.930	159.628	159.638			6
2026.06.01	13:16:47.936	159.626	159.636			6
2026.06.01	13:16:49.680	159.623	159.633			6
2026.06.01	13:16:50.680	159.625	159.635			6
2026.06.01	13:16:54.106	159.624	159.634			6
2026.06.01	13:16:55.546	159.626	159.636			6
2026.06.01	13:16:56.672	159.625	159.635			6
2026.06.01	13:17:00.329	159.622	159.632			6
2026.06.01	13:17:01.246	159.620	159.630			6
2026.06.01	13:17:01.281	159.619	159.629			6
2026.06.01	13:17:01.364	159.617	159.627			6
2026.06.01	13:17:02.879	159.620	159.630			6
2026.06.01	13:17:03.225	159.617	159.627			6
2026.06.01	13:17:04.262	159.615	159.625			6
2026.06.01	13:17:04.331	159.613	159.623			6
2026.06.01	13:17:04.407	159.611	159.621			6
2026.06.01	13:17:04.780	159.610	159.620			6
2026.06.01	13:17:05.685	159.608	159.618			6
2026.06.01	13:17:06.202	159.607	159.617			6
2026.06.01	13:17:06.227	159.605	159.615			6
2026.06.01	13:17:06.352	159.608	159.618			6
2026.06.01	13:17:06.874	159.606	159.616			6
2026.06.01	13:17:07.556	159.603	159.613			6
2026.06.01	13:17:07.562	159.602	159.612			6
2026.06.01	13:17:07.580	159.600	159.610			6
2026.06.01	13:17:07.697	159.598	159.608			6
2026.06.01	13:17:08.699	159.600	159.610			6
2026.06.01	13:17:08.836	159.598	159.608			6
2026.06.01	13:17:09.424	159.596	159.606			6
2026.06.01	13:17:10.229	159.599	159.609			6
2026.06.01	13:17:13.410	159.597	159.607			6
2026.06.01	13:17:14.440	159.596	159.606			6
2026.06.01	13:17:15.437	159.599	159.609			6
2026.06.01	13:17:15.805	159.601	159.611			6
2026.06.01	13:17:15.815	159.603	159.613			6
2026.06.01	13:17:15.827	159.605	159.615			6
2026.06.01	13:17:15.852	159.607	159.617			6
2026.06.01	13:17:16.247	159.608	159.618			6
2026.06.01	13:17:17.158	159.605	159.615			6
2026.06.01	13:17:18.209	159.603	159.613			6
2026.06.01	13:17:19.211	159.604	159.614			6
2026.06.01	13:17:20.250	159.605	159.615			6
2026.06.01	13:17:21.316	159.608	159.618			6
2026.06.01	13:17:21.744	159.609	159.619			6
2026.06.01	13:17:22.759	159.610	159.620			6
2026.06.01	13:17:23.798	159.609	159.619			6
2026.06.01	13:17:24.909	159.608	159.618			6
2026.06.01	13:17:25.052	159.606	159.616			6
2026.06.01	13:17:25.079	159.604	159.614			6
2026.06.01	13:17:26.088	159.603	159.613			6
2026.06.01	13:17:27.642	159.606	159.616			6
2026.06.01	13:17:28.646	159.608	159.618			6
2026.06.01	13:17:29.634	159.605	159.615			6
2026.06.01	13:17:30.282	159.603	159.613			6
2026.06.01	13:17:31.552	159.606	159.616			6
2026.06.01	13:17:31.685	159.603	159.613			6
2026.06.01	13:17:32.712	159.601	159.611			6
2026.06.01	13:17:33.744	159.602	159.612			6
2026.06.01	13:17:34.238	159.607	159.617			6
2026.06.01	13:17:36.035	159.605	159.615			6
2026.06.01	13:17:36.238	159.602	159.612			6
2026.06.01	13:17:37.300	159.603	159.613			6
2026.06.01	13:17:38.303	159.604	159.614			6
2026.06.01	13:17:38.847	159.602	159.612			6
2026.06.01	13:17:39.876	159.603	159.613			6
2026.06.01	13:17:40.878	159.602	159.612			6
2026.06.01	13:17:42.324	159.605	159.615			6
2026.06.01	13:17:42.341	159.607	159.617			6
2026.06.01	13:17:42.400	159.608	159.618			6
2026.06.01	13:17:42.509	159.610	159.620			6
2026.06.01	13:17:43.588	159.609	159.619			6
2026.06.01	13:17:43.783	159.607	159.617			6
2026.06.01	13:17:44.856	159.603	159.613			6
2026.06.01	13:17:46.045	159.604	159.614			6
2026.06.01	13:17:46.554	159.607	159.617			6
2026.06.01	13:17:47.037	159.604	159.614			6
2026.06.01	13:17:48.067	159.603	159.613			6
2026.06.01	13:17:48.585	159.601	159.611			6
2026.06.01	13:17:48.642	159.599	159.609			6
2026.06.01	13:17:49.654	159.597	159.607			6
2026.06.01	13:17:50.658	159.599	159.609			6
2026.06.01	13:17:50.692	159.603	159.613			6
2026.06.01	13:17:50.697	159.605	159.615			6
2026.06.01	13:17:50.705	159.606	159.616			6
2026.06.01	13:17:51.357	159.603	159.613			6
2026.06.01	13:17:51.397	159.601	159.611			6
2026.06.01	13:17:52.474	159.600	159.610			6
2026.06.01	13:17:55.587	159.601	159.611			6
2026.06.01	13:17:57.139	159.599	159.609			6
2026.06.01	13:17:59.099	159.597	159.607			6
2026.06.01	13:18:00.225	159.600	159.610			6
2026.06.01	13:18:00.527	159.602	159.612			6
2026.06.01	13:18:00.783	159.606	159.616			6
2026.06.01	13:18:00.791	159.608	159.618			6
2026.06.01	13:18:00.861	159.610	159.620			6
2026.06.01	13:18:01.108	159.611	159.621			6
2026.06.01	13:18:01.242	159.613	159.623			6
2026.06.01	13:18:02.155	159.614	159.624			6
2026.06.01	13:18:03.169	159.612	159.622			6
2026.06.01	13:18:08.350	159.610	159.620			6
2026.06.01	13:18:09.666	159.609	159.619			6
2026.06.01	13:18:09.697	159.607	159.617			6
2026.06.01	13:18:09.858	159.605	159.615			6
2026.06.01	13:18:10.495	159.603	159.613			6
2026.06.01	13:18:11.821	159.605	159.615			6
2026.06.01	13:18:11.839	159.608	159.618			6
2026.06.01	13:18:12.073	159.610	159.620			6
2026.06.01	13:18:13.779	159.611	159.621			6
2026.06.01	13:18:17.458	159.610	159.620			6
2026.06.01	13:18:18.624	159.608	159.618			6
2026.06.01	13:18:19.699	159.609	159.619			6
2026.06.01	13:18:19.883	159.606	159.616			6
2026.06.01	13:18:19.951	159.604	159.614			6
2026.06.01	13:18:20.957	159.605	159.615			6
2026.06.01	13:18:22.484	159.603	159.613			6
2026.06.01	13:18:23.879	159.606	159.616			6
2026.06.01	13:18:24.892	159.605	159.615			6
2026.06.01	13:18:25.799	159.603	159.613			6
2026.06.01	13:18:25.923	159.601	159.611			6
2026.06.01	13:18:26.112	159.599	159.609			6
2026.06.01	13:18:27.175	159.600	159.610			6
2026.06.01	13:18:30.206	159.601	159.611			6
2026.06.01	13:18:31.202	159.599	159.609			6
2026.06.01	13:18:32.228	159.600	159.610			6
2026.06.01	13:18:33.110	159.603	159.613			6
2026.06.01	13:18:33.117	159.605	159.615			6
2026.06.01	13:18:33.152	159.607	159.617			6
2026.06.01	13:18:33.810	159.608	159.618			6
2026.06.01	13:18:34.970	159.609	159.619			6
2026.06.01	13:18:36.090	159.608	159.618			6
2026.06.01	13:18:36.368	159.605	159.615			6
2026.06.01	13:18:36.386	159.603	159.613			6
2026.06.01	13:18:36.410	159.602	159.612			6
2026.06.01	13:18:36.490	159.600	159.610			6
2026.06.01	13:18:37.714	159.603	159.613			6
2026.06.01	13:18:39.585	159.604	159.614			6
2026.06.01	13:18:41.718	159.605	159.615			6
2026.06.01	13:18:42.575	159.607	159.617			6
2026.06.01	13:18:42.697	159.609	159.619			6
2026.06.01	13:18:43.740	159.610	159.620			6
2026.06.01	13:18:44.780	159.608	159.618			6
2026.06.01	13:18:46.874	159.609	159.619			6
2026.06.01	13:18:47.884	159.607	159.617			6
2026.06.01	13:18:49.082	159.605	159.615			6
2026.06.01	13:18:50.093	159.608	159.618			6
2026.06.01	13:18:50.681	159.605	159.615			6
2026.06.01	13:18:52.484	159.603	159.613			6
2026.06.01	13:18:53.698	159.604	159.614			6
2026.06.01	13:18:55.090	159.602	159.612			6
2026.06.01	13:18:56.179	159.600	159.610			6
2026.06.01	13:18:57.184	159.602	159.612			6
2026.06.01	13:18:58.255	159.599	159.609			6
2026.06.01	13:18:59.261	159.603	159.613			6
2026.06.01	13:19:00.283	159.603				2
2026.06.01	13:19:01.461	159.604	159.614			6
2026.06.01	13:19:04.200	159.606	159.616			6
2026.06.01	13:19:05.250	159.605	159.615			6
2026.06.01	13:19:05.823	159.607	159.617			6
2026.06.01	13:19:06.927	159.608	159.618			6
2026.06.01	13:19:07.289	159.609	159.619			6
2026.06.01	13:19:07.988	159.606	159.616			6
2026.06.01	13:19:08.078	159.604	159.614			6
2026.06.01	13:19:08.272	159.602	159.612			6
2026.06.01	13:19:08.535	159.600	159.610			6
2026.06.01	13:19:08.686	159.599	159.609			6
2026.06.01	13:19:09.045	159.602	159.612			6
2026.06.01	13:19:09.055	159.604	159.614			6
2026.06.01	13:19:09.075	159.606	159.616			6
2026.06.01	13:19:09.094	159.608	159.618			6
2026.06.01	13:19:09.098	159.610	159.620			6
2026.06.01	13:19:09.107	159.612	159.622			6
2026.06.01	13:19:09.120	159.614	159.624			6
2026.06.01	13:19:09.142	159.616	159.626			6
2026.06.01	13:19:09.241	159.617	159.627			6
2026.06.01	13:19:09.619	159.618	159.628			6
2026.06.01	13:19:09.694	159.615	159.625			6
2026.06.01	13:19:10.707	159.613	159.623			6
2026.06.01	13:19:11.718	159.612	159.622			6
2026.06.01	13:19:12.099	159.615	159.625			6
2026.06.01	13:19:13.129	159.613	159.623			6
2026.06.01	13:19:13.376	159.616	159.626			6
2026.06.01	13:19:13.403	159.618	159.628			6
2026.06.01	13:19:13.410	159.620	159.630			6
2026.06.01	13:19:14.420	159.619	159.629			6
2026.06.01	13:19:15.265	159.621	159.631			6
2026.06.01	13:19:15.298	159.623	159.633			6
2026.06.01	13:19:15.731	159.624	159.634			6
2026.06.01	13:19:16.195	159.625	159.635			6
2026.06.01	13:19:19.451	159.623	159.633			6
2026.06.01	13:19:19.514	159.626	159.636			6
2026.06.01	13:19:19.524	159.628	159.638			6
2026.06.01	13:19:19.557	159.630	159.640			6
2026.06.01	13:19:19.959	159.631	159.641			6
2026.06.01	13:19:20.314	159.633	159.643			6
2026.06.01	13:19:20.833	159.634	159.644			6
2026.06.01	13:19:24.053	159.632	159.642			6
2026.06.01	13:19:24.531	159.630	159.640			6
2026.06.01	13:19:24.600	159.628	159.638			6
2026.06.01	13:19:25.655	159.631	159.641			6
2026.06.01	13:19:25.807	159.633	159.643			6
2026.06.01	13:19:26.516	159.630	159.640			6
2026.06.01	13:19:26.544	159.628	159.638			6
2026.06.01	13:19:27.565	159.629	159.639			6
2026.06.01	13:19:27.927	159.632	159.642			6
2026.06.01	13:19:28.316	159.634	159.644			6
2026.06.01	13:19:28.429	159.635	159.645			6
2026.06.01	13:19:29.467	159.634	159.644			6
2026.06.01	13:19:29.644	159.631	159.641			6
2026.06.01	13:19:30.700	159.633	159.643			6
2026.06.01	13:19:31.708	159.635	159.645			6
2026.06.01	13:19:32.764	159.636	159.646			6
2026.06.01	13:19:33.817	159.635	159.645			6
2026.06.01	13:19:35.568	159.632	159.642			6
2026.06.01	13:19:35.593	159.631	159.641			6
2026.06.01	13:19:35.939	159.629	159.639			6
2026.06.01	13:19:36.175	159.627	159.637			6
2026.06.01	13:19:37.027	159.630	159.640			6
2026.06.01	13:19:37.946	159.633	159.643			6
2026.06.01	13:19:38.713	159.635	159.645			6
2026.06.01	13:19:38.815	159.636	159.646			6
2026.06.01	13:19:39.902	159.635	159.645			6
2026.06.01	13:19:40.978	159.636	159.646			6
2026.06.01	13:19:42.090	159.637	159.647			6
